height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class
5.0,11.0,55.0,2.2,0.345,0.873,1.46,,48.0,13.0,1
5.0,16.0,80.0,3.2,0.425,1.0,1.36,34.0,80.0,25.0,1
5.0,8.0,40.0,1.6,0.6,0.975,2.18,24.0,39.0,11.0,
,29.0,203.0,4.143,0.286,0.67,1.71,58.0,136.0,,1
9.0,,189.0,2.333,0.243,0.757,1.31,46.0,143.0,35.0,1
9.0,46.0,414.0,5.111,0.242,0.737,1.47,100.0,305.0,68.0,1
9.0,8.0,72.0,0.889,0.264,1.0,,19.0,72.0,15.0,1
9.0,55.0,495.0,6.111,0.251,0.808,1.43,,400.0,87.0,1
,23.0,184.0,2.875,0.277,0.832,1.7,51.0,153.0,30.0,1
,,343.0,7.0,0.318,0.735,1.54,109.0,252.0,71.0,1
5.0,17.0,,3.4,0.412,0.941,1.75,35.0,,20.0,1
5.0,3.0,15.0,0.6,0.6,0.867,4.5,9.0,13.0,,1
8.0,26.0,208.0,3.25,0.25,0.808,1.37,,168.0,38.0,1
,27.0,216.0,3.375,0.208,0.852,1.45,45.0,184.0,31.0,1
7.0,14.0,98.0,2.0,0.327,,1.6,32.0,98.0,,1
,18.0,126.0,2.571,,0.651,2.17,26.0,82.0,12.0,1
7.0,,63.0,1.286,0.349,0.905,2.2,22.0,57.0,10.0,1
7.0,4.0,28.0,0.571,0.286,0.964,8.0,8.0,27.0,1.0,1
7.0,14.0,98.0,2.0,0.296,0.898,1.61,29.0,88.0,18.0,1
7.0,19.0,133.0,2.714,0.331,0.767,,44.0,102.0,31.0,1
8.0,27.0,216.0,3.375,0.269,0.764,1.29,58.0,,,1
7.0,4.0,28.0,,0.321,1.0,3.0,9.0,28.0,3.0,
7.0,,266.0,5.429,0.301,0.85,1.45,80.0,226.0,55.0,1
7.0,33.0,231.0,4.714,0.299,0.848,1.44,69.0,196.0,48.0,1
7.0,9.0,63.0,1.286,0.365,0.857,1.77,23.0,54.0,,1
7.0,6.0,42.0,0.857,0.452,1.0,1.9,19.0,,10.0,1
,30.0,210.0,4.286,0.352,0.79,,74.0,166.0,48.0,1
7.0,8.0,56.0,1.143,,0.732,1.78,16.0,41.0,9.0,1
9.0,46.0,414.0,5.111,0.242,0.575,1.43,100.0,238.0,70.0,1
9.0,220.0,1980.0,24.444,0.23,0.758,1.44,456.0,1501.0,316.0,1
8.0,38.0,304.0,4.75,,0.73,1.38,76.0,222.0,55.0,1
9.0,251.0,2259.0,27.889,0.187,0.672,1.33,423.0,1517.0,317.0,
10.0,151.0,1510.0,15.1,0.193,0.77,1.48,291.0,,197.0,
7.0,29.0,203.0,4.143,,0.837,1.48,62.0,170.0,42.0,1
7.0,13.0,91.0,1.857,0.264,0.648,1.41,24.0,59.0,17.0,1
7.0,54.0,378.0,7.714,0.254,0.608,1.39,96.0,230.0,69.0,1
7.0,7.0,49.0,1.0,0.408,,2.22,20.0,,9.0,1
7.0,11.0,77.0,1.571,0.312,0.844,1.5,24.0,65.0,16.0,1
9.0,49.0,441.0,5.444,0.265,0.744,1.6,,328.0,73.0,1
7.0,27.0,189.0,3.857,0.28,0.947,1.33,53.0,179.0,,1
7.0,21.0,147.0,3.0,0.354,0.939,1.63,,138.0,32.0,1
7.0,19.0,,2.714,0.346,1.0,,46.0,133.0,32.0,1
8.0,41.0,328.0,5.125,0.232,0.527,1.55,76.0,,49.0,1
8.0,63.0,504.0,,0.256,,1.52,129.0,,85.0,1
8.0,47.0,376.0,5.875,0.221,0.702,1.26,83.0,264.0,66.0,1
9.0,,504.0,6.222,0.21,0.603,,106.0,304.0,,1
9.0,22.0,198.0,,0.192,0.697,1.31,38.0,138.0,29.0,
9.0,,45.0,0.556,0.244,0.867,2.2,11.0,,5.0,1
6.0,22.0,132.0,3.667,0.326,,1.3,43.0,132.0,33.0,1
7.0,16.0,112.0,2.286,0.259,0.705,1.38,29.0,79.0,21.0,1
8.0,81.0,648.0,10.125,0.221,0.591,1.29,143.0,383.0,111.0,1
,15.0,75.0,3.0,0.36,0.933,,27.0,70.0,20.0,1
5.0,5.0,25.0,1.0,0.44,1.0,1.57,11.0,25.0,7.0,1
9.0,135.0,1215.0,15.0,0.249,0.626,1.56,302.0,761.0,193.0,1
7.0,21.0,147.0,3.0,,,,50.0,125.0,37.0,1
7.0,87.0,609.0,12.429,0.232,0.589,1.27,141.0,359.0,111.0,1
7.0,8.0,56.0,1.143,0.375,1.0,1.62,21.0,56.0,13.0,1
7.0,35.0,245.0,5.0,0.31,1.0,,76.0,245.0,49.0,1
7.0,14.0,98.0,2.0,0.388,0.847,1.65,38.0,83.0,23.0,1
7.0,11.0,77.0,1.571,0.364,,1.75,28.0,71.0,16.0,1
7.0,13.0,91.0,1.857,0.297,0.835,1.69,27.0,76.0,16.0,1
7.0,9.0,63.0,1.286,0.317,0.81,1.54,20.0,51.0,13.0,1
7.0,41.0,287.0,5.857,,0.777,1.55,,223.0,64.0,1
7.0,46.0,322.0,6.571,0.354,1.0,1.46,114.0,322.0,78.0,1
7.0,20.0,,2.857,0.35,0.757,1.58,,106.0,31.0,1
5.0,14.0,70.0,2.8,0.414,,1.38,29.0,66.0,21.0,1
10.0,262.0,2620.0,26.2,0.179,0.606,1.36,469.0,1587.0,344.0,1
10.0,49.0,490.0,,0.196,0.751,1.26,96.0,,76.0,1
7.0,21.0,147.0,,0.327,0.728,1.41,48.0,107.0,34.0,1
9.0,49.0,441.0,5.444,0.231,0.685,1.46,102.0,302.0,70.0,1
7.0,23.0,,,0.248,0.944,1.21,40.0,152.0,,1
7.0,5.0,35.0,0.714,0.257,0.571,2.25,9.0,20.0,4.0,1
9.0,37.0,333.0,4.111,0.213,0.706,1.54,71.0,,46.0,1
6.0,17.0,102.0,2.833,,0.824,1.33,28.0,84.0,21.0,1
6.0,11.0,66.0,1.833,0.303,0.712,1.54,20.0,47.0,13.0,1
6.0,6.0,36.0,1.0,0.417,,1.5,15.0,34.0,10.0,1
9.0,214.0,1926.0,23.778,,,1.44,443.0,1440.0,307.0,1
7.0,43.0,301.0,6.143,0.246,0.947,1.32,74.0,285.0,56.0,1
9.0,56.0,504.0,6.222,0.196,0.617,1.24,99.0,311.0,80.0,1
7.0,11.0,77.0,1.571,0.312,0.987,1.2,24.0,76.0,20.0,1
7.0,,231.0,4.714,0.342,0.848,1.98,79.0,196.0,40.0,1
8.0,23.0,184.0,2.875,0.31,0.88,1.84,57.0,162.0,31.0,1
7.0,23.0,161.0,3.286,0.329,1.0,1.39,53.0,161.0,38.0,1
7.0,11.0,77.0,1.571,0.351,0.922,1.59,27.0,71.0,17.0,1
7.0,20.0,140.0,2.857,,0.871,,51.0,122.0,,1
7.0,49.0,343.0,,,0.72,1.34,103.0,247.0,77.0,1
10.0,38.0,380.0,3.8,0.195,0.55,1.48,74.0,209.0,50.0,1
7.0,15.0,105.0,,,1.0,1.57,33.0,105.0,21.0,
7.0,66.0,462.0,9.429,,0.924,1.46,136.0,427.0,,1
9.0,54.0,486.0,6.0,0.27,0.852,1.49,131.0,414.0,,1
,49.0,441.0,5.444,0.272,0.791,1.38,120.0,349.0,87.0,
8.0,,88.0,1.375,0.25,0.83,1.29,22.0,73.0,17.0,1
7.0,36.0,252.0,5.143,0.365,0.96,1.67,92.0,242.0,55.0,1
7.0,29.0,203.0,4.143,0.36,0.936,1.4,73.0,190.0,52.0,
7.0,11.0,77.0,1.571,0.351,0.961,1.35,,74.0,,1
7.0,26.0,182.0,3.714,0.352,1.0,1.36,64.0,182.0,47.0,1
7.0,9.0,63.0,1.286,0.286,0.968,1.2,18.0,,,1
7.0,31.0,217.0,4.429,0.276,0.788,1.25,,171.0,48.0,1
7.0,9.0,,1.286,0.381,0.952,1.85,24.0,60.0,13.0,1
,27.0,216.0,3.375,0.236,0.685,1.31,51.0,148.0,39.0,1
8.0,4.0,32.0,,0.375,1.0,2.4,12.0,32.0,5.0,1
8.0,5.0,40.0,0.625,0.375,0.95,1.67,15.0,38.0,,1
5.0,,25.0,1.0,0.52,1.0,2.17,13.0,25.0,6.0,1
,15.0,105.0,2.143,0.229,0.981,1.41,,103.0,17.0,1
7.0,37.0,259.0,5.286,0.305,1.0,1.46,79.0,259.0,54.0,1
7.0,9.0,63.0,1.286,0.302,0.905,1.46,19.0,57.0,13.0,1
7.0,11.0,77.0,1.571,0.364,1.0,1.33,28.0,77.0,21.0,1
7.0,19.0,133.0,,0.361,0.917,1.5,48.0,122.0,32.0,1
7.0,8.0,56.0,1.143,0.357,0.893,2.22,20.0,50.0,9.0,1
9.0,55.0,,6.111,0.259,0.699,1.47,128.0,346.0,87.0,
7.0,29.0,203.0,,0.365,0.946,2.0,74.0,192.0,37.0,1
7.0,4.0,28.0,0.571,,0.857,2.33,7.0,24.0,3.0,1
7.0,14.0,98.0,2.0,0.337,0.98,1.83,33.0,96.0,18.0,1
7.0,17.0,119.0,2.429,0.286,0.916,1.31,34.0,109.0,26.0,1
7.0,38.0,266.0,5.429,0.226,0.639,1.4,60.0,170.0,43.0,1
8.0,,184.0,2.875,0.239,0.554,1.76,44.0,102.0,25.0,1
9.0,,369.0,,0.244,0.661,,90.0,244.0,,
,33.0,198.0,5.5,0.268,0.848,1.39,53.0,168.0,38.0,1
6.0,4.0,24.0,0.667,0.458,1.0,2.2,,,5.0,1
,19.0,114.0,,0.36,,1.58,41.0,81.0,26.0,1
6.0,49.0,294.0,8.167,0.286,0.694,1.38,84.0,204.0,61.0,1
7.0,13.0,91.0,1.857,0.297,0.857,,27.0,78.0,23.0,1
7.0,13.0,91.0,,0.374,0.978,1.79,34.0,,19.0,1
7.0,30.0,210.0,4.286,0.305,0.871,1.64,64.0,183.0,,1
7.0,14.0,98.0,2.0,0.378,1.0,1.95,37.0,98.0,19.0,1
7.0,14.0,98.0,2.0,,0.786,1.38,33.0,77.0,24.0,1
7.0,18.0,,2.571,0.365,,2.0,46.0,122.0,23.0,1
7.0,7.0,49.0,1.0,0.245,1.0,,12.0,49.0,7.0,
7.0,26.0,182.0,3.714,0.269,0.929,1.23,49.0,169.0,40.0,1
6.0,17.0,102.0,2.833,0.324,1.0,,33.0,102.0,25.0,1
6.0,9.0,54.0,1.5,0.296,,1.23,16.0,43.0,,1
6.0,26.0,156.0,,0.34,0.974,1.33,53.0,152.0,40.0,1
5.0,5.0,25.0,1.0,0.36,1.0,1.29,9.0,25.0,7.0,1
9.0,,432.0,5.333,0.273,0.685,1.42,118.0,,83.0,1
7.0,31.0,217.0,4.429,0.313,0.853,1.58,68.0,185.0,,1
7.0,42.0,294.0,6.0,0.333,0.844,1.46,98.0,248.0,67.0,1
7.0,46.0,322.0,6.571,0.304,,1.53,98.0,240.0,64.0,1
5.0,11.0,55.0,2.2,0.455,1.0,1.67,25.0,55.0,15.0,1
9.0,21.0,,2.333,0.206,0.778,1.22,39.0,147.0,32.0,
9.0,58.0,522.0,6.444,0.203,0.531,1.34,106.0,,79.0,1
,49.0,441.0,,,0.653,1.36,117.0,288.0,86.0,1
9.0,8.0,72.0,0.889,0.222,0.736,1.78,16.0,,9.0,1
9.0,22.0,198.0,2.444,0.227,,1.61,45.0,185.0,28.0,1
7.0,32.0,224.0,4.571,0.232,0.804,1.3,52.0,180.0,40.0,1
9.0,19.0,171.0,2.111,0.222,0.673,,38.0,115.0,29.0,1
6.0,18.0,108.0,,0.306,0.787,1.32,33.0,85.0,25.0,1
7.0,,105.0,2.143,0.333,0.838,1.46,35.0,88.0,24.0,1
7.0,,112.0,2.286,0.304,0.955,,34.0,107.0,30.0,
9.0,32.0,,3.556,0.24,0.913,,69.0,263.0,46.0,1
7.0,56.0,392.0,8.0,0.227,0.602,1.25,89.0,236.0,71.0,1
8.0,16.0,128.0,2.0,0.234,0.922,1.58,,118.0,19.0,1
,7.0,42.0,1.167,0.262,0.786,1.38,11.0,33.0,,1
6.0,33.0,,5.5,0.247,0.813,1.2,49.0,161.0,41.0,1
6.0,10.0,60.0,1.667,0.333,0.75,1.54,20.0,45.0,13.0,1
6.0,25.0,150.0,4.167,0.273,,1.17,41.0,118.0,35.0,1
9.0,19.0,171.0,2.111,0.251,0.977,1.34,43.0,167.0,32.0,1
9.0,29.0,261.0,3.222,0.234,0.889,1.39,61.0,232.0,,1
9.0,49.0,,5.444,0.247,0.721,1.51,109.0,318.0,72.0,1
7.0,13.0,,1.857,0.363,,2.2,33.0,,15.0,1
8.0,57.0,456.0,,0.268,0.798,1.45,122.0,364.0,84.0,1
8.0,54.0,432.0,6.75,,0.778,1.37,119.0,336.0,87.0,1
8.0,11.0,88.0,1.375,0.318,1.0,1.4,28.0,88.0,20.0,1
7.0,24.0,168.0,3.429,0.274,0.661,1.48,46.0,,31.0,1
7.0,38.0,266.0,5.429,0.259,0.688,1.5,69.0,183.0,,1
,23.0,207.0,2.556,0.222,0.816,1.35,46.0,169.0,34.0,1
,,441.0,5.444,0.222,0.687,1.27,98.0,303.0,77.0,1
7.0,43.0,301.0,,,0.807,1.29,75.0,243.0,58.0,1
7.0,,56.0,1.143,0.357,0.804,2.0,20.0,45.0,10.0,1
7.0,19.0,133.0,2.714,0.398,0.977,1.77,53.0,130.0,30.0,1
5.0,7.0,,1.4,0.429,0.971,1.36,15.0,34.0,11.0,1
5.0,6.0,30.0,1.2,0.3,1.0,1.8,9.0,30.0,5.0,1
10.0,262.0,2620.0,,,,1.32,,1575.0,377.0,1
7.0,17.0,119.0,,0.353,0.79,1.56,42.0,94.0,27.0,1
7.0,9.0,63.0,1.286,0.349,0.746,1.83,22.0,47.0,12.0,1
7.0,40.0,,5.714,0.336,0.971,1.57,94.0,272.0,60.0,1
7.0,48.0,336.0,6.857,0.33,0.821,1.44,111.0,276.0,77.0,1
8.0,25.0,200.0,3.125,,0.88,1.36,57.0,176.0,42.0,1
7.0,13.0,,1.857,0.396,1.0,1.33,36.0,91.0,27.0,1
7.0,16.0,112.0,2.286,,1.0,1.41,38.0,112.0,27.0,1
7.0,38.0,266.0,,0.248,,1.32,66.0,254.0,50.0,1
5.0,7.0,35.0,1.4,0.457,1.0,2.0,16.0,35.0,8.0,1
10.0,9.0,90.0,0.9,0.222,1.0,1.25,20.0,90.0,16.0,1
10.0,47.0,470.0,4.7,0.198,0.781,1.29,93.0,367.0,72.0,1
8.0,16.0,128.0,2.0,0.258,0.945,1.18,33.0,121.0,28.0,1
8.0,6.0,48.0,0.75,0.313,0.813,1.88,15.0,39.0,8.0,
7.0,26.0,182.0,3.714,0.302,0.912,1.53,55.0,166.0,36.0,1
9.0,65.0,585.0,7.222,0.222,0.786,1.35,130.0,460.0,96.0,1
7.0,,126.0,2.571,0.27,0.825,1.31,34.0,104.0,,1
8.0,21.0,168.0,2.625,0.232,0.643,,39.0,108.0,30.0,1
5.0,,65.0,2.6,0.4,1.0,1.18,26.0,65.0,22.0,1
8.0,93.0,744.0,11.625,0.185,,1.24,138.0,400.0,111.0,1
7.0,21.0,147.0,3.0,,0.81,1.34,43.0,119.0,32.0,1
7.0,27.0,189.0,3.857,0.079,0.175,2.5,,33.0,6.0,1
7.0,,308.0,6.286,0.218,0.734,1.26,67.0,226.0,53.0,1
7.0,,,2.714,0.248,0.624,1.5,33.0,,,
7.0,24.0,168.0,3.429,0.232,0.851,1.22,39.0,143.0,32.0,1
7.0,39.0,273.0,5.571,0.253,0.853,,,233.0,52.0,1
7.0,,77.0,1.571,0.325,0.935,1.39,25.0,72.0,18.0,1
7.0,15.0,105.0,2.143,0.229,0.886,1.6,24.0,93.0,15.0,1
7.0,13.0,91.0,1.857,0.363,1.0,1.94,33.0,91.0,17.0,1
7.0,4.0,28.0,0.571,,1.0,2.0,8.0,28.0,4.0,
7.0,18.0,,2.571,0.365,,1.53,46.0,120.0,30.0,1
7.0,13.0,91.0,1.857,0.33,0.835,1.43,30.0,76.0,21.0,1
7.0,40.0,280.0,5.714,0.336,0.782,,94.0,219.0,64.0,1
9.0,47.0,,5.222,0.279,0.773,1.53,118.0,327.0,77.0,1
7.0,7.0,,1.0,,0.98,2.13,17.0,48.0,8.0,1
7.0,11.0,77.0,,0.403,0.974,1.48,31.0,,21.0,1
9.0,30.0,270.0,3.333,0.27,0.796,1.4,73.0,215.0,52.0,
7.0,20.0,140.0,2.857,,0.879,1.13,36.0,123.0,32.0,1
7.0,11.0,77.0,1.571,0.364,0.727,1.56,28.0,56.0,,1
7.0,23.0,161.0,3.286,0.329,0.845,1.66,53.0,136.0,32.0,1
7.0,9.0,63.0,1.286,0.333,0.952,1.4,21.0,60.0,15.0,1
7.0,13.0,91.0,1.857,0.308,0.934,1.65,28.0,85.0,17.0,
7.0,19.0,133.0,2.714,0.286,0.669,1.36,38.0,89.0,28.0,1
5.0,28.0,140.0,5.6,0.307,0.814,1.3,43.0,114.0,33.0,1
5.0,32.0,160.0,6.4,0.35,0.863,1.33,56.0,138.0,42.0,1
,24.0,120.0,4.8,0.375,0.95,1.45,45.0,114.0,31.0,1
5.0,19.0,95.0,3.8,0.442,0.937,1.5,42.0,89.0,28.0,1
,54.0,,6.0,0.191,0.741,1.24,93.0,,75.0,1
,39.0,351.0,4.333,0.239,,,84.0,,,1
7.0,57.0,399.0,8.143,0.273,,1.3,109.0,263.0,84.0,1
7.0,10.0,70.0,1.429,0.329,1.0,,23.0,70.0,13.0,1
7.0,32.0,224.0,4.571,0.277,,1.41,62.0,186.0,44.0,1
6.0,6.0,36.0,1.0,0.361,1.0,1.44,13.0,,9.0,1
6.0,21.0,126.0,3.5,0.349,1.0,1.33,,126.0,33.0,1
6.0,7.0,42.0,1.167,0.357,0.762,2.14,15.0,32.0,7.0,1
7.0,,35.0,0.714,0.371,0.829,1.86,13.0,29.0,7.0,1
7.0,13.0,91.0,1.857,0.319,0.846,,29.0,77.0,18.0,1
7.0,9.0,63.0,1.286,0.381,0.857,2.0,24.0,54.0,12.0,1
7.0,35.0,,5.0,0.302,0.939,1.48,74.0,230.0,50.0,1
7.0,14.0,98.0,2.0,0.357,0.969,1.52,35.0,95.0,23.0,1
7.0,11.0,77.0,1.571,0.39,,1.58,30.0,61.0,19.0,1
7.0,,140.0,2.857,,1.0,1.61,53.0,140.0,33.0,1
7.0,31.0,217.0,4.429,0.318,,,69.0,182.0,51.0,1
7.0,23.0,161.0,3.286,0.286,0.677,1.59,,109.0,29.0,1
7.0,39.0,,,,0.733,1.43,,200.0,56.0,1
7.0,7.0,49.0,1.0,0.245,0.878,1.71,12.0,43.0,7.0,1
8.0,39.0,312.0,4.875,0.224,0.824,1.21,70.0,257.0,58.0,1
7.0,54.0,378.0,,0.235,0.799,,89.0,302.0,,1
7.0,32.0,224.0,4.571,0.268,,1.28,60.0,186.0,47.0,1
7.0,51.0,357.0,7.286,0.322,0.784,1.49,,280.0,77.0,1
7.0,48.0,336.0,6.857,0.268,,1.61,90.0,219.0,56.0,1
7.0,13.0,91.0,1.857,0.286,0.989,1.73,26.0,90.0,15.0,1
,8.0,56.0,1.143,0.268,0.679,1.15,15.0,38.0,13.0,1
7.0,17.0,119.0,2.429,0.227,0.891,1.5,27.0,,18.0,1
,10.0,70.0,1.429,0.286,0.829,1.33,20.0,58.0,15.0,1
7.0,11.0,77.0,1.571,0.286,0.909,1.29,22.0,70.0,17.0,1
10.0,13.0,,1.3,0.231,0.8,1.76,30.0,104.0,17.0,1
6.0,11.0,,,,0.955,1.33,,63.0,18.0,
7.0,19.0,133.0,,0.346,0.842,1.77,46.0,112.0,26.0,1
7.0,14.0,98.0,2.0,0.214,0.786,,21.0,77.0,19.0,1
8.0,20.0,160.0,2.5,0.206,0.813,1.38,33.0,130.0,24.0,1
6.0,26.0,156.0,4.333,0.288,0.872,1.29,45.0,136.0,35.0,1
8.0,30.0,,3.75,0.225,0.671,1.23,54.0,161.0,44.0,1
8.0,10.0,80.0,1.25,0.238,,1.73,,74.0,11.0,1
7.0,13.0,91.0,1.857,,0.846,1.82,31.0,77.0,17.0,1
7.0,39.0,273.0,5.571,0.33,0.853,1.43,90.0,233.0,63.0,1
5.0,,90.0,3.6,0.467,0.867,1.91,,78.0,22.0,1
6.0,16.0,96.0,2.667,0.198,0.76,2.38,19.0,73.0,8.0,1
7.0,27.0,189.0,3.857,0.37,0.841,1.79,70.0,159.0,39.0,1
7.0,8.0,56.0,1.143,0.357,0.786,1.54,20.0,44.0,13.0,
7.0,17.0,119.0,2.429,0.261,0.95,1.82,31.0,113.0,17.0,1
7.0,,,1.571,0.364,0.922,2.0,,71.0,14.0,1
7.0,11.0,77.0,1.571,0.299,0.779,1.64,23.0,60.0,14.0,1
7.0,,161.0,3.286,0.342,0.783,,55.0,126.0,38.0,1
7.0,7.0,49.0,1.0,0.327,1.0,1.33,16.0,49.0,12.0,1
7.0,8.0,,1.143,0.339,0.875,2.38,19.0,49.0,,1
6.0,13.0,,2.167,0.269,0.667,1.5,21.0,52.0,14.0,1
7.0,16.0,112.0,2.286,0.286,0.705,1.88,32.0,79.0,17.0,1
6.0,28.0,168.0,,0.369,0.78,1.77,62.0,131.0,35.0,
7.0,34.0,238.0,4.857,0.273,0.584,,65.0,139.0,42.0,1
7.0,18.0,126.0,2.571,0.286,0.627,1.57,36.0,79.0,23.0,1
7.0,11.0,77.0,1.571,0.351,0.727,1.5,27.0,56.0,18.0,1
7.0,21.0,147.0,3.0,0.327,,1.71,48.0,134.0,28.0,1
7.0,,98.0,,0.286,0.755,1.56,28.0,74.0,18.0,1
7.0,52.0,364.0,7.429,,0.788,1.22,99.0,287.0,,1
1.0,14.0,14.0,14.0,0.571,1.0,2.67,8.0,14.0,3.0,1
5.0,18.0,90.0,3.6,0.4,0.811,1.64,36.0,73.0,22.0,1
5.0,36.0,180.0,,,0.961,1.35,,173.0,54.0,1
,11.0,77.0,1.571,,0.948,1.38,29.0,73.0,,1
9.0,29.0,261.0,3.222,0.287,0.747,1.53,75.0,,49.0,
9.0,37.0,333.0,4.111,0.228,0.586,1.27,76.0,195.0,,1
7.0,16.0,112.0,2.286,,,1.18,33.0,103.0,28.0,1
8.0,26.0,208.0,3.25,0.236,0.779,1.26,49.0,162.0,39.0,1
7.0,11.0,77.0,1.571,0.299,0.727,1.35,23.0,,17.0,1
5.0,13.0,65.0,,0.477,0.938,1.48,31.0,61.0,21.0,1
5.0,7.0,35.0,1.4,0.543,1.0,2.11,19.0,35.0,9.0,1
5.0,14.0,70.0,2.8,0.457,,1.52,32.0,70.0,21.0,
7.0,30.0,210.0,4.286,0.3,0.886,,,186.0,44.0,1
,9.0,63.0,1.286,0.238,0.619,1.5,15.0,39.0,10.0,1
7.0,16.0,,,0.286,0.955,1.68,32.0,107.0,19.0,1
7.0,11.0,77.0,1.571,0.247,0.61,1.36,19.0,,14.0,1
7.0,27.0,189.0,3.857,,1.0,1.32,54.0,189.0,,1
7.0,7.0,49.0,1.0,0.265,0.796,1.44,,39.0,9.0,1
7.0,,147.0,,0.333,0.789,1.4,49.0,116.0,35.0,1
7.0,33.0,231.0,4.714,0.368,0.896,1.57,85.0,207.0,54.0,1
7.0,17.0,119.0,,0.336,,1.48,40.0,108.0,27.0,1
7.0,12.0,84.0,1.714,0.357,0.81,1.67,30.0,68.0,,1
7.0,19.0,,2.714,0.406,0.94,1.74,54.0,125.0,,
7.0,30.0,210.0,4.286,0.329,1.0,1.38,69.0,210.0,,1
7.0,8.0,56.0,1.143,,,1.07,15.0,43.0,14.0,1
7.0,11.0,77.0,1.571,,0.844,1.33,24.0,65.0,18.0,1
9.0,24.0,216.0,2.667,0.218,0.588,1.38,47.0,127.0,34.0,1
,24.0,168.0,3.429,0.244,0.774,1.46,41.0,130.0,,1
7.0,20.0,140.0,,0.257,,1.33,36.0,105.0,27.0,
9.0,30.0,270.0,3.333,0.248,0.937,1.46,,253.0,46.0,1
5.0,,95.0,3.8,0.389,0.895,1.32,37.0,85.0,28.0,1
5.0,11.0,55.0,2.2,0.364,1.0,1.33,20.0,55.0,15.0,1
,,112.0,2.286,0.241,,1.93,27.0,71.0,14.0,1
5.0,7.0,35.0,1.4,0.4,1.0,1.17,14.0,35.0,12.0,1
7.0,22.0,154.0,3.143,,0.714,1.23,38.0,110.0,31.0,1
9.0,17.0,,1.889,0.235,0.647,,36.0,99.0,25.0,1
10.0,,330.0,3.3,0.182,0.564,,60.0,186.0,43.0,1
7.0,,98.0,2.0,0.306,0.959,1.3,30.0,,23.0,1
7.0,18.0,126.0,2.571,0.278,0.976,1.35,35.0,123.0,26.0,1
7.0,5.0,35.0,0.714,0.257,1.0,1.13,9.0,35.0,8.0,1
7.0,41.0,287.0,5.857,0.328,0.774,1.42,94.0,222.0,66.0,1
9.0,20.0,180.0,2.222,0.294,,1.51,53.0,104.0,35.0,1
,6.0,42.0,0.857,0.381,1.0,2.29,16.0,42.0,7.0,1
7.0,4.0,28.0,0.571,0.25,0.857,,7.0,,4.0,1
7.0,14.0,98.0,2.0,,0.98,1.74,,96.0,23.0,1
,15.0,120.0,1.875,0.267,0.908,1.23,32.0,109.0,26.0,1
7.0,21.0,147.0,3.0,0.32,0.714,1.68,47.0,105.0,28.0,1
9.0,72.0,648.0,8.0,0.241,,1.61,156.0,355.0,97.0,1
7.0,21.0,147.0,,0.279,0.748,1.52,41.0,110.0,27.0,1
7.0,38.0,,5.429,0.338,0.729,1.55,90.0,,58.0,1
7.0,11.0,77.0,1.571,0.364,0.935,1.4,28.0,72.0,20.0,
7.0,32.0,224.0,4.571,0.308,0.777,1.25,69.0,174.0,55.0,1
7.0,36.0,252.0,5.143,,0.873,1.36,76.0,220.0,56.0,
,63.0,630.0,6.3,0.184,0.617,1.4,116.0,389.0,83.0,1
7.0,43.0,301.0,,0.292,0.85,1.33,88.0,256.0,,1
7.0,24.0,168.0,3.429,0.28,0.607,1.38,47.0,,34.0,1
9.0,19.0,171.0,2.111,0.292,0.684,1.52,50.0,117.0,33.0,1
7.0,30.0,210.0,4.286,,0.762,1.54,71.0,160.0,46.0,1
7.0,7.0,49.0,1.0,0.306,0.898,1.36,15.0,44.0,,1
6.0,11.0,66.0,1.833,0.348,1.0,1.53,23.0,66.0,15.0,1
9.0,28.0,252.0,3.111,0.25,0.77,1.47,63.0,194.0,43.0,1
7.0,20.0,140.0,2.857,0.229,0.864,1.19,,121.0,27.0,1
7.0,14.0,98.0,2.0,,,1.18,26.0,81.0,22.0,1
6.0,,66.0,1.833,0.364,,1.6,,55.0,15.0,1
6.0,19.0,114.0,3.167,0.307,0.904,1.59,35.0,103.0,,
7.0,32.0,224.0,4.571,0.272,,1.53,61.0,,40.0,1
6.0,10.0,60.0,1.667,0.317,0.85,1.19,19.0,51.0,,1
6.0,14.0,84.0,,0.274,1.0,1.28,23.0,84.0,,1
9.0,24.0,216.0,2.667,0.213,0.468,1.28,46.0,101.0,36.0,1
6.0,24.0,144.0,4.0,0.292,0.778,,42.0,112.0,31.0,1
6.0,11.0,66.0,1.833,0.303,0.97,,20.0,64.0,15.0,1
5.0,8.0,40.0,1.6,0.35,0.975,1.0,14.0,39.0,14.0,1
7.0,20.0,,2.857,,1.0,1.48,46.0,140.0,31.0,1
7.0,4.0,28.0,0.571,0.393,0.679,3.67,,19.0,3.0,1
7.0,51.0,357.0,7.286,0.325,0.871,1.66,116.0,311.0,70.0,1
7.0,11.0,77.0,1.571,0.416,0.961,1.6,32.0,74.0,20.0,
8.0,44.0,352.0,5.5,0.284,0.673,1.43,100.0,237.0,70.0,1
6.0,,144.0,4.0,0.264,0.764,1.46,38.0,110.0,26.0,1
,38.0,266.0,5.429,0.286,0.748,1.69,76.0,199.0,45.0,1
,4.0,28.0,0.571,0.25,,1.75,,25.0,4.0,
7.0,25.0,175.0,3.571,0.189,0.806,1.22,33.0,141.0,27.0,1
7.0,22.0,154.0,3.143,0.325,0.805,1.32,50.0,124.0,38.0,
