height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class
8.0,,,3.75,,0.833,,,200.0,,1
6.0,59.0,,,0.268,0.692,,95.0,245.0,,
6.0,,,,0.262,0.786,,11.0,33.0,,1
5.0,17.0,85.0,3.4,0.4,,,34.0,82.0,26.0,1
5.0,,15.0,,,,4.5,9.0,15.0,2.0,1
,6.0,,0.857,,0.881,1.82,20.0,,11.0,
7.0,33.0,231.0,,0.342,,1.49,79.0,171.0,53.0,
7.0,19.0,133.0,2.714,0.406,,1.69,54.0,133.0,,
7.0,,,2.429,0.395,0.782,1.81,,93.0,26.0,1
7.0,16.0,112.0,2.286,0.304,,,,78.0,25.0,
9.0,19.0,171.0,2.111,,0.643,1.35,46.0,110.0,34.0,
7.0,18.0,,2.571,0.27,0.714,1.36,,90.0,,1
6.0,,36.0,1.0,,,1.63,13.0,,,
5.0,,55.0,2.2,0.345,0.873,1.46,19.0,,,1
5.0,16.0,80.0,3.2,0.425,1.0,1.36,34.0,80.0,25.0,
5.0,8.0,,1.6,,0.975,2.18,,39.0,11.0,
7.0,,203.0,4.143,0.286,0.67,,,136.0,34.0,1
,,189.0,,,,1.31,46.0,143.0,35.0,
9.0,46.0,,5.111,0.242,0.737,1.47,100.0,305.0,68.0,1
,8.0,,,0.264,1.0,,19.0,72.0,15.0,1
9.0,55.0,495.0,,,,1.43,124.0,400.0,87.0,1
,23.0,184.0,,0.277,0.832,1.7,,153.0,30.0,
,49.0,,7.0,0.318,,,109.0,,,1
5.0,17.0,85.0,,0.412,,1.75,,,,1
5.0,3.0,15.0,0.6,0.6,0.867,4.5,,,2.0,
,26.0,208.0,3.25,,0.808,1.37,,168.0,38.0,
8.0,,,,0.208,0.852,1.45,45.0,184.0,31.0,1
,14.0,,2.0,0.327,,1.6,32.0,98.0,20.0,
7.0,18.0,,2.571,0.206,0.651,2.17,,82.0,12.0,1
7.0,9.0,,1.286,,0.905,2.2,22.0,57.0,,1
7.0,4.0,28.0,,,0.964,8.0,8.0,27.0,,1
,14.0,98.0,,,,1.61,,88.0,18.0,
,19.0,133.0,2.714,0.331,0.767,,,102.0,31.0,1
8.0,,216.0,3.375,0.269,0.764,1.29,58.0,165.0,,1
7.0,4.0,,0.571,0.321,1.0,,,,,
7.0,,266.0,,0.301,0.85,1.45,,,,1
7.0,33.0,231.0,4.714,,0.848,1.44,69.0,196.0,48.0,
7.0,9.0,,1.286,,0.857,1.77,,54.0,13.0,1
7.0,6.0,42.0,0.857,0.452,1.0,1.9,19.0,42.0,10.0,
,30.0,,4.286,,,,74.0,166.0,48.0,1
7.0,8.0,56.0,1.143,,0.732,,,41.0,,1
,46.0,414.0,,0.242,0.575,1.43,,238.0,70.0,1
9.0,220.0,1980.0,24.444,0.23,0.758,1.44,,1501.0,,1
,,304.0,4.75,0.25,,1.38,76.0,,,1
,251.0,2259.0,27.889,0.187,0.672,1.33,,1517.0,317.0,
10.0,151.0,,15.1,,,1.48,291.0,1162.0,197.0,
,,203.0,,,0.837,1.48,62.0,170.0,42.0,1
7.0,13.0,91.0,1.857,0.264,0.648,1.41,24.0,,17.0,
,54.0,378.0,7.714,,0.608,1.39,,230.0,69.0,
,,49.0,1.0,0.408,0.857,,,,9.0,
,,77.0,1.571,0.312,0.844,1.5,24.0,65.0,,1
,,441.0,5.444,,0.744,,,,,1
7.0,27.0,189.0,,0.28,,1.33,53.0,179.0,40.0,1
7.0,21.0,147.0,3.0,,,1.63,52.0,138.0,32.0,
7.0,,,,0.346,1.0,1.44,46.0,133.0,,1
8.0,41.0,328.0,,0.232,0.527,1.55,76.0,173.0,,1
8.0,63.0,504.0,,0.256,0.694,1.52,,,,
8.0,47.0,376.0,5.875,0.221,0.702,1.26,83.0,,66.0,1
,56.0,504.0,,0.21,0.603,1.26,,304.0,84.0,
,22.0,198.0,,0.192,0.697,1.31,38.0,138.0,29.0,1
,5.0,45.0,,0.244,0.867,2.2,11.0,39.0,5.0,1
6.0,,132.0,3.667,,,1.3,43.0,132.0,,1
7.0,16.0,112.0,2.286,,0.705,1.38,,79.0,21.0,1
8.0,81.0,648.0,10.125,0.221,0.591,1.29,143.0,,111.0,1
,,75.0,3.0,0.36,,,27.0,70.0,20.0,1
5.0,5.0,25.0,,0.44,1.0,1.57,11.0,,7.0,1
9.0,135.0,1215.0,,0.249,0.626,1.56,,761.0,193.0,
7.0,,147.0,3.0,,0.85,1.35,50.0,,37.0,1
7.0,87.0,609.0,12.429,,0.589,1.27,,359.0,,1
7.0,8.0,56.0,1.143,0.375,1.0,1.62,21.0,56.0,13.0,1
,35.0,245.0,5.0,,1.0,1.55,76.0,245.0,,1
7.0,,,,0.388,0.847,,38.0,83.0,23.0,1
7.0,11.0,77.0,1.571,,0.922,1.75,28.0,,16.0,1
7.0,,91.0,,0.297,,1.69,27.0,76.0,16.0,1
,9.0,63.0,1.286,0.317,0.81,1.54,20.0,,13.0,1
7.0,,287.0,,0.345,0.777,1.55,,223.0,64.0,1
7.0,46.0,322.0,6.571,0.354,1.0,1.46,114.0,,78.0,
7.0,20.0,140.0,2.857,0.35,0.757,1.58,49.0,106.0,,
,14.0,,,0.414,,1.38,,66.0,,1
10.0,,,,0.179,0.606,1.36,469.0,,344.0,
10.0,,,4.9,0.196,0.751,1.26,,368.0,76.0,
7.0,,147.0,,0.327,0.728,1.41,48.0,107.0,34.0,1
9.0,49.0,,5.444,0.231,,1.46,102.0,302.0,,1
7.0,23.0,161.0,3.286,0.248,,1.21,40.0,152.0,33.0,1
,,,,0.257,0.571,2.25,9.0,20.0,4.0,
9.0,,333.0,4.111,0.213,,,,235.0,46.0,1
6.0,17.0,102.0,2.833,0.275,,1.33,28.0,84.0,,1
6.0,,,1.833,,,,,47.0,13.0,
,6.0,,1.0,0.417,0.944,,15.0,34.0,10.0,1
,214.0,1926.0,23.778,0.23,,,,1440.0,307.0,1
,43.0,301.0,6.143,,0.947,1.32,,285.0,,1
,,,6.222,0.196,0.617,1.24,99.0,311.0,,1
7.0,11.0,77.0,1.571,0.312,0.987,1.2,24.0,76.0,20.0,1
7.0,33.0,231.0,4.714,,0.848,,79.0,196.0,40.0,1
8.0,,184.0,2.875,0.31,0.88,1.84,57.0,162.0,31.0,1
7.0,23.0,161.0,3.286,0.329,1.0,,53.0,,38.0,1
7.0,11.0,,1.571,0.351,0.922,1.59,27.0,71.0,17.0,
7.0,20.0,140.0,2.857,,0.871,,51.0,,35.0,1
7.0,49.0,343.0,7.0,,0.72,,103.0,,77.0,
10.0,38.0,,3.8,,0.55,1.48,74.0,,50.0,1
7.0,15.0,105.0,,,1.0,1.57,,105.0,21.0,1
,66.0,462.0,,,0.924,,136.0,,93.0,1
9.0,,,6.0,0.27,0.852,1.49,131.0,414.0,,
,49.0,,5.444,0.272,,1.38,120.0,349.0,87.0,1
,11.0,88.0,1.375,0.25,0.83,,22.0,73.0,,
7.0,36.0,252.0,5.143,0.365,0.96,,,,55.0,1
7.0,29.0,203.0,,,0.936,1.4,73.0,,52.0,1
7.0,11.0,,,0.351,0.961,1.35,27.0,74.0,,
7.0,26.0,182.0,3.714,0.352,1.0,,64.0,182.0,,1
7.0,,63.0,,0.286,,1.2,18.0,61.0,15.0,1
7.0,31.0,217.0,4.429,0.276,0.788,,60.0,171.0,,1
,9.0,63.0,1.286,0.381,,1.85,24.0,60.0,13.0,1
8.0,27.0,,3.375,0.236,0.685,1.31,51.0,148.0,39.0,
8.0,4.0,,,0.375,1.0,2.4,,32.0,,1
8.0,,40.0,0.625,,0.95,1.67,15.0,,9.0,1
5.0,5.0,25.0,1.0,0.52,,2.17,13.0,25.0,6.0,1
7.0,15.0,105.0,2.143,0.229,0.981,,,103.0,17.0,1
7.0,37.0,259.0,,0.305,,1.46,79.0,259.0,,
7.0,9.0,63.0,1.286,0.302,0.905,,19.0,57.0,,1
,11.0,77.0,1.571,0.364,,,28.0,77.0,21.0,1
7.0,,,,0.361,0.917,1.5,48.0,122.0,32.0,1
7.0,8.0,56.0,1.143,0.357,0.893,2.22,,50.0,9.0,1
,55.0,495.0,6.111,0.259,0.699,1.47,128.0,346.0,87.0,1
7.0,29.0,,,0.365,0.946,,,192.0,,1
7.0,4.0,28.0,0.571,,0.857,2.33,7.0,24.0,,
,14.0,98.0,2.0,0.337,0.98,1.83,33.0,96.0,,1
7.0,17.0,,2.429,0.286,0.916,1.31,34.0,109.0,,1
,38.0,266.0,5.429,0.226,0.639,,60.0,170.0,,1
8.0,23.0,184.0,2.875,0.239,,1.76,,,25.0,
9.0,41.0,369.0,4.556,0.244,0.661,1.32,90.0,244.0,68.0,1
6.0,,,5.5,0.268,0.848,1.39,53.0,168.0,38.0,1
6.0,,24.0,,0.458,1.0,2.2,11.0,24.0,5.0,1
6.0,19.0,114.0,3.167,0.36,0.711,1.58,41.0,81.0,26.0,
6.0,49.0,294.0,8.167,0.286,0.694,1.38,,,61.0,1
,13.0,91.0,,,0.857,1.17,27.0,78.0,23.0,1
7.0,13.0,91.0,1.857,,0.978,,34.0,89.0,19.0,1
7.0,30.0,,,0.305,,,,,39.0,1
,14.0,98.0,2.0,0.378,1.0,1.95,37.0,98.0,19.0,1
,14.0,,2.0,,,1.38,33.0,77.0,24.0,
7.0,,126.0,2.571,0.365,0.968,2.0,46.0,,,1
7.0,,49.0,1.0,0.245,1.0,1.71,12.0,49.0,7.0,
7.0,26.0,,,,0.929,1.23,49.0,169.0,40.0,1
6.0,17.0,102.0,,0.324,,1.32,33.0,102.0,25.0,
6.0,,54.0,1.5,0.296,,1.23,16.0,,13.0,1
6.0,26.0,156.0,4.333,0.34,0.974,1.33,,152.0,40.0,
5.0,5.0,25.0,,0.36,1.0,,9.0,25.0,7.0,1
9.0,48.0,,5.333,,0.685,1.42,,296.0,83.0,1
,31.0,217.0,,0.313,,,68.0,,43.0,1
7.0,42.0,294.0,6.0,,0.844,1.46,,,,
,,,,0.304,,,98.0,,,
5.0,,55.0,,0.455,1.0,1.67,,55.0,15.0,1
9.0,21.0,189.0,2.333,0.206,0.778,1.22,39.0,147.0,32.0,1
9.0,58.0,,,,,1.34,106.0,277.0,79.0,1
9.0,49.0,441.0,5.444,0.265,,,,288.0,,1
9.0,8.0,,0.889,0.222,,1.78,16.0,53.0,9.0,
9.0,22.0,198.0,2.444,,0.934,,45.0,185.0,,1
,32.0,224.0,4.571,0.232,0.804,1.3,52.0,180.0,40.0,1
,19.0,,2.111,0.222,0.673,1.31,38.0,115.0,29.0,1
6.0,18.0,108.0,3.0,0.306,0.787,1.32,33.0,85.0,25.0,1
7.0,15.0,,2.143,,0.838,1.46,,88.0,24.0,
7.0,,112.0,2.286,,0.955,,34.0,107.0,30.0,1
9.0,,288.0,3.556,0.24,0.913,1.5,69.0,,46.0,1
7.0,56.0,,,0.227,,1.25,,,,1
8.0,16.0,128.0,2.0,,,,,,,1
6.0,7.0,,1.167,,0.786,1.38,11.0,,8.0,1
6.0,,,5.5,0.247,,,,161.0,,
,10.0,60.0,1.667,0.333,,1.54,20.0,,13.0,1
,25.0,150.0,4.167,0.273,,1.17,41.0,118.0,,1
9.0,,171.0,,0.251,0.977,,,167.0,,
,29.0,,,0.234,0.889,1.39,61.0,,,1
,49.0,441.0,,0.247,,,109.0,,,1
,13.0,,1.857,0.363,0.934,2.2,33.0,,,1
,,,7.125,,0.798,1.45,122.0,,84.0,1
8.0,,432.0,,0.275,0.778,,119.0,336.0,87.0,1
8.0,11.0,,,,1.0,,28.0,88.0,20.0,1
7.0,24.0,,3.429,0.274,0.661,1.48,46.0,111.0,31.0,
7.0,38.0,,5.429,0.259,0.688,1.5,69.0,183.0,46.0,1
9.0,,207.0,2.556,0.222,0.816,1.35,46.0,169.0,34.0,
9.0,49.0,,5.444,,0.687,1.27,98.0,303.0,77.0,1
7.0,43.0,301.0,6.143,0.249,,1.29,75.0,,58.0,
7.0,8.0,56.0,1.143,,0.804,,20.0,45.0,10.0,
7.0,,133.0,2.714,,0.977,1.77,53.0,130.0,30.0,1
5.0,,35.0,1.4,0.429,0.971,1.36,15.0,34.0,11.0,
,,30.0,,0.3,,,,30.0,5.0,1
10.0,262.0,2620.0,26.2,0.19,0.601,,,1575.0,377.0,1
,17.0,,2.429,0.353,,,,94.0,,1
7.0,9.0,63.0,1.286,,0.746,1.83,22.0,47.0,12.0,1
7.0,,280.0,5.714,0.336,0.971,1.57,,272.0,,1
7.0,48.0,336.0,6.857,0.33,0.821,1.44,,276.0,,1
8.0,25.0,200.0,3.125,,,1.36,57.0,176.0,42.0,1
7.0,13.0,91.0,1.857,,1.0,1.33,36.0,91.0,,1
,16.0,112.0,2.286,0.339,1.0,1.41,,112.0,27.0,1
,38.0,266.0,5.429,,,,,,50.0,
5.0,7.0,,1.4,0.457,,,16.0,35.0,8.0,1
,9.0,90.0,0.9,0.222,1.0,1.25,,90.0,16.0,1
10.0,47.0,470.0,4.7,0.198,,1.29,93.0,367.0,72.0,
8.0,16.0,,2.0,0.258,0.945,1.18,,121.0,,
,6.0,48.0,0.75,0.313,0.813,,15.0,39.0,8.0,
7.0,,182.0,,0.302,0.912,1.53,,166.0,36.0,
,65.0,585.0,,0.222,0.786,,,460.0,,1
,,126.0,2.571,,0.825,1.31,34.0,104.0,26.0,1
8.0,21.0,168.0,,,0.643,,39.0,108.0,,1
5.0,13.0,65.0,2.6,,1.0,1.18,,,22.0,1
8.0,93.0,744.0,11.625,0.185,0.538,,,400.0,,
7.0,21.0,147.0,,0.293,0.81,,,,32.0,
,27.0,189.0,,0.079,0.175,,15.0,,6.0,
7.0,,,6.286,0.218,0.734,1.26,67.0,,,1
7.0,,133.0,2.714,0.248,,,33.0,,22.0,1
7.0,24.0,168.0,,0.232,0.851,1.22,39.0,143.0,32.0,
,39.0,273.0,5.571,0.253,0.853,,69.0,,52.0,1
7.0,,77.0,1.571,,0.935,1.39,25.0,,18.0,1
7.0,15.0,105.0,2.143,0.229,0.886,1.6,24.0,93.0,15.0,
,13.0,91.0,1.857,,1.0,1.94,,,17.0,1
7.0,,28.0,0.571,,1.0,,8.0,,,1
,,,,,,1.53,46.0,,30.0,
7.0,13.0,91.0,1.857,,0.835,1.43,,76.0,21.0,
7.0,,280.0,,0.336,0.782,,94.0,,64.0,1
,47.0,,5.222,,,1.53,118.0,327.0,77.0,1
7.0,,,,,0.98,,17.0,,8.0,
7.0,11.0,77.0,1.571,,0.974,1.48,,,21.0,1
9.0,30.0,270.0,3.333,0.27,0.796,1.4,73.0,215.0,52.0,1
,20.0,140.0,,0.257,0.879,1.13,36.0,123.0,32.0,1
7.0,11.0,77.0,1.571,0.364,,1.56,28.0,56.0,18.0,1
,23.0,161.0,3.286,0.329,0.845,1.66,53.0,136.0,32.0,
7.0,9.0,63.0,1.286,0.333,0.952,1.4,21.0,,15.0,1
7.0,,91.0,1.857,0.308,,1.65,28.0,85.0,17.0,1
7.0,19.0,133.0,,0.286,0.669,1.36,38.0,,28.0,1
5.0,,140.0,5.6,0.307,0.814,,,114.0,,
,32.0,160.0,6.4,0.35,0.863,1.33,56.0,,42.0,1
,24.0,120.0,4.8,0.375,0.95,1.45,45.0,114.0,31.0,
5.0,19.0,95.0,3.8,0.442,0.937,,42.0,89.0,28.0,1
9.0,54.0,486.0,6.0,0.191,,1.24,93.0,,,1
9.0,39.0,351.0,,0.239,0.624,1.53,84.0,219.0,55.0,1
7.0,57.0,399.0,8.143,0.273,,1.3,109.0,,84.0,1
,10.0,70.0,1.429,0.329,,1.77,,,,
7.0,32.0,,,0.277,0.83,1.41,62.0,186.0,44.0,1
6.0,,36.0,,0.361,,1.44,,36.0,9.0,1
6.0,,,,,1.0,1.33,,126.0,33.0,1
,,42.0,,0.357,0.762,2.14,,,7.0,1
7.0,,35.0,0.714,,,1.86,13.0,29.0,7.0,1
7.0,13.0,91.0,,0.319,0.846,,,77.0,18.0,1
,9.0,63.0,1.286,,0.857,2.0,24.0,54.0,,
7.0,35.0,245.0,5.0,0.302,0.939,,,,,
7.0,14.0,98.0,,0.357,0.969,,35.0,95.0,23.0,1
7.0,,77.0,1.571,0.39,,1.58,,61.0,,1
7.0,20.0,140.0,2.857,,,1.61,53.0,,33.0,
,31.0,,4.429,0.318,0.839,1.35,69.0,182.0,51.0,1
,23.0,161.0,3.286,0.286,0.677,1.59,46.0,109.0,29.0,1
,39.0,273.0,5.571,,,,80.0,200.0,56.0,1
7.0,7.0,,,,0.878,1.71,12.0,,,
,39.0,,,0.224,0.824,,,257.0,58.0,
7.0,,,7.714,,,1.53,89.0,,,
,32.0,,4.571,0.268,0.83,1.28,60.0,,47.0,
7.0,51.0,357.0,,0.322,0.784,1.49,115.0,280.0,77.0,1
7.0,48.0,336.0,,0.268,,1.61,90.0,219.0,56.0,1
7.0,13.0,91.0,1.857,,0.989,1.73,26.0,90.0,,1
,8.0,,1.143,0.268,0.679,1.15,,38.0,13.0,
,,119.0,2.429,0.227,0.891,1.5,27.0,106.0,18.0,
7.0,10.0,,1.429,0.286,0.829,1.33,,58.0,15.0,
7.0,11.0,77.0,,0.286,0.909,1.29,,70.0,,1
10.0,,,,0.231,0.8,1.76,,104.0,17.0,
6.0,,66.0,1.833,0.364,,1.33,,63.0,,1
7.0,,133.0,2.714,,,1.77,46.0,112.0,26.0,
7.0,14.0,,2.0,,0.786,1.11,21.0,77.0,19.0,1
,20.0,160.0,2.5,0.206,,1.38,33.0,130.0,,1
6.0,26.0,156.0,4.333,,,1.29,45.0,,35.0,
8.0,30.0,240.0,3.75,0.225,,,,,,1
8.0,10.0,80.0,1.25,0.238,0.925,1.73,19.0,74.0,11.0,
7.0,13.0,91.0,1.857,,,1.82,31.0,77.0,17.0,1
7.0,,273.0,5.571,,0.853,1.43,90.0,,,1
,18.0,90.0,3.6,0.467,0.867,,,,22.0,1
,16.0,,2.667,0.198,0.76,2.38,19.0,,8.0,1
7.0,27.0,,,0.37,0.841,1.79,,159.0,39.0,
7.0,8.0,,,,0.786,1.54,20.0,44.0,13.0,1
,,,2.429,0.261,0.95,1.82,31.0,,,1
7.0,11.0,77.0,1.571,0.364,,,28.0,,,1
7.0,11.0,77.0,1.571,,0.779,,23.0,60.0,14.0,1
,23.0,,3.286,0.342,,1.45,,,,1
7.0,7.0,,,0.327,1.0,1.33,,,12.0,1
7.0,8.0,,1.143,0.339,,,,49.0,8.0,1
,13.0,,2.167,0.269,0.667,1.5,21.0,52.0,14.0,1
,16.0,112.0,2.286,0.286,0.705,,32.0,79.0,,
,28.0,168.0,4.667,0.369,0.78,1.77,62.0,,35.0,1
7.0,34.0,238.0,4.857,0.273,0.584,1.55,65.0,,,1
7.0,18.0,126.0,2.571,0.286,0.627,1.57,,79.0,,1
7.0,11.0,77.0,,0.351,,,27.0,56.0,18.0,1
,,147.0,3.0,0.327,,1.71,48.0,134.0,,1
,,98.0,2.0,0.286,,,28.0,74.0,,1
7.0,,364.0,7.429,0.272,,1.22,99.0,287.0,,
1.0,14.0,,,0.571,,2.67,8.0,,3.0,1
5.0,18.0,90.0,3.6,,0.811,1.64,,,22.0,
5.0,36.0,180.0,,0.406,0.961,,,,,
7.0,11.0,,1.571,,,,,73.0,,
,,261.0,3.222,0.287,,1.53,75.0,195.0,49.0,1
9.0,,,4.111,0.228,0.586,1.27,76.0,195.0,,1
7.0,16.0,112.0,2.286,0.295,0.92,1.18,33.0,,28.0,1
8.0,26.0,208.0,3.25,0.236,0.779,,49.0,162.0,39.0,
,11.0,,1.571,0.299,0.727,1.35,23.0,56.0,17.0,
,,65.0,2.6,,,1.48,31.0,,21.0,
,,35.0,1.4,0.543,1.0,2.11,19.0,35.0,9.0,1
5.0,,70.0,2.8,0.457,,,,70.0,21.0,1
,30.0,,,0.3,,,63.0,,44.0,1
7.0,9.0,63.0,1.286,0.238,0.619,1.5,15.0,39.0,,
7.0,,112.0,2.286,0.286,0.955,1.68,32.0,107.0,19.0,1
7.0,11.0,,1.571,0.247,0.61,1.36,19.0,,,1
7.0,27.0,189.0,3.857,0.286,1.0,,54.0,,,1
,7.0,,1.0,0.265,,1.44,13.0,39.0,9.0,1
,21.0,147.0,3.0,,0.789,,49.0,,,1
,,,4.714,0.368,0.896,,85.0,207.0,54.0,
,17.0,,2.429,0.336,0.908,1.48,40.0,108.0,27.0,1
7.0,,84.0,1.714,0.357,0.81,1.67,30.0,68.0,,1
7.0,19.0,133.0,2.714,,0.94,1.74,54.0,125.0,31.0,
7.0,30.0,210.0,4.286,0.329,,1.38,69.0,210.0,,1
7.0,8.0,56.0,,0.268,0.768,1.07,,,14.0,
7.0,11.0,77.0,1.571,0.312,,,,65.0,18.0,1
9.0,24.0,216.0,2.667,0.218,0.588,,47.0,127.0,34.0,1
7.0,24.0,,3.429,0.244,0.774,1.46,,,,1
7.0,20.0,140.0,2.857,0.257,,,36.0,105.0,27.0,
9.0,30.0,270.0,,0.248,0.937,1.46,67.0,253.0,46.0,
5.0,19.0,95.0,,,0.895,1.32,37.0,85.0,,1
5.0,,55.0,2.2,,1.0,1.33,20.0,55.0,15.0,1
,,112.0,2.286,0.241,0.634,1.93,27.0,,14.0,1
,7.0,35.0,,,,1.17,14.0,35.0,12.0,
7.0,,154.0,3.143,,0.714,1.23,38.0,110.0,,1
9.0,17.0,,1.889,0.235,0.647,1.44,,,25.0,1
10.0,33.0,330.0,3.3,0.182,0.564,1.4,60.0,186.0,,
7.0,14.0,98.0,2.0,0.306,0.959,1.3,30.0,,23.0,1
,,126.0,2.571,0.278,,1.35,35.0,123.0,26.0,1
7.0,,35.0,0.714,0.257,,1.13,9.0,35.0,8.0,1
7.0,,287.0,,0.328,0.774,,94.0,222.0,,
9.0,20.0,180.0,2.222,,,1.51,53.0,,35.0,1
,,,0.857,0.381,,2.29,16.0,42.0,,1
,,28.0,0.571,0.25,0.857,1.75,,24.0,,1
7.0,,98.0,2.0,0.408,,1.74,40.0,,,
,15.0,120.0,1.875,0.267,0.908,,32.0,109.0,26.0,
,,,3.0,,,,47.0,,28.0,1
9.0,72.0,648.0,8.0,0.241,0.548,,156.0,355.0,97.0,
7.0,21.0,147.0,3.0,,0.748,,41.0,110.0,,
,38.0,,,0.338,,,,194.0,58.0,1
7.0,11.0,,,0.364,0.935,1.4,28.0,,,
7.0,32.0,224.0,,,,1.25,,,55.0,
7.0,,252.0,5.143,0.302,0.873,1.36,,220.0,56.0,
10.0,63.0,630.0,6.3,,,1.4,116.0,389.0,83.0,1
,,,6.143,0.292,0.85,1.33,88.0,256.0,,1
7.0,24.0,168.0,3.429,0.28,0.607,1.38,47.0,102.0,34.0,1
9.0,19.0,,2.111,0.292,,,50.0,117.0,33.0,
7.0,30.0,210.0,,0.338,0.762,,71.0,160.0,46.0,
7.0,,49.0,1.0,,0.898,1.36,,44.0,11.0,1
6.0,11.0,66.0,1.833,0.348,,1.53,23.0,66.0,15.0,
9.0,,252.0,3.111,0.25,0.77,1.47,,194.0,43.0,1
7.0,,,2.857,,0.864,,32.0,121.0,27.0,1
7.0,14.0,,2.0,0.265,0.827,,26.0,81.0,22.0,
,11.0,66.0,1.833,0.364,0.833,1.6,,55.0,15.0,1
,,114.0,,0.307,0.904,1.59,,103.0,22.0,
7.0,,224.0,4.571,0.272,,,,193.0,40.0,1
,10.0,60.0,1.667,0.317,0.85,1.19,19.0,51.0,,1
6.0,14.0,,2.333,0.274,1.0,1.28,23.0,84.0,18.0,1
9.0,24.0,216.0,2.667,,0.468,1.28,,101.0,36.0,1
6.0,24.0,144.0,,,0.778,,42.0,112.0,,1
6.0,11.0,,1.833,0.303,,1.33,20.0,64.0,,1
5.0,8.0,,1.6,0.35,,1.0,,39.0,,1
7.0,20.0,140.0,2.857,0.329,,,46.0,140.0,31.0,1
,4.0,28.0,0.571,0.393,0.679,3.67,,,3.0,1
7.0,,357.0,7.286,0.325,0.871,,,311.0,70.0,1
7.0,11.0,,1.571,0.416,0.961,,32.0,74.0,,1
8.0,,,5.5,0.284,0.673,1.43,,237.0,70.0,1
6.0,24.0,144.0,4.0,0.264,0.764,1.46,,,26.0,
,38.0,266.0,,0.286,,1.69,,199.0,45.0,
7.0,4.0,,,,0.893,1.75,7.0,25.0,4.0,1
,,175.0,,0.189,0.806,1.22,33.0,141.0,27.0,1
,22.0,154.0,3.143,0.325,0.805,1.32,50.0,124.0,38.0,1
7.0,21.0,147.0,3.0,0.388,0.912,1.84,57.0,134.0,31.0,
,27.0,,3.375,,,1.36,61.0,188.0,,1
,13.0,91.0,1.857,0.33,,1.58,30.0,,19.0,
7.0,8.0,56.0,,0.393,1.0,1.69,22.0,56.0,13.0,1
,,231.0,4.714,0.351,,1.53,81.0,228.0,53.0,1
9.0,9.0,81.0,1.0,0.272,0.753,1.38,,,16.0,
9.0,11.0,99.0,,0.253,0.778,1.92,25.0,77.0,,1
,40.0,280.0,,,0.939,1.43,87.0,263.0,61.0,
7.0,,77.0,1.571,,,1.77,,77.0,13.0,1
,,310.0,3.1,,0.652,1.3,61.0,202.0,47.0,
,38.0,,3.8,0.187,0.463,1.37,71.0,176.0,52.0,1
9.0,43.0,,4.778,0.274,0.605,1.68,106.0,234.0,63.0,1
,,49.0,1.0,,,,,49.0,11.0,1
7.0,,,3.0,,0.741,1.67,,109.0,27.0,1
7.0,11.0,,1.571,0.377,,1.61,29.0,75.0,,1
6.0,14.0,84.0,2.333,0.286,,1.2,24.0,,20.0,1
,13.0,,2.167,0.333,0.91,1.37,26.0,71.0,19.0,1
6.0,10.0,,1.667,,0.967,1.5,24.0,58.0,16.0,1
5.0,6.0,,1.2,0.433,,1.63,,29.0,8.0,1
5.0,,,,,,1.38,,60.0,21.0,
10.0,,,,0.165,0.649,1.35,,318.0,,1
6.0,,78.0,2.167,0.333,0.846,1.37,26.0,66.0,,1
,11.0,66.0,1.833,0.394,,1.53,26.0,63.0,17.0,
,13.0,78.0,2.167,0.308,,1.41,24.0,78.0,17.0,1
8.0,16.0,128.0,2.0,0.211,0.672,1.42,27.0,86.0,,1
,11.0,66.0,1.833,0.333,0.788,,22.0,52.0,15.0,1
6.0,,180.0,5.0,0.311,0.8,1.22,,144.0,46.0,1
,20.0,80.0,,,,1.41,31.0,74.0,22.0,1
4.0,22.0,,5.5,0.432,0.977,1.46,38.0,86.0,26.0,
,,105.0,4.2,0.333,,,35.0,83.0,,1
,,,,0.23,,1.3,60.0,160.0,46.0,1
7.0,34.0,238.0,4.857,,,1.36,68.0,180.0,,
7.0,6.0,42.0,,0.452,,1.73,19.0,41.0,11.0,
7.0,41.0,,,,0.721,1.58,98.0,,62.0,1
7.0,,322.0,,,0.994,1.46,114.0,,78.0,1
,,64.0,1.0,0.219,0.875,1.56,14.0,56.0,9.0,1
,14.0,98.0,2.0,0.347,1.0,2.0,34.0,98.0,,1
5.0,,100.0,4.0,0.49,0.99,1.58,49.0,99.0,31.0,1
9.0,,,2.222,0.233,,1.62,42.0,90.0,26.0,1
,7.0,,0.875,,0.786,1.67,15.0,44.0,9.0,
8.0,17.0,,2.125,,,3.0,27.0,82.0,9.0,1
8.0,19.0,152.0,2.375,,,1.5,27.0,110.0,18.0,1
8.0,19.0,152.0,2.375,,0.849,1.47,28.0,,19.0,1
,14.0,,,0.327,,,32.0,83.0,22.0,1
7.0,16.0,112.0,,0.259,,2.07,29.0,112.0,14.0,1
7.0,14.0,98.0,,,0.847,1.48,31.0,,21.0,1
,11.0,77.0,1.571,0.364,0.896,,28.0,,19.0,1
,33.0,231.0,4.714,,,,61.0,195.0,51.0,1
7.0,,252.0,,,0.937,1.25,70.0,236.0,56.0,1
10.0,,2510.0,25.1,,0.515,,449.0,1293.0,,
7.0,6.0,42.0,0.857,,0.643,,14.0,27.0,8.0,1
7.0,19.0,133.0,2.714,0.203,0.406,2.25,27.0,,,1
