height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class
,17.0,119.0,,,,,31.0,113.0,17.0,1
7.0,,,1.571,,,,,,14.0,1
,,,,,,1.64,23.0,,,
7.0,23.0,,,,,1.45,55.0,,38.0,1
,7.0,49.0,1.0,,,1.33,,,,1
7.0,8.0,56.0,,0.339,,,19.0,49.0,,1
6.0,13.0,,2.167,0.269,,1.5,21.0,,,
,,112.0,,,,1.88,,,,
6.0,28.0,168.0,,0.369,0.78,1.77,62.0,,,
7.0,,238.0,4.857,,0.584,1.55,,139.0,,1
,,126.0,2.571,0.286,,,36.0,79.0,23.0,
,,77.0,1.571,0.351,,1.5,,56.0,18.0,1
,,,3.0,,,1.71,48.0,,28.0,1
7.0,14.0,,,,,1.56,28.0,74.0,18.0,
,,364.0,7.429,,0.788,,,287.0,81.0,1
1.0,,14.0,14.0,0.571,,,,14.0,3.0,1
5.0,18.0,,,,,,36.0,73.0,22.0,
5.0,,,,,0.961,1.35,73.0,173.0,,1
7.0,,77.0,,0.377,0.948,,,73.0,,1
,29.0,,,,,1.53,75.0,195.0,49.0,1
,,,4.111,,0.586,1.27,76.0,195.0,,
,,112.0,,,,1.18,,,28.0,
,26.0,208.0,3.25,0.236,0.779,,,162.0,,1
7.0,,77.0,1.571,,,1.35,,56.0,17.0,
5.0,13.0,65.0,,,,,,,21.0,
,,35.0,,0.543,,,19.0,35.0,,
5.0,14.0,,2.8,,1.0,,32.0,70.0,21.0,1
7.0,30.0,,,0.3,,1.43,,,44.0,1
7.0,,,1.286,0.238,,,15.0,,10.0,
,16.0,112.0,2.286,,,,,,19.0,1
7.0,,,1.571,,,,,47.0,14.0,1
7.0,27.0,,3.857,,,1.32,,189.0,41.0,1
,7.0,,1.0,0.265,,,13.0,,9.0,1
7.0,21.0,,,,,1.4,,116.0,35.0,
,,231.0,4.714,0.368,0.896,,85.0,207.0,,
7.0,17.0,,2.429,,,,,,,1
,12.0,,1.714,,0.81,,30.0,68.0,18.0,
7.0,,,,0.406,0.94,,,125.0,31.0,1
7.0,,,,0.329,,,69.0,,,
,,,1.143,0.268,,,15.0,,14.0,1
7.0,11.0,77.0,,0.312,0.844,1.33,24.0,,,1
9.0,24.0,216.0,2.667,0.218,,,47.0,,34.0,
,,168.0,3.429,,0.774,1.46,,,28.0,
,20.0,,2.857,0.257,0.75,,,,,1
9.0,30.0,,,,0.937,,67.0,253.0,46.0,
5.0,,,3.8,,,1.32,,,,
5.0,11.0,55.0,2.2,0.364,1.0,,,55.0,15.0,1
7.0,16.0,,,,,1.93,27.0,71.0,,1
,7.0,35.0,,,1.0,,,,12.0,
,22.0,,3.143,,0.714,,,110.0,31.0,
9.0,17.0,153.0,,,,,,99.0,,1
,,330.0,3.3,0.182,,,60.0,186.0,43.0,
,,98.0,,,,,,,,
7.0,,,,,,,,,,
,,35.0,,,,,9.0,,,1
7.0,,,,,,1.42,,,,
,,,,,,1.51,53.0,104.0,,
,6.0,,0.857,0.381,,,16.0,42.0,,
,,,,0.25,,,,,,1
7.0,14.0,98.0,,0.408,0.98,1.74,,96.0,,
,15.0,120.0,,,,1.23,32.0,,26.0,
,21.0,,3.0,,,,47.0,105.0,28.0,
9.0,,,8.0,0.241,,1.61,,,97.0,1
7.0,21.0,,,,,1.52,41.0,,,
,38.0,266.0,5.429,0.338,0.729,,,,,1
7.0,,77.0,1.571,0.364,0.935,1.4,28.0,,,
,32.0,224.0,4.571,,,1.25,69.0,174.0,,
7.0,36.0,252.0,5.143,0.302,0.873,,,220.0,56.0,
10.0,63.0,,6.3,0.184,0.617,1.4,116.0,,,1
7.0,43.0,,,,0.85,1.33,,256.0,,1
7.0,24.0,168.0,,,,1.38,47.0,102.0,34.0,
9.0,,,2.111,0.292,0.684,,50.0,117.0,,1
,,210.0,,,,1.54,71.0,,,
7.0,,,,0.306,,,,44.0,,
,,66.0,,0.348,,1.53,23.0,66.0,,
9.0,,,,,,1.47,63.0,,43.0,
7.0,20.0,140.0,,0.229,0.864,,,121.0,,1
7.0,,,,,,1.18,26.0,81.0,,1
,11.0,,1.833,,0.833,,,55.0,,1
6.0,19.0,,,0.307,0.904,,35.0,103.0,,
7.0,,,4.571,0.272,,1.53,,,40.0,
6.0,,,,0.317,,,,51.0,,1
,,,,0.274,,,,,18.0,1
,,216.0,2.667,,,,,101.0,,
6.0,24.0,,4.0,,,1.35,,,,1
6.0,,,1.833,0.303,0.97,1.33,20.0,,15.0,
,8.0,,,,,1.0,14.0,39.0,,1
7.0,,140.0,2.857,,,1.48,,140.0,,1
,4.0,,0.571,,,,,19.0,,
7.0,,,,0.325,,1.66,116.0,311.0,70.0,1
7.0,11.0,,,0.416,0.961,1.6,32.0,74.0,,
8.0,44.0,,5.5,,0.673,,,,,1
6.0,,144.0,,0.264,,1.46,,110.0,,
7.0,38.0,266.0,5.429,0.286,0.748,,76.0,,,1
7.0,4.0,28.0,,0.25,0.893,1.75,7.0,25.0,4.0,1
,,,,,0.806,1.22,33.0,,27.0,
,22.0,154.0,3.143,,0.805,,50.0,124.0,38.0,1
7.0,,,,0.388,0.912,,,,31.0,1
,27.0,,,0.282,,1.36,61.0,188.0,45.0,
,13.0,,,,0.835,1.58,30.0,,,1
,,,1.143,0.393,1.0,,,56.0,,1
,33.0,231.0,,0.351,0.987,1.53,81.0,228.0,53.0,1
9.0,9.0,81.0,,0.272,0.753,,,,,
,,99.0,,0.253,,,25.0,,,1
7.0,,280.0,5.714,,,,,263.0,61.0,1
7.0,11.0,,1.571,,,,,77.0,,1
10.0,31.0,,,,,1.3,,202.0,47.0,
10.0,,380.0,,,0.463,,71.0,,,1
,,387.0,4.778,,0.605,1.68,106.0,,63.0,1
7.0,,49.0,1.0,,1.0,,,49.0,,
,,147.0,3.0,0.306,0.741,,,,27.0,
,,77.0,1.571,0.377,,1.61,,75.0,,1
6.0,,84.0,,,1.0,1.2,24.0,84.0,,1
,,,,,0.91,1.37,26.0,,19.0,
,,60.0,1.667,0.4,0.967,1.5,24.0,58.0,16.0,
5.0,,,1.2,0.433,,,13.0,,8.0,
5.0,12.0,60.0,,0.483,1.0,,29.0,60.0,21.0,1
,,490.0,4.9,,0.649,1.35,81.0,318.0,,
,13.0,,2.167,0.333,0.846,,,66.0,,1
6.0,,,1.833,,0.955,,26.0,63.0,,1
,,,2.167,,1.0,1.41,,78.0,17.0,
8.0,,128.0,2.0,0.211,,1.42,27.0,86.0,19.0,
6.0,,66.0,1.833,0.333,,,22.0,52.0,15.0,
,30.0,180.0,5.0,0.311,,,,144.0,,
,20.0,,,,,,31.0,,,1
,22.0,88.0,5.5,,0.977,1.46,38.0,86.0,26.0,
5.0,,105.0,4.2,0.333,0.79,,35.0,,24.0,1
,29.0,,,0.23,,1.3,,,,1
,,238.0,,0.286,,,68.0,,,
,6.0,,,,0.976,1.73,,41.0,11.0,
7.0,41.0,,5.857,0.341,0.721,,98.0,,,1
7.0,,322.0,,0.354,,1.46,114.0,,,1
8.0,,64.0,,0.219,,,,56.0,9.0,1
7.0,14.0,98.0,,,,,34.0,,,1
5.0,20.0,100.0,4.0,0.49,0.99,1.58,49.0,,,
9.0,20.0,,2.222,,0.5,,42.0,,26.0,1
,7.0,56.0,0.875,0.268,,1.67,15.0,44.0,9.0,1
,17.0,,,,,3.0,,82.0,9.0,
8.0,19.0,,2.375,,,1.5,,,,1
8.0,19.0,152.0,,,,1.47,28.0,129.0,,1
7.0,14.0,,,0.327,,1.45,,83.0,22.0,1
,16.0,,,0.259,1.0,,29.0,,14.0,1
,,98.0,2.0,,0.847,,31.0,83.0,21.0,1
7.0,,77.0,1.571,0.364,,1.47,28.0,69.0,,1
7.0,,231.0,4.714,,0.844,,61.0,195.0,,
,,,5.143,0.278,0.937,,,,,1
,,2510.0,25.1,,0.515,1.37,449.0,1293.0,,1
7.0,,,0.857,,0.643,1.75,,27.0,8.0,
,,133.0,2.714,,0.406,,,54.0,12.0,
6.0,15.0,90.0,2.5,0.267,0.833,,24.0,75.0,,1
,,,,0.417,1.0,,,36.0,8.0,1
,,119.0,,,0.908,1.54,,108.0,,
,,,,0.25,0.657,,35.0,92.0,,1
7.0,24.0,,3.429,0.268,0.708,1.61,45.0,119.0,28.0,
,,133.0,2.714,,,,37.0,,,1
6.0,7.0,,1.167,0.286,0.857,1.5,,36.0,,1
,,77.0,,,,1.47,,,,
7.0,,294.0,6.0,,,1.33,69.0,,52.0,
5.0,,,2.8,0.386,0.857,1.69,27.0,60.0,16.0,
7.0,22.0,,,0.247,0.883,1.19,38.0,136.0,32.0,1
,,32.0,,0.25,,,,11.0,,
,,77.0,1.571,0.312,,1.33,,,,1
7.0,,,4.857,0.298,0.937,1.31,,,54.0,1
7.0,6.0,,,0.333,1.0,,,,,
9.0,45.0,,5.0,0.259,0.805,,,,75.0,
,,112.0,,,,,35.0,109.0,,1
,,,,0.39,,1.76,,59.0,,1
,,,10.571,0.276,,1.57,143.0,354.0,91.0,1
,31.0,,,0.286,0.673,,62.0,,40.0,
,,77.0,,,0.961,,31.0,74.0,20.0,1
8.0,,376.0,5.875,,,1.56,100.0,227.0,,
,56.0,,,0.319,,,125.0,,,
7.0,,168.0,,,,1.38,,,,1
,,,,,0.659,1.24,68.0,,55.0,1
6.0,,,4.5,,0.988,1.11,39.0,,,1
,44.0,,7.333,0.254,0.689,1.68,,,,
,26.0,,2.889,,,,,,,1
7.0,,140.0,2.857,,,1.48,,,29.0,1
,19.0,,3.167,0.333,0.93,1.27,38.0,,30.0,
6.0,,150.0,,,,,47.0,150.0,34.0,
,,,,0.333,,,,,,1
,16.0,112.0,,0.259,,,29.0,86.0,14.0,
5.0,,,,,,,,,43.0,
,37.0,,,,,1.39,,169.0,,
,,110.0,,0.2,,,,60.0,10.0,1
,,153.0,1.889,0.229,,,,89.0,21.0,
,,,,0.244,0.622,,11.0,28.0,6.0,
,26.0,,3.714,,0.626,1.52,35.0,114.0,,1
,21.0,,,0.259,,,38.0,,,1
7.0,,77.0,1.571,0.416,,2.0,32.0,63.0,,1
7.0,,602.0,,0.294,,,177.0,,105.0,
7.0,33.0,,4.714,,,,80.0,203.0,,
7.0,,63.0,1.286,,0.746,1.69,,47.0,13.0,
9.0,,,1.222,0.222,,,22.0,73.0,17.0,1
9.0,22.0,198.0,2.444,,,,42.0,151.0,,1
7.0,,329.0,6.714,,,1.4,94.0,,,
7.0,11.0,77.0,1.571,,0.649,1.77,,50.0,13.0,
,19.0,133.0,,,0.729,,44.0,97.0,26.0,
7.0,25.0,,,,,1.51,53.0,,35.0,
,207.0,,29.571,,,,,1117.0,279.0,
,,,7.286,,0.91,,,325.0,,1
,,,4.333,,0.679,1.41,45.0,,32.0,1
,28.0,252.0,,,0.607,1.51,,153.0,43.0,1
,13.0,78.0,,,,,28.0,,,1
6.0,,66.0,,0.318,0.712,1.31,21.0,47.0,16.0,1
,30.0,240.0,3.75,,,1.35,58.0,,43.0,
6.0,12.0,72.0,,,,1.44,,,18.0,1
,,,,0.432,1.0,,,,,1
7.0,,,2.857,,,1.85,50.0,,,1
,,,,0.319,0.801,1.41,96.0,,,1
7.0,,,,,0.827,,45.0,110.0,27.0,
7.0,41.0,,5.857,,0.808,1.52,,232.0,,
7.0,,,,0.416,,1.52,,,,1
7.0,15.0,,,,,1.64,36.0,,,
,65.0,,,0.265,,1.67,,427.0,,
7.0,11.0,77.0,,0.377,,1.45,29.0,74.0,20.0,
,44.0,,4.889,,0.775,,,,67.0,
,,,,,,1.67,,,,1
,,161.0,3.286,0.273,,,,,,
,7.0,,1.0,,,,,,8.0,1
,,,1.833,,,,,54.0,15.0,1
,6.0,,1.5,,1.0,,,24.0,,
4.0,,,,0.563,,,9.0,,,
,17.0,,3.4,0.388,0.859,,,,18.0,1
5.0,,,,0.44,,1.4,,,,1
,,228.0,6.333,,,,,,,
7.0,,,2.714,0.398,1.0,,53.0,,,
,18.0,126.0,2.571,0.238,0.714,1.15,30.0,90.0,26.0,
7.0,23.0,,,,,1.29,,,35.0,
7.0,7.0,,,0.347,1.0,,17.0,,12.0,
9.0,41.0,369.0,,0.263,,1.41,97.0,,,
,,216.0,,0.287,,1.72,62.0,197.0,,
,,351.0,,,,1.49,91.0,244.0,,
9.0,52.0,468.0,5.778,,0.718,1.66,,336.0,,1
9.0,26.0,,,,,1.74,68.0,,39.0,1
,,,6.429,0.254,,,,223.0,62.0,1
,8.0,40.0,1.6,,,1.83,22.0,,,
5.0,,60.0,2.4,0.55,0.983,2.2,33.0,59.0,15.0,1
,9.0,45.0,,0.333,,1.88,15.0,,,
8.0,,384.0,,,0.557,,85.0,,62.0,
5.0,,215.0,,,,,98.0,215.0,69.0,
6.0,40.0,,6.667,,0.729,1.37,71.0,175.0,,
,,,,,,,40.0,,23.0,1
,34.0,306.0,3.778,0.209,0.493,1.42,64.0,151.0,,1
,,413.0,8.429,,0.659,,94.0,272.0,,
,91.0,,,,,,,599.0,123.0,1
,103.0,,11.444,,,1.42,225.0,,159.0,1
5.0,,,2.6,,,,28.0,60.0,15.0,1
6.0,13.0,,2.167,0.308,,1.41,24.0,76.0,17.0,1
,32.0,,6.4,0.406,,1.41,65.0,160.0,,1
5.0,28.0,,5.6,0.321,0.95,,45.0,133.0,,
,6.0,,1.2,0.433,,1.63,13.0,30.0,,
,3.0,,,,1.0,,8.0,15.0,,
,23.0,,,,,1.39,53.0,151.0,38.0,
7.0,5.0,,,0.429,0.886,,,,,
6.0,13.0,78.0,,,,,,69.0,17.0,
,,72.0,,0.375,,,,,18.0,1
,,162.0,2.0,0.259,,,42.0,,,1
,10.0,70.0,1.429,0.3,,,21.0,54.0,,
,11.0,77.0,1.571,,,,28.0,73.0,19.0,1
9.0,,,3.333,,,,77.0,162.0,,1
7.0,33.0,,,0.364,,,,174.0,50.0,
7.0,,308.0,,,0.455,,52.0,140.0,,
,,,,,0.54,1.58,313.0,763.0,,
,,,,0.364,,1.75,28.0,,16.0,
,19.0,,,,,1.38,,90.0,24.0,
6.0,18.0,108.0,,,,1.62,34.0,,,
6.0,16.0,,2.667,,1.0,,34.0,96.0,23.0,
5.0,,35.0,1.4,,0.943,,14.0,,8.0,1
,,,0.8,0.45,0.8,3.0,9.0,16.0,3.0,1
7.0,,182.0,,,,,68.0,154.0,,1
,,,5.0,0.269,,,66.0,,50.0,1
7.0,37.0,259.0,,0.282,,1.35,,,,1
,48.0,,,0.257,0.738,,,319.0,,1
,,,9.556,,0.517,1.29,163.0,400.0,126.0,
,4.0,,0.8,,,,12.0,20.0,5.0,1
,,,,0.304,0.889,1.41,,,29.0,
7.0,,,2.143,,,,39.0,,22.0,
7.0,26.0,182.0,,,0.725,1.5,63.0,132.0,,1
,,,,,0.593,1.35,,83.0,26.0,1
,,119.0,2.429,0.361,0.782,1.65,43.0,93.0,26.0,1
,82.0,738.0,9.111,0.245,,1.48,181.0,415.0,122.0,1
,65.0,,,0.284,0.846,,,,,1
9.0,,828.0,,0.24,,1.54,199.0,,,
9.0,,,5.333,,,,98.0,284.0,69.0,
,52.0,364.0,,,,1.21,97.0,,,1
5.0,,215.0,,0.372,,1.45,80.0,191.0,55.0,1
5.0,4.0,,0.8,,0.7,10.0,10.0,,,1
,,180.0,2.222,0.261,0.617,,,111.0,,1
,,,2.333,,0.619,1.79,,52.0,14.0,
7.0,,,,,1.0,,23.0,,,1
,13.0,91.0,1.857,,,,34.0,82.0,20.0,
,,210.0,,,0.948,,68.0,,,
7.0,,217.0,4.429,0.281,,,,148.0,,
,262.0,2620.0,,0.185,0.655,,,,369.0,1
,,252.0,5.143,0.262,,,66.0,,52.0,1
7.0,18.0,,2.571,0.357,1.0,1.55,,,29.0,1
7.0,,77.0,,,,1.53,,,19.0,
7.0,25.0,,3.571,0.371,1.0,,65.0,,40.0,
7.0,33.0,,,,0.957,,81.0,,,1
,17.0,153.0,,0.307,,,,,34.0,
,,48.0,,,1.0,1.64,,48.0,11.0,
7.0,13.0,91.0,,,,1.33,,75.0,,
7.0,18.0,,,,0.841,,,106.0,,1
7.0,,,,0.252,,,,,48.0,1
9.0,,2358.0,,0.209,0.703,,492.0,,356.0,1
,19.0,114.0,3.167,,,,,,20.0,1
,,160.0,,0.413,0.994,,66.0,159.0,,1
5.0,,115.0,4.6,0.322,,,37.0,115.0,28.0,
,,,,,0.72,1.75,,18.0,4.0,
,,328.0,,,0.662,,,217.0,,1
7.0,,70.0,,0.329,,,,57.0,18.0,1
7.0,,,7.714,,0.878,,,332.0,,
9.0,16.0,144.0,1.778,0.174,,,25.0,118.0,,1
6.0,,,,,0.875,,15.0,42.0,14.0,
7.0,,77.0,1.571,,,,,76.0,17.0,
,,,,0.302,0.984,,,124.0,,1
,,,,0.252,0.677,,120.0,,78.0,1
,53.0,371.0,7.571,,0.927,1.29,111.0,,86.0,
9.0,,963.0,,0.217,0.842,1.34,,,156.0,1
8.0,,,2.125,0.228,,,,,,
,32.0,256.0,,,,,,,,
6.0,33.0,,,0.303,0.874,1.46,,,,
,,,,,,,,,20.0,1
,,,,0.283,,1.56,,93.0,18.0,
,,225.0,,0.249,,,56.0,,,1
9.0,14.0,126.0,1.556,,0.897,1.36,30.0,,22.0,1
,,98.0,2.0,,,,33.0,,17.0,
7.0,,,,,,,22.0,,17.0,1
9.0,,450.0,5.556,0.22,0.691,1.32,99.0,,75.0,1
9.0,16.0,144.0,1.778,0.215,0.764,1.55,,,,1
7.0,23.0,161.0,3.286,,0.826,1.45,,133.0,,1
9.0,,,,0.278,0.917,1.48,,132.0,,
9.0,,,,0.241,,,39.0,,,
,31.0,186.0,,,0.812,1.4,,,35.0,1
6.0,,408.0,,,,1.15,105.0,,,1
7.0,23.0,,,,,1.68,,,31.0,
,,328.0,,0.293,,1.43,96.0,,67.0,
7.0,,,,0.258,0.763,,,,66.0,1
6.0,,120.0,,,0.942,,,,33.0,1
,13.0,117.0,,0.308,0.88,,,103.0,,1
,55.0,,,,0.697,1.38,,345.0,91.0,1
,37.0,222.0,,,0.811,,68.0,180.0,,1
,9.0,,,,,,,,,
,,,,0.25,,,28.0,,,
7.0,,119.0,2.429,0.269,0.899,,32.0,107.0,,1
7.0,,,,,0.883,,,,,1
7.0,25.0,175.0,3.571,0.331,,1.41,58.0,156.0,41.0,
,,49.0,,0.388,0.939,1.9,,,,1
,14.0,98.0,,,,,,,,
7.0,,,5.0,,,,85.0,,,
,,138.0,3.833,,,,,123.0,35.0,
6.0,,348.0,9.667,0.276,0.744,1.17,96.0,,,
,11.0,,,0.436,,1.71,24.0,,,
,,,,,0.833,1.74,106.0,274.0,,1
5.0,7.0,35.0,,0.457,1.0,,,35.0,11.0,
,40.0,280.0,,0.339,0.936,,95.0,,66.0,
8.0,8.0,64.0,1.0,,,,,61.0,,1
7.0,11.0,,,,,,,52.0,14.0,
,13.0,,1.857,,0.868,1.37,,,,1
9.0,,369.0,4.556,,0.653,1.3,74.0,,57.0,
7.0,18.0,126.0,2.571,,0.929,1.13,27.0,117.0,24.0,
,10.0,,1.429,0.286,0.7,1.25,,,,
,41.0,,5.857,,0.725,1.48,92.0,208.0,,1
7.0,45.0,,6.429,0.238,,1.15,,211.0,65.0,1
,,,22.333,,0.456,,,825.0,216.0,1
,202.0,,22.444,,0.254,1.3,158.0,462.0,122.0,1
5.0,,,,0.444,0.956,,20.0,,,
,10.0,70.0,1.429,,,1.33,24.0,,18.0,1
9.0,19.0,,2.111,,0.643,,47.0,110.0,,
8.0,,,2.375,0.309,0.98,,47.0,149.0,31.0,1
9.0,42.0,,4.667,0.198,0.563,1.15,,,65.0,
6.0,17.0,102.0,,0.294,0.863,,30.0,,26.0,1
6.0,7.0,42.0,,0.262,0.929,1.38,,,,
6.0,,,4.833,,0.966,1.26,53.0,,,1
,,1656.0,,0.206,0.659,,,1091.0,251.0,
9.0,,315.0,,,0.924,,,,60.0,1
,,,0.833,,,,11.0,,,
,5.0,,,0.333,0.833,,,,,
5.0,,160.0,,,,,,,,
5.0,,,,,0.927,,22.0,,,1
5.0,,,,0.315,,1.27,,150.0,,
,,378.0,,0.235,,1.37,,228.0,,1
9.0,,63.0,,0.286,0.778,2.0,,49.0,,1
,,,,0.256,0.698,1.64,90.0,,,
7.0,,,,0.321,,,,44.0,,1
7.0,4.0,,,,0.679,,9.0,19.0,1.0,1
7.0,31.0,217.0,,,,1.51,,,45.0,1
,54.0,432.0,,,,1.34,,317.0,,
,18.0,126.0,,0.27,,,34.0,,25.0,
7.0,,,1.571,0.221,,,,,,1
7.0,,378.0,,0.304,0.876,,115.0,,91.0,1
,13.0,,1.857,0.407,,1.76,37.0,89.0,,
,,,,0.447,1.0,1.95,,161.0,37.0,1
,31.0,217.0,,,0.843,,66.0,,50.0,
,,161.0,3.286,0.298,0.876,,,,33.0,1
6.0,,,1.667,,0.55,,,,,
6.0,20.0,,3.333,,0.975,,31.0,117.0,24.0,1
5.0,3.0,15.0,,0.6,0.933,3.0,9.0,,,1
5.0,,,,0.36,,1.29,18.0,50.0,14.0,
7.0,21.0,147.0,,,,1.35,,126.0,31.0,1
,,203.0,,0.281,0.783,,57.0,,,1
7.0,13.0,91.0,,0.275,,,25.0,75.0,,
9.0,53.0,477.0,,,0.591,,104.0,282.0,84.0,1
,44.0,396.0,,,0.604,1.38,102.0,239.0,74.0,
,,80.0,,0.288,0.813,,,,,1
,,133.0,2.714,0.263,,,,88.0,,
,,,,0.367,,1.38,,,,1
,,49.0,1.0,,,2.14,,29.0,7.0,1
,29.0,261.0,3.222,,,,49.0,131.0,,
5.0,4.0,,0.8,,,,9.0,,,
6.0,44.0,264.0,,0.265,0.811,1.23,70.0,214.0,57.0,
,6.0,30.0,1.2,0.433,0.9,1.63,,27.0,8.0,1
5.0,,,8.6,,0.819,,,176.0,,1
,398.0,3184.0,49.75,0.279,0.664,1.7,,2113.0,,1
,,60.0,,0.45,0.85,1.93,27.0,51.0,,
1.0,65.0,65.0,65.0,,,3.0,42.0,65.0,14.0,
,,,,,,1.91,111.0,,58.0,1
,,,,0.467,,,56.0,94.0,25.0,
,20.0,,2.5,0.375,,,60.0,,32.0,
8.0,19.0,,2.375,,0.724,1.93,58.0,110.0,,1
8.0,46.0,368.0,5.75,0.34,0.611,,,,70.0,
8.0,9.0,72.0,,,,,26.0,57.0,,1
,,,6.0,,0.737,,131.0,,,
,,84.0,,,0.738,,35.0,62.0,,
,7.0,,,0.524,,,22.0,42.0,11.0,1
7.0,,56.0,,,,2.17,,,12.0,1
,,72.0,,0.319,,2.09,23.0,,11.0,1
,9.0,,,,,,27.0,43.0,,1
9.0,6.0,,0.667,0.407,0.519,,,28.0,,
11.0,25.0,275.0,2.273,0.276,0.629,1.9,76.0,,,
8.0,,64.0,,,1.0,2.54,,64.0,13.0,
8.0,10.0,,1.25,0.35,1.0,,,,,
,,324.0,4.0,0.349,,,113.0,,,
8.0,12.0,96.0,1.5,0.406,,2.17,39.0,85.0,18.0,1
,,119.0,,0.429,0.908,,51.0,,27.0,1
9.0,35.0,,,,0.825,,,,,1
7.0,34.0,,,,0.941,2.34,,224.0,,
,28.0,,,0.393,,2.2,88.0,170.0,40.0,1
5.0,7.0,,1.4,0.543,1.0,2.11,,,9.0,
10.0,,,,,0.583,,25.0,70.0,,
24.0,,,0.75,0.139,0.377,2.07,,163.0,29.0,5
8.0,9.0,,,0.375,0.889,1.8,,64.0,15.0,
8.0,,80.0,,0.475,0.888,2.92,38.0,,,
8.0,,,1.625,0.442,,2.0,,,23.0,
,,344.0,5.375,,0.945,,,,81.0,1
10.0,29.0,,,,0.855,1.85,89.0,248.0,48.0,
10.0,,,1.2,,,1.82,40.0,104.0,,
10.0,,330.0,3.3,0.321,0.852,2.47,,281.0,,
,,96.0,1.5,0.427,,1.64,,96.0,,1
8.0,,144.0,2.25,0.424,0.889,2.03,61.0,128.0,30.0,
,,,,,0.648,,80.0,162.0,40.0,
8.0,,48.0,,,0.833,,,,,
14.0,,,1.214,0.113,,,27.0,92.0,,
22.0,,,,0.107,0.473,1.79,,229.0,,
16.0,,,,0.156,0.531,5.0,,34.0,2.0,
12.0,271.0,3252.0,,,0.559,1.86,805.0,1818.0,433.0,
,,8.0,0.125,,1.0,,7.0,,1.0,
,,,1.313,,,1.6,,,20.0,
,,72.0,1.125,,,,33.0,,11.0,1
8.0,,,,0.398,,2.4,,,57.0,1
,,65.0,0.385,0.123,,,8.0,,,
8.0,,,3.25,0.423,0.851,2.44,88.0,,,
8.0,16.0,,,0.477,0.875,,,112.0,,
8.0,,,,0.45,0.988,1.71,36.0,79.0,21.0,1
8.0,13.0,,,,,1.76,,103.0,25.0,1
,,,,0.383,,1.96,,,25.0,
,,,4.111,0.3,0.694,2.0,,,50.0,
,30.0,240.0,3.75,,0.788,2.3,108.0,,47.0,1
7.0,,77.0,1.571,0.117,,1.8,,38.0,,5
,8.0,48.0,1.333,0.542,,,,45.0,13.0,
,48.0,,,,0.437,,247.0,755.0,,
55.0,48.0,2640.0,0.873,0.142,,,375.0,,,
,,3252.0,,,,1.95,,,410.0,
,,,,,,,,,,5
8.0,9.0,,1.125,,0.903,,31.0,,,
8.0,25.0,200.0,,,,2.75,,123.0,,1
11.0,,462.0,3.818,,0.76,,135.0,351.0,,1
,,,,0.375,1.0,2.1,21.0,,10.0,1
,19.0,,,,1.0,1.74,,152.0,34.0,1
8.0,35.0,280.0,,,0.996,2.14,124.0,279.0,,1
8.0,,160.0,2.5,0.506,1.0,,,,33.0,
8.0,13.0,104.0,,0.49,0.933,,,,22.0,
,,230.0,2.3,0.361,,,,178.0,,
,,,3.75,,,2.12,,,49.0,
,48.0,,,0.116,,5.06,162.0,373.0,,
,,,5.182,0.295,,,185.0,451.0,75.0,1
9.0,59.0,,6.556,0.348,,,,440.0,,
,,32.0,,,,5.0,15.0,,,
10.0,,,,,,,256.0,530.0,117.0,1
8.0,,,4.5,,,,,276.0,64.0,
,11.0,110.0,,0.473,,,52.0,,21.0,1
27.0,,,0.148,0.333,0.667,2.57,,72.0,14.0,
11.0,32.0,352.0,2.909,0.301,,,106.0,,,1
9.0,27.0,243.0,,0.333,,,81.0,,,1
,12.0,,1.333,0.37,1.0,2.0,40.0,,20.0,
,,,1.889,0.392,0.935,,,,,
11.0,,,,0.324,,2.47,,,,
10.0,60.0,,,,0.788,2.35,,473.0,,
8.0,12.0,,,,0.938,,40.0,,,
,42.0,420.0,4.2,,,2.13,149.0,362.0,70.0,
,,,,,,,28.0,,,
,,288.0,4.5,,,2.03,,252.0,,
,,207.0,,,0.894,,80.0,185.0,33.0,
,13.0,104.0,1.625,,,,55.0,83.0,19.0,
,29.0,,2.9,0.383,0.834,,111.0,242.0,45.0,
8.0,,,,,,1.94,70.0,138.0,36.0,1
8.0,,152.0,,0.401,0.98,,61.0,,,1
7.0,16.0,,,0.446,0.946,,50.0,106.0,25.0,1
9.0,,,4.333,0.368,0.729,2.58,,256.0,50.0,1
,,96.0,2.667,0.49,,2.14,,90.0,22.0,1
21.0,,84.0,,0.31,,3.71,26.0,54.0,7.0,5
19.0,47.0,,2.474,,0.112,3.89,,100.0,18.0,5
12.0,,3252.0,,,,1.98,,,,1
,46.0,322.0,,0.177,,,,98.0,,2
2.0,,,4.5,,0.556,10.0,10.0,10.0,1.0,
,,,,,,47.0,47.0,51.0,1.0,2
,,165.0,,0.358,,2.19,59.0,124.0,,
11.0,94.0,,,0.28,,,,698.0,143.0,1
,141.0,1128.0,,,,,418.0,1102.0,227.0,1
1.0,,,,0.646,1.0,,,,6.0,2
,13.0,13.0,,,1.0,5.5,,13.0,,
11.0,,,2.0,0.277,0.731,,67.0,177.0,36.0,1
,,144.0,1.778,,,,,144.0,26.0,
9.0,15.0,135.0,1.667,0.378,0.963,,,130.0,21.0,
