a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql,binaryClass
0.11046,,,,,0.379344,,6.0,P
,,-0.046733,-0.457381,1.346638,,,,P
-0.016268,-0.010751,,0.060111,,6.777623,,,
,0.269444,,-0.421676,,0.133438,0.610794,,P
0.125538,-0.104405,,0.045592,,2.192912,,6.0,
,,,,2.431497,,0.868252,,
,,,0.081457,1.621433,,0.45229,8.0,P
-0.410502,-0.162655,-0.186197,,,,0.420307,8.0,P
,,,,2.691748,0.77439,,6.0,P
-0.077781,,,,,,,,
-0.107385,,0.113648,-0.258127,4.328459,0.448613,,8.0,
0.381159,0.235021,,,1.424995,,0.46765,,
-0.199132,0.179463,0.327423,,5.695789,,0.237989,,
-0.285508,,,,0.559811,,0.228221,,P
0.113643,0.427573,,,,,0.315685,,
,-0.423176,-0.449077,,,2.429407,,5.0,P
-0.27882,,-0.474986,0.320324,2.456471,2.550897,,,P
-0.289027,-0.200153,,-0.319023,,,0.514885,5.0,P
,,,-0.354883,1.515397,,,6.0,P
,,,,9.718521,,,8.0,
0.341186,0.155486,,-0.190007,,3.971858,,6.0,
,-0.43182,,,1.482097,1.164746,,,
-0.217213,-0.347806,-0.373409,0.30903,,1.265786,0.390977,8.0,P
,-0.429676,-0.20709,-0.013476,0.731826,,,,
,0.211189,0.25734,,6.92617,5.908802,,5.0,N
,,,-0.097902,1.883445,1.941634,0.792308,5.0,P
,0.400461,,,0.659892,2.53167,0.706396,7.0,P
-0.21652,0.338569,,0.272547,,,0.528757,,
,-0.258038,-0.272483,,2.983823,1.413629,,8.0,P
0.192366,-0.243792,0.082961,,,0.027165,,6.0,
,-0.256447,,,5.475118,,0.354957,6.0,
-0.100646,0.444215,-0.293224,0.044848,0.341793,0.59416,0.304338,,P
,-0.252196,,0.462851,1.238953,0.10645,0.388607,8.0,
0.334216,,-0.005563,,,10.074983,0.496283,6.0,
0.479441,,0.324972,,1.060466,,0.449911,,P
0.469474,,,-0.393873,0.300468,,,,
0.0408,,,-0.412986,,1.84356,0.435091,,P
,,0.41512,0.007276,11.845018,0.020119,,,
0.348884,,,0.452012,2.029839,2.713648,,8.0,
-0.247521,-0.002046,0.369511,-0.00348,,,,,P
,0.348134,,0.039178,6.222752,,,,N
,-0.18669,,,,3.436025,0.581776,7.0,
,,,-0.173379,,7.172796,0.719229,5.0,N
-0.00011,,,,,,0.477171,,P
0.354197,-0.165093,,,0.033623,,,5.0,
0.12673,,0.057436,-0.479598,11.449862,1.966965,,8.0,N
,,,,,2.34784,,,
0.11737,0.307102,0.233488,0.432655,3.39929,,,,N
,-0.309961,,,1.762463,3.171768,0.72996,8.0,P
,,0.416094,0.271638,3.706498,,,,
,,0.115647,,5.15272,0.780736,,,P
0.379768,0.357955,,,0.955314,10.148887,,,N
0.181515,-0.070776,-0.344611,,,,0.712699,,N
0.207281,-0.175788,,0.443776,5.361923,,,8.0,N
-0.356067,0.129046,,-0.22347,,9.474778,,,
,-0.150483,,-0.362259,,,0.515277,6.0,
,,,,,0.025231,,,
-0.449111,0.099455,-0.418899,-0.303508,,8.126263,0.771419,,
-0.354911,-0.074088,,,4.56336,,0.110133,8.0,
,,-0.351085,0.039391,2.591743,4.888742,,,N
-0.335169,,0.060117,,0.734704,3.530695,,,
,0.154615,0.451156,,9.852921,,0.249023,,N
,,-0.056375,-0.16726,,,,,
0.435296,0.045256,,,,5.344793,,,
-0.117049,,,-0.292875,6.88587,,,,N
-0.348599,-0.192352,,0.282793,,4.64726,,6.0,
0.105829,,-0.405415,,,0.434816,0.144724,6.0,
,,,,0.501774,,0.385812,,P
0.164404,,-0.350763,0.303871,,,0.648225,,P
,-0.169985,,-0.16754,,7.885692,0.769401,5.0,
,,,0.117363,1.272077,,0.64041,8.0,P
0.249094,-0.102974,-0.032333,,1.025695,0.466772,,,P
0.222912,,,,,2.9375,0.278368,5.0,P
,0.012192,0.13243,0.291052,,,,5.0,
,,,0.040056,,,,5.0,P
,,,,,0.968734,0.691956,,P
0.196699,,,,,,,,P
,0.361366,,-0.463123,2.205807,,,,
0.328526,-0.343137,,,,,0.708691,,
,-0.061428,0.13208,,2.04363,8.320291,,,N
-0.15028,,,,,1.060151,0.909376,,N
-0.013786,-0.287318,,-0.265874,,,,,
0.038774,,0.277995,,7.9715,,0.427409,,
-0.301442,,,,4.359237,,,,N
,,0.214137,,,,,5.0,
,,0.28934,,4.15982,0.215498,,,
-0.479237,-0.270571,,,,,0.871085,7.0,
,0.093721,-0.288913,0.208911,,,,,
,0.27514,-0.167922,-0.318898,,,,5.0,
0.432283,,,-0.415976,9.302582,,,,N
0.448449,,0.134669,,,1.828066,0.481442,5.0,N
0.408952,-0.068262,,0.261394,14.44072,,0.28731,5.0,
,-0.479223,-0.366087,,3.642442,,,7.0,P
,,,0.067677,1.231663,,0.385035,,
,,-0.491913,,,,0.829123,,N
-0.022414,0.029338,0.151309,0.13716,5.85071,,,,N
0.487724,-0.005479,-0.142547,-0.46155,0.014394,,,6.0,
-0.101957,,,,2.276697,8.1787,0.522996,5.0,N
-0.463254,,,0.28559,3.668875,,0.876862,,N
-0.307343,-0.422126,-0.447474,,0.711672,0.342415,,,
0.347572,0.384039,0.21767,0.471365,5.137989,,,8.0,
,0.341016,0.338026,-0.180601,1.787328,1.272867,,6.0,P
,-0.200221,,-0.023109,,4.035734,0.67739,,N
,,0.4654,-0.271647,,1.557225,0.585856,5.0,
0.253693,,-0.227466,-0.01076,,,,,
0.46515,,,,1.147431,11.553136,0.420364,,
-0.168048,,0.344357,0.3263,4.464849,,,,
0.25603,,,,,,,,
,,,-0.382305,,7.812889,0.411509,,N
,-0.491892,0.353514,,3.985376,,,8.0,
,,-0.205803,-0.264759,2.289902,5.320609,0.788631,,
0.403189,,,,,4.512238,0.833884,,
0.31304,0.122142,0.366436,,6.495325,,,8.0,
,0.276099,-0.233734,,,,0.725671,7.0,
,0.115847,,-0.147417,0.821436,4.717404,0.378348,,
0.099692,,0.390238,-0.001195,0.100312,,,,P
,0.12177,-0.419029,,,4.910482,,,N
-0.045188,,-0.469241,,,,0.824914,5.0,P
0.005462,0.093334,0.4636,,,0.489954,,6.0,
-0.368885,-0.051599,-0.190241,0.433304,0.872031,4.483975,,5.0,P
,-0.263937,,-0.269364,,,,,
,0.178388,-0.009115,,,,0.855924,5.0,
,,-0.270523,-0.297885,,0.184792,,,N
-0.357252,0.229588,-0.215018,0.089643,,2.734351,,,P
,-0.101885,,-0.090399,1.61854,2.130978,0.45602,,
0.429475,,-0.387543,,,,,,
,-0.359636,-0.364725,,3.535578,2.140773,0.383693,8.0,
,0.064033,,,,0.984742,0.554026,7.0,
-0.317494,0.132292,,0.053342,,,,,N
,0.168178,,-0.324676,,,,5.0,P
,0.207712,,-0.264656,,0.488135,0.888109,,
-0.376088,,,0.358468,0.087038,,,,P
,-0.44772,0.488779,,,7.372313,,,
0.255011,,,,,1.304693,,,P
,-0.04456,,0.390314,0.912842,,0.628998,6.0,N
,0.377731,-0.299783,-0.25454,3.343881,0.022232,0.722984,,P
0.088215,0.155039,,,,4.674521,,,N
,-0.482306,,,0.110586,10.445882,,6.0,N
,,0.331096,,0.263154,2.519198,,5.0,
,,,,,,,,P
-0.125287,-0.001791,0.164365,,,,0.547571,5.0,N
,-0.32897,,0.147535,,,0.657889,,P
,-0.118155,0.439874,-0.208836,9.210877,0.217193,0.595577,6.0,
,0.278708,,,5.965434,,0.494938,,
0.083579,-0.324935,,,3.690429,,0.678412,8.0,P
,,,-0.092639,0.271165,0.964932,0.722002,,
-0.415612,,-0.389512,-0.436951,0.942627,0.805411,0.517268,7.0,P
,,-0.40153,,1.405226,2.603514,,5.0,
-0.270502,,,-0.262704,2.980645,0.140282,,,P
,,,0.234607,,6.672142,,7.0,
,,0.222617,,4.493531,,0.772044,6.0,P
-0.162848,,0.265944,,,2.194081,,8.0,P
,,-0.438851,,3.965717,2.757508,,,
-0.485693,,-0.438582,,0.36425,1.770159,,,
0.171363,0.146865,0.262527,0.448993,4.833859,,,,
-0.087596,0.093816,0.477835,-0.243173,,,0.350764,5.0,N
,,,-0.339961,0.727804,5.318124,,8.0,
,0.00991,0.085298,,2.878824,2.191026,,8.0,P
-0.272212,0.417478,,-0.196699,,1.396444,0.555166,,P
,,-0.461057,0.126,,1.202542,,,P
,,-0.387077,,,3.864256,,7.0,
,,,-0.295347,,,0.799895,6.0,
0.00035,,0.038214,-0.47141,0.028999,,,7.0,P
,,-0.172462,,5.377913,,0.779286,7.0,
,-0.29715,-0.135681,,0.158072,,,,
,0.403952,,,,6.700636,0.549451,5.0,
0.341512,,,,,2.444491,,8.0,
0.12389,,0.31706,-0.39889,0.119436,,,7.0,
-0.003907,0.019574,-0.260888,-0.318546,2.098201,,0.498542,5.0,P
-0.216942,-0.032703,0.486456,-0.42337,,,,8.0,P
,,-0.133997,0.462166,3.257358,,0.696266,,P
0.004632,-0.443859,,-0.069199,,,0.653366,5.0,P
,-0.098109,0.085218,-0.336169,4.21333,1.987148,0.718212,,N
,0.289218,0.30897,,4.194172,4.402697,0.318364,6.0,
-0.351902,-0.090955,0.288813,0.278204,2.097997,,,,N
-0.195634,,0.483981,,,,,8.0,
-0.007707,-0.06568,,,,,0.442098,8.0,
0.021986,,-0.344475,,0.381278,,,8.0,
,-0.312591,-0.305028,,,,0.735691,,
,-0.113004,,,5.939714,21.030219,0.871732,,
,,-0.062034,,,,,,P
-0.323019,,,,2.020608,,,,P
0.029938,,-0.250055,-0.093842,,,,,
0.380748,,-0.420704,,,,0.924733,7.0,
0.282611,,-0.454744,0.07746,,,,8.0,
,0.12191,,0.130738,15.513123,3.029087,0.304835,8.0,N
0.148641,,,,12.558642,4.366178,,,N
-0.35299,0.462391,-0.010896,,21.208389,2.543853,,8.0,N
-0.303856,,,-0.395734,,1.727506,,5.0,
-0.490472,,,,1.289054,,,,P
,,0.441562,,5.294436,,,6.0,N
-0.179057,0.081333,,0.446484,,0.762998,0.932963,7.0,
-0.285711,-0.390418,0.499762,0.462569,,,,7.0,P
,-0.302525,,-0.1164,2.932325,,,,
,-0.359659,,,1.585987,,,8.0,
0.317635,,0.063825,0.092055,1.106487,,,5.0,
-0.173629,,,-0.357157,19.104429,3.465892,0.399746,5.0,
,0.233313,-0.313588,,,,,5.0,
,,,,1.706987,,,,
0.379341,,0.400468,0.335875,10.654354,,0.267454,,
-0.234282,-0.378304,,,,,0.449046,,P
,,-0.091733,0.046598,,1.616532,0.186553,,
0.177756,-0.365669,,,0.247177,21.690534,0.441594,,
,-0.41964,,-0.098297,5.451145,0.891549,0.641294,7.0,
-0.340831,0.273868,,-0.064579,0.260447,,0.355174,6.0,N
,0.279933,0.383598,0.252343,,1.643054,0.377732,,P
-0.277166,0.445727,,,1.38019,2.855726,0.772226,,
,0.183843,0.24126,-0.329756,3.121657,2.135039,0.604936,8.0,P
,,,0.224042,7.296092,,,,
,-0.353294,,0.291957,0.309303,,,6.0,P
,,0.358375,0.085677,3.96935,,,,
,,,0.092869,3.3399,,,7.0,
0.326063,-0.072989,0.105401,0.313057,,4.097549,,7.0,
,-0.18062,-0.213557,,2.103424,0.827692,,7.0,
,-0.023191,-0.141376,-0.331201,,0.82535,0.491249,6.0,N
,,,,5.134221,,0.930809,7.0,
-0.176406,0.296561,0.175891,0.260323,1.603647,2.365484,,8.0,
,,0.023079,-0.309027,,3.364824,0.69868,,
,-0.007882,,,14.582283,3.873718,,8.0,N
,-0.278563,0.196868,,0.528855,,,7.0,
,,,0.114414,2.806845,,0.359186,8.0,
-0.320418,0.362634,,0.038011,,,0.53798,,P
0.422046,-0.062432,-0.230323,0.404936,,2.233242,0.877531,,
,,0.282558,,7.949223,3.822434,,8.0,N
0.436346,,-0.353557,,1.097006,0.2841,0.766819,8.0,
-0.146018,,-0.339889,0.235528,1.270519,,,,
0.302936,,0.296036,-0.206832,,1.855889,,,
0.470138,0.444214,,0.169617,3.4177,,,6.0,N
,0.238933,,0.194069,,,,5.0,P
0.02896,-0.069601,,,,5.744475,0.501027,,
0.329288,0.483586,,0.475236,,4.264978,0.296448,8.0,
-0.001407,0.148582,-0.108382,,2.09155,,0.199805,,P
-0.123332,0.276133,-0.080752,,0.125105,0.962858,0.283948,,P
,0.259372,,,,1.72945,0.54157,6.0,
,,-0.106717,,3.139463,3.429493,,,
-0.13933,,-0.008051,0.386845,,4.913592,0.392982,7.0,P
,,,,,5.811804,,8.0,N
-0.281213,,,,,5.117979,,7.0,
,-0.026336,,,0.957173,0.586478,0.654935,8.0,
-0.252924,,,-0.141124,0.850149,0.864478,0.861526,5.0,P
0.210436,0.0865,,,,,,6.0,
,,,,,1.544163,0.798557,,P
-0.149126,,-0.092262,0.115406,2.79097,1.046252,,,P
,0.227497,0.396334,,0.758123,,,,P
0.220324,0.347166,0.013817,-0.331619,,2.783886,0.345503,,N
0.307301,-0.390194,,,0.200518,,,,
-0.162532,,,,15.309802,0.617524,,6.0,
-0.45837,-0.080521,0.349779,,,1.800927,0.405955,,P
-0.182185,,-0.24806,-0.006745,,2.133228,,,
-0.210083,-0.191353,,0.341343,0.546545,,,7.0,P
-0.454573,,0.35698,-0.007479,2.607423,,0.574537,,
,,-0.309794,,,4.900513,0.472609,5.0,
-0.38716,,0.104298,,2.293876,6.493743,,,
0.431421,,-0.18822,-0.30531,,,0.168157,,N
0.478404,0.336909,,,,,0.590519,,
0.232073,-0.469629,-0.352579,,,,0.603067,,
0.137203,-0.26777,,,,1.100176,0.750936,,
,,-0.311542,,,,0.879109,5.0,P
,,-0.152764,0.126965,4.038053,,0.377192,8.0,
,-0.373645,0.12028,,,,0.557631,,P
0.028458,0.031691,,0.453607,0.297452,,,5.0,
0.205555,-0.41632,0.221269,0.091233,,,0.919584,5.0,
,0.239119,0.082225,,2.120675,,,6.0,
-0.051483,,,-0.301032,,,,,P
,,-0.363682,,,4.017511,,5.0,N
,,,-0.100012,4.823393,8.608242,,7.0,
-0.297277,,-0.063354,0.07152,,,0.428189,,P
-0.425873,0.025521,-0.045797,,0.922884,,,5.0,
0.133813,,0.127187,,0.590627,,0.431437,6.0,
,,,-0.352327,0.797605,,,,
,,-0.296384,0.168503,0.192161,4.869325,0.787474,8.0,
,-0.246933,-0.425236,,,1.27357,0.666353,,N
,-0.351446,,,2.784895,,,7.0,P
,0.225066,-0.286546,,,,0.96493,,P
0.377484,0.094208,,,,1.62034,0.872561,8.0,
,,0.007551,-0.260704,4.014668,,0.526046,7.0,N
0.131928,-0.27693,,0.192379,0.195825,2.739766,,,P
-0.377396,0.470431,,0.15965,2.66546,,0.406007,8.0,
,,,0.120045,0.967204,4.137571,0.450555,6.0,
0.309024,-0.16283,,,0.256103,,0.451752,7.0,
,,-0.086404,,,,,,P
-0.097242,0.247585,,,,3.219041,,,
,0.070631,-0.421731,0.292524,,,,7.0,N
0.171246,-0.290159,,,,0.97533,0.260029,6.0,P
-0.267938,-0.165275,,,,9.612474,0.414295,,
-0.060959,0.421216,,-0.42169,2.646771,5.806684,,,
,-0.236256,-0.22894,-0.251449,,,,8.0,
0.375425,0.278203,0.194951,,3.825527,5.089989,0.816687,6.0,
,-0.423763,,,,,0.34417,8.0,
,-0.404811,,-0.493747,,3.840672,0.452808,7.0,
-0.253675,0.043188,,0.322979,2.896848,,0.544321,,
-0.470157,,,-0.284736,2.225258,0.33901,,,P
0.129168,,-0.117511,0.40706,2.70922,,0.679869,7.0,P
0.169446,,-0.280093,0.228806,,,,6.0,N
-0.336765,,,,1.143949,,0.411813,,P
-0.31219,,-0.122567,,,,0.537558,6.0,P
,,-0.437277,-0.362949,0.280688,,,7.0,P
0.162032,-0.072832,0.405021,-0.022088,,3.121318,0.345805,,P
,,,0.223922,,,0.399038,6.0,P
,0.391344,0.429849,,,2.276934,,,
,,,,,1.252024,,6.0,
-0.475232,,-0.063467,,1.204899,,,5.0,
,-0.003441,,0.422124,,,,,
-0.299513,0.128897,0.495655,-0.338928,0.893696,3.446395,0.565912,7.0,P
,,-0.429356,,,12.663628,0.612617,,N
0.49414,,-0.062857,,,1.717129,,,P
,,,0.219961,,,,6.0,
,,,-0.120963,,0.963138,,,P
,0.476758,0.192484,,2.452519,,,,
,-0.486354,,-0.224792,,,0.211558,,N
,-0.058579,0.403074,-0.446252,0.070669,,,6.0,P
,-0.284278,-0.470567,,0.263929,,,,
,0.214112,,,,,0.753212,8.0,P
0.022512,,-0.462393,,1.842023,,,7.0,P
0.201107,-0.341278,0.130149,-0.17937,3.693538,0.636969,0.52441,,
0.197881,,-0.405307,-0.349652,,,0.844839,,P
,0.109048,0.057278,,2.96011,,0.883803,,P
0.237462,,,-0.356012,,,,,
,0.323359,,,0.525181,0.066516,,,P
-0.389004,,,,6.002124,,,,
,,,0.003624,,1.13556,0.599049,,
0.070725,,,,,,0.845015,5.0,N
0.096027,-0.446352,,,4.517083,,,6.0,
,,,,8.384402,,0.824996,8.0,N
-0.130194,0.390343,,0.103868,,13.599812,0.343558,6.0,N
0.237958,,0.367514,,,,0.28163,5.0,N
,,0.303251,-0.41108,14.129684,4.024559,0.462617,,N
-0.045957,,0.295821,,0.974889,0.499049,,,
0.210283,0.194863,,-0.344399,,,,7.0,
,0.218959,,,2.318503,,,,
0.211387,0.26552,-0.097548,,,1.122005,,,
,-0.46427,-0.484048,,,,,8.0,N
-0.206486,,-0.202526,,,2.493308,0.66285,,
,0.315616,0.012236,,,0.913738,,7.0,
0.409895,,,-0.240219,0.362898,,,,P
0.370835,,,-0.173155,,,0.916411,,P
,,0.108229,-0.216993,1.099677,2.559164,0.519744,8.0,
,,,0.337872,7.031195,0.335383,,7.0,P
0.160558,,0.108457,,4.127418,1.558563,,,
,,-0.183402,0.02978,,2.305998,,,
0.064457,0.481403,,-0.186103,6.438782,0.129774,0.453655,8.0,
-0.272509,-0.333851,,-0.227272,,,0.425459,7.0,P
0.273323,,,-0.099675,,23.548719,,,N
0.073818,,,-0.06845,,0.041352,0.54774,,P
-0.428291,,-0.310525,,1.105232,,,6.0,P
-0.413051,,,,0.279709,4.405853,0.376316,7.0,
,,0.49725,-0.041824,,,,6.0,
,-0.111656,-0.26661,-0.478283,0.878514,,,6.0,
-0.10565,-0.418814,0.359926,-0.13967,,1.619388,,6.0,
-0.10148,0.15079,0.452629,0.078851,2.753515,2.708724,0.294616,7.0,
,-0.447713,,,,,,5.0,
,,,,,,0.843386,6.0,P
-0.382269,-0.498322,,0.058827,,3.539484,0.588795,,
0.174326,-0.184375,,,,2.600201,0.872277,7.0,N
0.49206,,-0.418805,0.385221,5.201588,11.02151,0.260873,5.0,
,,,,2.227387,,,7.0,P
0.452439,0.36483,,,0.418169,,,,
,,,,2.699448,,,,P
0.431762,-0.069998,-0.431019,0.258024,9.142575,,0.617003,8.0,N
,,0.269792,,,2.037989,,,P
,0.385172,-0.025228,-0.014889,,1.739233,0.893272,,
,,-0.07743,-0.081512,,,,6.0,
0.098741,-0.067487,,-0.210525,1.654412,,0.676649,,P
0.245078,0.194848,-0.406321,,,7.322796,0.316076,8.0,
,-0.273792,,-0.032112,,1.365107,,,P
,0.417235,0.012578,,,,0.909061,7.0,P
-0.312002,-0.383862,0.078759,0.060374,,0.925437,,6.0,P
,,,,,,0.629059,7.0,P
0.124891,,,,,,,8.0,
0.433675,,,,,,0.470247,5.0,
0.081195,,-0.425028,,,,,,
,,-0.469551,,,,,,
-0.36919,,,0.233997,,,0.639659,8.0,P
0.161312,-0.431095,-0.032346,0.403658,0.216405,,,,P
,0.1008,-0.17453,,,0.584673,,8.0,
,,0.453043,-0.294225,,,0.602654,,
,-0.137499,-0.304503,,,0.653417,0.794097,5.0,P
,,,-0.2847,0.989873,,0.704776,6.0,N
,,0.208191,,0.488413,,0.810114,,P
0.008745,,-0.383248,0.029616,1.119394,,,6.0,P
,,0.026989,0.176818,3.522537,,0.626373,,P
-0.134952,-0.379764,0.47919,,12.888173,,0.321944,7.0,
-0.2865,-0.480814,,0.405344,,3.249487,,6.0,
,0.47273,-0.495094,0.003801,,0.304164,0.517346,,
-0.180281,-0.18013,0.244827,0.020938,,,0.829028,,P
,0.040337,0.077935,,2.717109,1.892826,0.532232,5.0,
-0.410337,-0.065884,,,1.65332,,,6.0,
0.35295,0.158683,,0.019203,,,,,
,,0.183614,,8.096744,15.101794,,5.0,
,,,,0.944492,,,7.0,
-0.488582,,,-0.496161,,5.031142,,,N
,-0.107535,,0.350002,1.408227,,,,P
,,-0.20365,,,2.760318,,,N
,-0.370353,,,,0.447158,,,
0.116436,-0.132337,,,,,,,P
,,,0.314511,7.284659,1.526962,,6.0,
,,,0.124488,,,,,N
,0.016824,0.032495,-0.371808,1.928526,2.421106,,8.0,P
,0.230101,0.355959,,1.578063,,,7.0,P
0.491765,,0.356822,,,,0.593763,,
,,,,,3.713013,0.588124,6.0,
,-0.241059,0.229487,0.343283,2.227782,1.790883,0.578874,,P
0.398,,,-0.097107,,0.243712,,,
-0.228711,,0.222175,-0.49667,0.466784,,,,
,0.335563,-0.129198,0.089016,1.874683,0.351824,0.859144,5.0,
0.19713,,,,0.14795,,0.735529,,
,,0.421649,,,,,,P
-0.23629,-0.49143,0.231159,-0.404445,0.445642,,,,
,,0.477772,,0.047123,,0.476974,,
-0.019727,-0.09539,0.279263,0.076768,,,,,
0.297496,0.115255,,-0.34507,0.358457,8.431719,,8.0,N
,0.443166,0.135218,,,,,5.0,
-0.003337,0.396905,,0.040169,4.166889,,,,
0.231576,,-0.375616,0.192208,,5.88199,0.822854,,
,,,0.460443,3.148915,8.66762,,5.0,N
0.247633,,0.366533,0.114231,,8.624169,0.166072,5.0,
,0.416808,0.083232,,,7.192882,0.369675,,N
,,,,,,0.676593,,P
0.211151,,-0.446069,0.385284,9.674916,,0.804072,,N
,,,-0.080084,2.702519,,,,
-0.291028,0.058516,,,,,0.810487,8.0,
,-0.466771,,-0.363752,3.092784,2.146065,0.654575,5.0,
,-0.439868,,0.027022,,3.272876,,6.0,
,0.35642,,-0.226852,4.624376,0.347772,,5.0,P
,-0.08794,,0.024081,,4.611195,0.734818,,P
0.147454,0.110493,0.37916,,,,,,P
,-0.375913,0.003759,,8.42763,4.746287,0.779519,5.0,N
0.018324,,-0.265901,,,,0.814157,,
0.174578,-0.381232,0.143285,0.040912,1.141152,,,8.0,
,,,,6.640769,,,6.0,N
0.062217,0.27637,,,3.464434,0.196063,,,
0.228417,-0.233686,,-0.031956,,,0.453764,7.0,N
-0.150999,,0.358183,-0.34502,,,0.384292,5.0,N
-0.21222,,,,,,0.25297,8.0,N
,0.497639,0.188604,-0.159772,,0.185199,,5.0,P
,,,,,0.492058,0.571107,7.0,P
,-0.16504,,,,,0.227501,5.0,
,,-0.145614,-0.414784,15.853168,,,,
0.088507,-0.046792,0.312618,-0.27604,3.360677,0.292576,0.681216,,
-0.322579,,0.458295,0.031554,,0.269831,0.444102,8.0,P
,,,,,4.225196,0.857868,,
,,0.180781,,,0.111123,0.590353,7.0,P
,,-0.119947,0.388265,,8.428169,,7.0,N
-0.221794,0.327241,-0.269867,,,,0.969039,8.0,P
,,,,,2.580055,,,P
,0.236837,,,,2.659805,0.609098,,
,0.09634,0.115032,0.077,,0.455039,0.577824,6.0,
,0.001193,,0.014314,,,0.642826,5.0,P
,-0.19907,,0.34747,1.066688,10.915245,,7.0,N
0.472744,-0.290092,-0.40703,,6.518733,2.675772,,8.0,N
0.194766,0.169818,,,4.184931,2.900564,0.619491,,
,,-0.341982,,0.308044,,0.177729,,P
0.324785,,0.372065,0.351699,,0.033364,,,P
0.247535,,0.331429,0.445762,,0.464456,,,P
,0.375521,0.312858,-0.045979,0.477631,13.517142,,,
,,-0.256479,,,0.360174,0.825276,,
,-0.285657,,,5.235107,3.742863,,7.0,N
-0.468269,,,0.444806,1.001793,0.672515,0.452909,,
-0.460703,0.346019,,,12.427929,,0.656848,,N
,0.476688,-0.44625,,1.779024,,0.350418,,P
0.244037,0.065032,0.296818,,0.775197,9.290838,0.203918,6.0,
-0.009704,,-0.215726,0.401003,,,,,P
,0.404408,,0.24595,1.40029,6.165098,0.913971,6.0,
,,-0.207165,,,7.693051,0.442286,,N
,-0.217027,-0.073602,0.17768,,0.191251,,7.0,P
0.458745,-0.370344,-0.490458,0.154055,2.608138,,0.779912,,
0.287768,,0.396629,,0.093228,0.709884,,8.0,P
,-0.202466,-0.331453,,0.563044,7.522205,,5.0,
,,-0.307641,0.081133,0.216786,,0.500621,5.0,
,,-0.479985,-0.458444,,1.248691,0.609562,,
,,,,4.638292,3.555792,,,N
0.200958,-0.182414,,-0.044238,3.336995,8.31526,0.290735,,N
-0.24799,,-0.277508,,,1.406047,,5.0,P
,0.128156,,-0.373385,0.065076,,,8.0,
,,-0.297373,0.271441,0.117089,0.038411,0.890245,,
-0.372977,,-0.002693,,1.448843,6.138292,0.734685,,N
-0.057101,,,-0.446628,4.713118,0.894909,0.440888,,
,-0.094921,-0.296149,-0.000703,0.408929,5.360322,,,
-0.234927,0.107277,-0.273399,0.303308,,0.904819,,6.0,P
,0.26618,-0.259344,-0.019947,4.03487,,,,
0.18205,-0.40452,0.315558,,13.218722,,,,
,0.498457,-0.423,,3.532814,,0.614127,6.0,
,0.491147,,-0.423653,4.404239,,,8.0,
-0.047449,-0.403663,,,7.254381,0.958075,,5.0,N
,,,0.263401,,,0.854067,5.0,N
0.368738,,-0.005868,,,0.429184,0.763064,6.0,P
-0.259893,0.288668,,,,3.69046,,,
,-0.456034,,,2.415725,0.368696,0.638805,8.0,P
0.12496,,-0.043615,,0.504927,2.681525,0.769064,7.0,P
0.383683,0.028989,,,2.505297,5.038009,0.834176,,N
0.029968,0.428873,0.308252,,,0.188784,0.567129,8.0,
,-0.315029,-0.102711,,,5.618522,,,N
-0.154388,,,0.441751,4.574163,4.000564,,6.0,
,0.080881,,,10.432044,1.232144,,,N
,0.351957,,0.22051,,,0.824643,7.0,
-0.359912,-0.475662,,0.337597,2.730705,,0.734714,5.0,
,,,,2.800479,,0.720577,,
-0.2423,,-0.352031,,,,,,
,0.150346,,0.394752,7.972497,,0.486326,8.0,
-0.421239,,,,,2.901072,,,P
,,,-0.253106,0.603128,11.599415,,,
0.226788,0.040194,0.321913,,2.330141,,,6.0,N
-0.435172,-0.131317,,,0.008238,,,,P
,0.221861,0.489809,,,2.837988,,6.0,
,0.478334,,,3.135154,,,,N
,,,0.146069,1.438295,1.386802,,6.0,P
0.295693,,,,0.721726,0.985864,,6.0,P
0.043437,-0.24345,0.256087,,1.996508,1.843617,,7.0,
0.488708,,,0.194213,0.950816,3.257979,0.435701,,P
0.149799,,-0.22038,,,3.201783,,6.0,N
-0.45734,-0.297867,,0.421727,,0.893854,0.208937,5.0,P
0.369659,,-0.379454,,,1.443545,0.476955,5.0,N
-0.394724,-0.22471,0.199437,,4.431788,,,,N
,,,,12.864235,,0.166354,,
0.336652,0.425129,0.143167,,2.820223,,,,
-0.107653,,,-0.284029,,,,7.0,P
,,,,,,0.60876,,
,-0.353884,-0.475348,,,5.460817,0.466275,,
,,,0.24675,,3.488234,0.296242,,
,0.435119,-0.39666,-0.143766,,4.26655,0.764836,,
,,,0.021012,,,,6.0,N
0.383964,,0.415172,,,,0.316915,,
,-0.290179,-0.182332,,,2.068382,,,
,-0.38644,0.134181,,2.806254,1.791429,0.614379,8.0,
-0.126125,-0.108321,,,,,,,
0.219064,0.153614,-0.140812,,,,,,P
-0.362512,0.221836,-0.466556,,,2.106287,0.613937,5.0,P
,-0.471843,0.194466,,,,,6.0,
,-0.050107,,0.430494,,0.848096,,6.0,P
,-0.167001,,0.226975,,,,,P
,-0.053834,,-0.451086,,,0.797216,,P
,,,-0.09449,1.743821,,,,N
,,-0.239507,,0.921675,,,,
0.226772,,0.303227,,4.541867,,0.695469,,P
