V1,V2,V3,V4,V5,V6,V7,Class
1.0,0.0,19.0,1.0,31.0,12.04,38.01,7
2.0,0.0,19.0,22.0,19.0,22.0,38.01,7
3.0,1.0,31.0,7.0,30.0,6.08,38.01,7
0.0,0.0,0.0,0.0,18.0,18.0,59.41,7
1.0,0.0,18.0,2.0,43.0,25.08,59.41,7
2.0,0.0,18.0,25.0,18.0,25.0,59.41,7
3.0,2.0,43.0,41.0,43.0,39.0,59.41,7
0.0,0.0,0.0,0.0,18.0,18.0,31.4,7
1.0,0.0,18.0,0.0,24.0,6.0,31.4,7
2.0,0.0,18.0,10.0,17.0,10.05,31.4,7
3.0,0.0,24.0,19.0,25.0,19.03,31.4,7
0.0,0.0,0.0,0.0,20.0,20.0,46.86,7
1.0,0.0,20.0,1.0,36.0,16.03,46.86,7
2.0,0.0,20.0,25.0,20.0,25.0,46.86,7
3.0,1.0,36.0,30.0,36.0,29.0,46.86,7
0.0,0.0,0.0,0.0,8.0,8.0,23.77,7
1.0,0.0,8.0,2.0,22.0,14.14,23.77,7
2.0,0.0,8.0,7.0,8.0,7.0,23.77,7
3.0,2.0,22.0,9.0,21.0,7.07,23.77,7
0.0,0.0,0.0,0.0,23.0,23.0,48.37,7
1.0,0.0,23.0,2.0,42.0,19.1,48.37,7
2.0,0.0,23.0,24.0,21.0,24.08,48.37,7
3.0,2.0,42.0,22.0,42.0,20.0,48.37,7
0.0,0.0,0.0,0.0,8.0,8.0,22.8,7
1.0,0.0,8.0,1.0,17.0,9.06,22.8,7
2.0,0.0,8.0,8.0,8.0,8.0,22.8,7
3.0,1.0,17.0,14.0,18.0,13.04,22.8,7
0.0,0.0,0.0,0.0,18.0,18.0,34.93,7
1.0,0.0,18.0,1.0,31.0,13.04,34.93,7
2.0,0.0,18.0,14.0,19.0,14.04,34.93,7
3.0,1.0,31.0,8.0,32.0,7.07,34.93,7
0.0,0.0,0.0,0.0,18.0,18.0,47.8,7
1.0,0.0,18.0,0.0,36.0,18.0,47.8,7
2.0,0.0,18.0,29.0,17.0,29.02,47.8,7
3.0,0.0,36.0,19.0,38.0,19.1,47.8,7
0.0,0.0,0.0,0.0,9.0,9.0,38.08,7
1.0,0.0,9.0,2.0,32.0,23.09,38.08,7
2.0,0.0,9.0,19.0,10.0,19.03,38.08,7
3.0,2.0,32.0,12.0,33.0,10.05,38.08,7
0.0,0.0,0.0,0.0,9.0,9.0,46.67,7
1.0,0.0,9.0,2.0,33.0,24.08,46.67,7
2.0,0.0,9.0,18.0,11.0,18.11,46.67,7
3.0,2.0,33.0,33.0,32.0,31.02,46.67,7
0.0,0.0,0.0,0.0,9.0,9.0,19.85,7
1.0,0.0,9.0,0.0,15.0,6.0,19.85,7
2.0,0.0,9.0,13.0,10.0,13.04,19.85,7
3.0,0.0,15.0,9.0,13.0,9.22,19.85,7
0.0,0.0,0.0,0.0,8.0,8.0,31.3,7
1.0,0.0,8.0,0.0,26.0,18.0,31.3,7
2.0,0.0,8.0,8.0,6.0,8.25,31.3,7
3.0,0.0,26.0,14.0,28.0,14.14,31.3,7
0.0,0.0,0.0,0.0,14.0,14.0,53.26,7
1.0,0.0,14.0,0.0,39.0,25.0,53.26,7
2.0,0.0,14.0,26.0,14.0,26.0,53.26,7
3.0,0.0,39.0,34.0,41.0,34.06,53.26,7
0.0,0.0,0.0,0.0,23.0,23.0,45.97,7
1.0,0.0,23.0,0.0,33.0,10.0,45.97,7
2.0,0.0,23.0,30.0,23.0,30.0,45.97,7
3.0,0.0,33.0,32.0,31.0,32.06,45.97,7
0.0,0.0,0.0,0.0,17.0,17.0,50.25,7
1.0,0.0,17.0,0.0,35.0,18.0,50.25,7
2.0,0.0,17.0,34.0,16.0,34.01,50.25,7
3.0,0.0,35.0,28.0,37.0,28.07,50.25,7
0.0,0.0,0.0,0.0,23.0,23.0,58.9,7
1.0,0.0,23.0,2.0,45.0,22.09,58.9,7
2.0,0.0,23.0,38.0,21.0,38.05,58.9,7
3.0,2.0,45.0,30.0,45.0,28.0,58.9,7
0.0,0.0,0.0,0.0,12.0,12.0,34.41,7
1.0,0.0,12.0,0.0,26.0,14.0,34.41,7
2.0,0.0,12.0,20.0,11.0,20.02,34.41,7
3.0,0.0,26.0,11.0,28.0,11.18,34.41,7
0.0,0.0,0.0,0.0,17.0,17.0,40.31,7
1.0,0.0,17.0,1.0,29.0,12.04,40.31,7
2.0,0.0,17.0,28.0,17.0,28.0,40.31,7
3.0,1.0,29.0,22.0,29.0,21.0,40.31,7
0.0,0.0,0.0,0.0,19.0,19.0,39.36,7
1.0,0.0,19.0,1.0,35.0,16.03,39.36,7
2.0,0.0,19.0,11.0,19.0,11.0,39.36,7
3.0,1.0,35.0,18.0,35.0,17.0,39.36,7
0.0,0.0,0.0,0.0,21.0,21.0,36.77,7
1.0,0.0,21.0,1.0,32.0,11.05,36.77,7
2.0,0.0,21.0,14.0,21.0,14.0,36.77,7
3.0,1.0,32.0,7.0,34.0,6.32,36.77,7
0.0,0.0,0.0,0.0,15.0,15.0,37.74,7
1.0,0.0,15.0,1.0,31.0,16.03,37.74,7
2.0,0.0,15.0,18.0,14.0,18.03,37.74,7
3.0,1.0,31.0,20.0,32.0,19.03,37.74,7
0.0,0.0,0.0,0.0,7.0,7.0,19.85,7
1.0,0.0,7.0,0.0,15.0,8.0,19.85,7
2.0,0.0,7.0,10.0,6.0,10.05,19.85,7
3.0,0.0,15.0,13.0,14.0,13.04,19.85,7
0.0,0.0,0.0,0.0,22.0,22.0,47.42,7
1.0,0.0,22.0,0.0,35.0,13.0,47.42,7
2.0,0.0,22.0,32.0,22.0,32.0,47.42,7
3.0,0.0,35.0,11.0,33.0,11.18,47.42,7
0.0,0.0,0.0,0.0,15.0,15.0,48.01,7
1.0,0.0,15.0,1.0,39.0,24.02,48.01,7
2.0,0.0,15.0,28.0,14.0,28.02,48.01,7
3.0,1.0,39.0,18.0,38.0,17.03,48.01,7
0.0,0.0,0.0,0.0,7.0,7.0,16.16,7
1.0,0.0,7.0,0.0,13.0,6.0,16.16,7
2.0,0.0,7.0,6.0,5.0,6.32,16.16,7
3.0,0.0,13.0,6.0,15.0,6.32,16.16,7
0.0,0.0,0.0,0.0,7.0,7.0,30.41,7
1.0,0.0,7.0,1.0,26.0,19.03,30.41,7
2.0,0.0,7.0,14.0,7.0,14.0,30.41,7
3.0,1.0,26.0,12.0,27.0,11.05,30.41,7
0.0,0.0,0.0,0.0,9.0,9.0,37.44,7
1.0,0.0,9.0,1.0,31.0,22.02,37.44,7
2.0,0.0,9.0,9.0,7.0,9.22,37.44,7
3.0,1.0,31.0,21.0,31.0,20.0,37.44,7
0.0,0.0,0.0,0.0,9.0,9.0,41.11,7
1.0,0.0,9.0,2.0,31.0,22.09,41.11,7
2.0,0.0,9.0,27.0,8.0,27.02,41.11,7
3.0,2.0,31.0,24.0,30.0,22.02,41.11,7
0.0,0.0,0.0,0.0,8.0,8.0,34.83,7
1.0,0.0,8.0,1.0,25.0,17.03,34.83,7
2.0,0.0,8.0,9.0,8.0,9.0,34.83,7
3.0,1.0,25.0,22.0,27.0,21.1,34.83,7
0.0,0.0,0.0,0.0,20.0,20.0,50.21,7
1.0,0.0,20.0,2.0,35.0,15.13,50.21,7
2.0,0.0,20.0,22.0,20.0,22.0,50.21,7
3.0,2.0,35.0,36.0,34.0,34.01,50.21,7
0.0,0.0,0.0,0.0,14.0,14.0,42.72,7
1.0,0.0,14.0,0.0,36.0,22.0,42.72,7
2.0,0.0,14.0,12.0,14.0,12.0,42.72,7
3.0,0.0,36.0,23.0,36.0,23.0,42.72,7
0.0,0.0,0.0,0.0,24.0,24.0,45.28,7
1.0,0.0,24.0,2.0,33.0,9.22,45.28,7
2.0,0.0,24.0,31.0,23.0,31.02,45.28,7
3.0,2.0,33.0,28.0,32.0,26.02,45.28,7
0.0,0.0,0.0,0.0,10.0,10.0,30.46,7
1.0,0.0,10.0,1.0,28.0,18.03,30.46,7
2.0,0.0,10.0,8.0,10.0,8.0,30.46,7
3.0,1.0,28.0,12.0,28.0,11.0,30.46,7
0.0,0.0,0.0,0.0,6.0,6.0,24.76,7
1.0,0.0,6.0,1.0,18.0,12.04,24.76,7
2.0,0.0,6.0,6.0,4.0,6.32,24.76,7
3.0,1.0,18.0,17.0,18.0,16.0,24.76,7
0.0,0.0,0.0,0.0,21.0,21.0,48.51,7
1.0,0.0,21.0,2.0,46.0,25.08,48.51,7
2.0,0.0,21.0,11.0,22.0,11.05,48.51,7
3.0,2.0,46.0,12.0,47.0,10.05,48.51,7
0.0,0.0,0.0,0.0,18.0,18.0,50.99,7
1.0,0.0,18.0,0.0,37.0,19.0,50.99,7
2.0,0.0,18.0,7.0,20.0,7.28,50.99,7
3.0,0.0,37.0,34.0,38.0,34.01,50.99,7
0.0,0.0,0.0,0.0,7.0,7.0,27.2,7
1.0,0.0,7.0,2.0,26.0,19.1,27.2,7
2.0,0.0,7.0,7.0,7.0,7.0,27.2,7
3.0,2.0,26.0,8.0,26.0,6.0,27.2,7
0.0,0.0,0.0,0.0,9.0,9.0,17.89,7
1.0,0.0,9.0,1.0,16.0,7.07,17.89,7
2.0,0.0,9.0,6.0,11.0,6.32,17.89,7
3.0,1.0,16.0,8.0,14.0,7.28,17.89,7
0.0,0.0,0.0,0.0,18.0,18.0,45.45,7
1.0,0.0,18.0,0.0,34.0,16.0,45.45,7
2.0,0.0,18.0,9.0,19.0,9.06,45.45,7
3.0,0.0,34.0,29.0,35.0,29.02,45.45,7
0.0,0.0,0.0,0.0,25.0,25.0,45.65,7
1.0,0.0,25.0,0.0,40.0,15.0,45.65,7
2.0,0.0,25.0,22.0,24.0,22.02,45.65,7
3.0,0.0,40.0,8.0,39.0,8.06,45.65,7
0.0,0.0,0.0,0.0,20.0,20.0,35.47,7
1.0,0.0,20.0,2.0,27.0,7.28,35.47,7
2.0,0.0,20.0,9.0,21.0,9.06,35.47,7
3.0,2.0,27.0,23.0,25.0,21.1,35.47,7
0.0,0.0,0.0,0.0,15.0,15.0,26.0,7
1.0,0.0,15.0,2.0,22.0,7.28,26.0,7
2.0,0.0,15.0,10.0,13.0,10.2,26.0,7
3.0,2.0,22.0,10.0,24.0,8.25,26.0,7
0.0,0.0,0.0,0.0,6.0,6.0,20.12,7
1.0,0.0,6.0,0.0,18.0,12.0,20.12,7
2.0,0.0,6.0,7.0,6.0,7.0,20.12,7
3.0,0.0,18.0,9.0,16.0,9.22,20.12,7
0.0,15.0,0.0,1.0,8.0,16.12,33.54,8
1.0,1.0,8.0,0.0,15.0,7.07,33.54,8
2.0,0.0,15.0,1.0,23.0,8.06,33.54,8
3.0,1.0,23.0,15.0,30.0,15.65,33.54,8
4.0,15.0,0.0,14.0,11.0,11.05,33.54,8
5.0,15.0,11.0,11.0,11.0,4.0,33.54,8
0.0,10.0,0.0,1.0,5.0,10.3,23.85,8
1.0,1.0,5.0,0.0,10.0,5.1,23.85,8
2.0,0.0,10.0,1.0,15.0,5.1,23.85,8
3.0,1.0,15.0,10.0,20.0,10.3,23.85,8
4.0,10.0,0.0,11.0,9.0,9.06,23.85,8
5.0,13.0,9.0,8.0,9.0,5.0,23.85,8
0.0,7.0,0.0,3.0,2.0,4.47,14.42,8
1.0,3.0,2.0,0.0,4.0,3.61,14.42,8
2.0,0.0,4.0,0.0,8.0,4.0,14.42,8
3.0,0.0,8.0,3.0,10.0,3.61,14.42,8
4.0,3.0,10.0,7.0,12.0,4.47,14.42,8
5.0,7.0,0.0,6.0,6.0,6.08,14.42,8
6.0,8.0,6.0,2.0,6.0,6.0,14.42,8
0.0,7.0,0.0,0.0,4.0,8.06,15.65,8
1.0,0.0,4.0,0.0,7.0,3.0,15.65,8
2.0,0.0,7.0,0.0,11.0,4.0,15.65,8
3.0,0.0,11.0,7.0,14.0,7.62,15.65,8
4.0,7.0,0.0,6.0,11.0,11.05,15.65,8
5.0,7.0,11.0,4.0,11.0,3.0,15.65,8
0.0,12.0,0.0,2.0,4.0,10.77,27.29,8
1.0,2.0,4.0,0.0,8.0,4.47,27.29,8
2.0,0.0,8.0,0.0,16.0,8.0,27.29,8
3.0,0.0,16.0,2.0,20.0,4.47,27.29,8
4.0,2.0,20.0,12.0,24.0,10.77,27.29,8
5.0,12.0,0.0,13.0,11.0,11.05,27.29,8
6.0,13.0,11.0,9.0,11.0,4.0,27.29,8
0.0,13.0,0.0,0.0,5.0,13.93,19.8,8
1.0,0.0,5.0,0.0,10.0,5.0,19.8,8
2.0,0.0,10.0,13.0,14.0,13.6,19.8,8
3.0,13.0,0.0,12.0,7.0,7.07,19.8,8
4.0,14.0,7.0,9.0,7.0,5.0,19.8,8
0.0,12.0,0.0,0.0,9.0,15.0,31.3,8
1.0,0.0,9.0,0.0,18.0,9.0,31.3,8
2.0,0.0,18.0,12.0,28.0,15.62,31.3,8
3.0,12.0,0.0,13.0,6.0,6.08,31.3,8
4.0,14.0,6.0,10.0,6.0,4.0,31.3,8
0.0,37.0,0.0,0.0,15.0,39.92,58.8,8
1.0,0.0,15.0,0.0,30.0,15.0,58.8,8
2.0,0.0,30.0,37.0,44.0,39.56,58.8,8
3.0,37.0,0.0,39.0,10.0,10.2,58.8,8
4.0,39.0,10.0,34.0,10.0,5.0,58.8,8
0.0,38.0,0.0,14.0,12.0,26.83,59.67,8
1.0,14.0,12.0,0.0,23.0,17.8,59.67,8
2.0,0.0,23.0,14.0,35.0,18.44,59.67,8
3.0,14.0,35.0,38.0,46.0,26.4,59.67,8
4.0,38.0,0.0,38.0,9.0,9.0,59.67,8
5.0,38.0,9.0,34.0,9.0,4.0,59.67,8
0.0,26.0,0.0,10.0,9.0,18.36,45.61,8
1.0,10.0,9.0,0.0,18.0,13.45,45.61,8
2.0,0.0,18.0,10.0,27.0,13.45,45.61,8
3.0,10.0,27.0,26.0,36.0,18.36,45.61,8
4.0,26.0,0.0,26.0,11.0,11.0,45.61,8
5.0,28.0,11.0,21.0,11.0,7.0,45.61,8
0.0,29.0,0.0,0.0,14.0,32.2,51.61,8
1.0,0.0,14.0,0.0,28.0,14.0,51.61,8
2.0,0.0,28.0,29.0,42.0,32.2,51.61,8
3.0,29.0,0.0,29.0,7.0,7.0,51.61,8
4.0,30.0,7.0,24.0,7.0,6.0,51.61,8
0.0,17.0,0.0,13.0,3.0,5.0,26.91,8
1.0,13.0,3.0,0.0,6.0,13.34,26.91,8
2.0,0.0,6.0,0.0,12.0,6.0,26.91,8
3.0,0.0,12.0,13.0,15.0,13.34,26.91,8
4.0,13.0,15.0,17.0,18.0,5.0,26.91,8
5.0,17.0,0.0,19.0,8.0,8.25,26.91,8
6.0,20.0,8.0,14.0,8.0,6.0,26.91,8
0.0,17.0,0.0,0.0,13.0,21.4,43.86,8
1.0,0.0,13.0,0.0,26.0,13.0,43.86,8
2.0,0.0,26.0,17.0,40.0,22.02,43.86,8
3.0,17.0,0.0,16.0,8.0,8.06,43.86,8
4.0,18.0,8.0,13.0,8.0,5.0,43.86,8
0.0,11.0,0.0,1.0,4.0,10.77,24.6,8
1.0,1.0,4.0,0.0,8.0,4.12,24.6,8
2.0,0.0,8.0,0.0,15.0,7.0,24.6,8
3.0,0.0,15.0,1.0,19.0,4.12,24.6,8
4.0,1.0,19.0,11.0,22.0,10.44,24.6,8
5.0,11.0,0.0,11.0,6.0,6.0,24.6,8
6.0,11.0,6.0,8.0,6.0,3.0,24.6,8
0.0,46.0,0.0,34.0,8.0,14.42,69.31,8
1.0,34.0,8.0,0.0,16.0,34.93,69.31,8
2.0,0.0,16.0,0.0,33.0,17.0,69.31,8
3.0,0.0,33.0,34.0,41.0,34.93,69.31,8
4.0,34.0,41.0,46.0,50.0,15.0,69.31,8
5.0,46.0,0.0,44.0,9.0,9.22,69.31,8
6.0,48.0,9.0,42.0,9.0,6.0,69.31,8
0.0,25.0,0.0,13.0,7.0,13.89,38.9,8
1.0,13.0,7.0,0.0,14.0,14.76,38.9,8
2.0,0.0,14.0,13.0,21.0,14.76,38.9,8
3.0,13.0,21.0,25.0,28.0,13.89,38.9,8
4.0,25.0,0.0,25.0,7.0,7.0,38.9,8
5.0,27.0,7.0,21.0,7.0,6.0,38.9,8
0.0,21.0,0.0,2.0,8.0,20.62,38.83,8
1.0,2.0,8.0,0.0,16.0,8.25,38.83,8
2.0,0.0,16.0,2.0,24.0,8.25,38.83,8
3.0,2.0,24.0,21.0,32.0,20.62,38.83,8
4.0,21.0,0.0,21.0,11.0,11.0,38.83,8
5.0,22.0,11.0,18.0,11.0,4.0,38.83,8
0.0,8.0,0.0,1.0,3.0,7.62,18.36,8
1.0,1.0,3.0,0.0,6.0,3.16,18.36,8
2.0,0.0,6.0,0.0,11.0,5.0,18.36,8
3.0,0.0,11.0,1.0,14.0,3.16,18.36,8
4.0,1.0,14.0,8.0,16.0,7.28,18.36,8
5.0,8.0,0.0,7.0,10.0,10.05,18.36,8
6.0,9.0,10.0,4.0,10.0,5.0,18.36,8
0.0,7.0,0.0,0.0,5.0,8.6,17.46,8
1.0,0.0,5.0,0.0,10.0,5.0,17.46,8
2.0,0.0,10.0,7.0,16.0,9.22,17.46,8
3.0,7.0,0.0,6.0,10.0,10.05,17.46,8
4.0,7.0,10.0,3.0,10.0,4.0,17.46,8
0.0,28.0,0.0,18.0,5.0,11.18,43.19,8
1.0,18.0,5.0,0.0,10.0,18.68,43.19,8
2.0,0.0,10.0,0.0,21.0,11.0,43.19,8
3.0,0.0,21.0,18.0,26.0,18.68,43.19,8
4.0,18.0,26.0,28.0,32.0,11.66,43.19,8
5.0,28.0,0.0,28.0,10.0,10.0,43.19,8
6.0,29.0,10.0,25.0,10.0,4.0,43.19,8
0.0,17.0,0.0,0.0,14.0,22.02,46.1,8
1.0,0.0,14.0,0.0,28.0,14.0,46.1,8
2.0,0.0,28.0,17.0,42.0,22.02,46.1,8
3.0,17.0,0.0,17.0,10.0,10.0,46.1,8
4.0,19.0,10.0,14.0,10.0,5.0,46.1,8
0.0,14.0,0.0,0.0,11.0,17.8,37.16,8
1.0,0.0,11.0,0.0,22.0,11.0,37.16,8
2.0,0.0,22.0,14.0,34.0,18.44,37.16,8
3.0,14.0,0.0,12.0,8.0,8.25,37.16,8
4.0,15.0,8.0,9.0,8.0,6.0,37.16,8
0.0,22.0,0.0,10.0,7.0,13.89,51.11,8
1.0,10.0,7.0,0.0,14.0,12.21,51.11,8
2.0,0.0,14.0,0.0,29.0,15.0,51.11,8
3.0,0.0,29.0,10.0,36.0,12.21,51.11,8
4.0,10.0,36.0,22.0,44.0,14.42,51.11,8
5.0,22.0,0.0,24.0,7.0,7.28,51.11,8
6.0,26.0,7.0,20.0,7.0,6.0,51.11,8
0.0,7.0,0.0,0.0,5.0,8.6,16.12,8
1.0,0.0,5.0,0.0,10.0,5.0,16.12,8
2.0,0.0,10.0,7.0,14.0,8.06,16.12,8
3.0,7.0,0.0,8.0,9.0,9.06,16.12,8
4.0,8.0,9.0,5.0,9.0,3.0,16.12,8
0.0,23.0,0.0,2.0,12.0,24.19,51.88,8
1.0,2.0,12.0,0.0,23.0,11.18,51.88,8
2.0,0.0,23.0,2.0,35.0,12.17,51.88,8
3.0,2.0,35.0,23.0,46.0,23.71,51.88,8
4.0,23.0,0.0,24.0,10.0,10.05,51.88,8
5.0,24.0,10.0,19.0,10.0,5.0,51.88,8
0.0,17.0,0.0,4.0,6.0,14.32,38.47,8
1.0,4.0,6.0,0.0,12.0,7.21,38.47,8
2.0,0.0,12.0,0.0,23.0,11.0,38.47,8
3.0,0.0,23.0,4.0,29.0,7.21,38.47,8
4.0,4.0,29.0,17.0,34.0,13.93,38.47,8
5.0,17.0,0.0,15.0,8.0,8.25,38.47,8
6.0,18.0,8.0,13.0,8.0,5.0,38.47,8
0.0,13.0,0.0,7.0,4.0,7.21,29.07,8
1.0,7.0,4.0,0.0,8.0,8.06,29.07,8
2.0,0.0,8.0,0.0,17.0,9.0,29.07,8
3.0,0.0,17.0,7.0,21.0,8.06,29.07,8
4.0,7.0,21.0,13.0,26.0,7.81,29.07,8
5.0,13.0,0.0,12.0,7.0,7.07,29.07,8
6.0,13.0,7.0,10.0,7.0,3.0,29.07,8
0.0,13.0,0.0,7.0,4.0,7.21,27.29,8
1.0,7.0,4.0,0.0,8.0,8.06,27.29,8
2.0,0.0,8.0,0.0,16.0,8.0,27.29,8
3.0,0.0,16.0,7.0,20.0,8.06,27.29,8
4.0,7.0,20.0,13.0,24.0,7.21,27.29,8
5.0,13.0,0.0,13.0,8.0,8.0,27.29,8
6.0,13.0,8.0,9.0,8.0,4.0,27.29,8
0.0,18.0,0.0,1.0,9.0,19.24,40.71,8
1.0,1.0,9.0,0.0,18.0,9.06,40.71,8
2.0,0.0,18.0,1.0,27.0,9.06,40.71,8
3.0,1.0,27.0,18.0,36.0,19.24,40.71,8
4.0,18.0,0.0,19.0,7.0,7.07,40.71,8
5.0,19.0,7.0,16.0,7.0,3.0,40.71,8
0.0,7.0,0.0,0.0,5.0,8.6,17.2,8
1.0,0.0,5.0,0.0,10.0,5.0,17.2,8
2.0,0.0,10.0,7.0,14.0,8.06,17.2,8
3.0,7.0,0.0,8.0,6.0,6.08,17.2,8
4.0,10.0,6.0,4.0,6.0,6.0,17.2,8
0.0,14.0,0.0,7.0,5.0,8.6,31.3,8
1.0,7.0,5.0,0.0,10.0,8.6,31.3,8
2.0,0.0,10.0,0.0,19.0,9.0,31.3,8
3.0,0.0,19.0,7.0,24.0,8.6,31.3,8
4.0,7.0,24.0,14.0,28.0,8.06,31.3,8
5.0,14.0,0.0,14.0,11.0,11.0,31.3,8
6.0,14.0,11.0,10.0,11.0,4.0,31.3,8
0.0,8.0,0.0,0.0,5.0,9.43,16.12,8
1.0,0.0,5.0,0.0,10.0,5.0,16.12,8
2.0,0.0,10.0,8.0,14.0,8.94,16.12,8
3.0,8.0,0.0,8.0,9.0,9.0,16.12,8
4.0,8.0,9.0,4.0,9.0,4.0,16.12,8
0.0,17.0,0.0,3.0,5.0,14.87,32.76,8
1.0,3.0,5.0,0.0,10.0,5.83,32.76,8
2.0,0.0,10.0,0.0,19.0,9.0,32.76,8
3.0,0.0,19.0,3.0,24.0,5.83,32.76,8
4.0,3.0,24.0,17.0,28.0,14.56,32.76,8
5.0,17.0,0.0,16.0,10.0,10.05,32.76,8
6.0,17.0,10.0,14.0,10.0,3.0,32.76,8
0.0,19.0,0.0,0.0,12.0,22.47,41.18,8
1.0,0.0,12.0,0.0,24.0,12.0,41.18,8
2.0,0.0,24.0,19.0,36.0,22.47,41.18,8
3.0,19.0,0.0,19.0,7.0,7.0,41.18,8
4.0,20.0,7.0,14.0,7.0,6.0,41.18,8
0.0,7.0,0.0,3.0,2.0,4.47,16.64,8
1.0,3.0,2.0,0.0,4.0,3.61,16.64,8
2.0,0.0,4.0,0.0,9.0,5.0,16.64,8
3.0,0.0,9.0,3.0,11.0,3.61,16.64,8
4.0,3.0,11.0,7.0,14.0,5.0,16.64,8
5.0,7.0,0.0,7.0,10.0,10.0,16.64,8
6.0,9.0,10.0,3.0,10.0,6.0,16.64,8
0.0,10.0,0.0,4.0,2.0,6.32,16.97,8
1.0,4.0,2.0,0.0,4.0,4.47,16.97,8
2.0,0.0,4.0,0.0,8.0,4.0,16.97,8
3.0,0.0,8.0,4.0,10.0,4.47,16.97,8
4.0,4.0,10.0,10.0,12.0,6.32,16.97,8
5.0,10.0,0.0,10.0,8.0,8.0,16.97,8
6.0,12.0,8.0,6.0,8.0,6.0,16.97,8
0.0,20.0,0.0,8.0,5.0,13.0,36.62,8
1.0,8.0,5.0,0.0,10.0,9.43,36.62,8
2.0,0.0,10.0,0.0,20.0,10.0,36.62,8
3.0,0.0,20.0,8.0,25.0,9.43,36.62,8
4.0,8.0,25.0,20.0,30.0,13.0,36.62,8
5.0,20.0,0.0,20.0,6.0,6.0,36.62,8
6.0,21.0,6.0,17.0,6.0,4.0,36.62,8
0.0,5.0,0.0,0.0,4.0,6.4,13.89,8
1.0,0.0,4.0,0.0,8.0,4.0,13.89,8
2.0,0.0,8.0,5.0,12.0,6.4,13.89,8
3.0,5.0,0.0,4.0,8.0,8.06,13.89,8
4.0,7.0,8.0,2.0,8.0,5.0,13.89,8
0.0,20.0,0.0,10.0,6.0,11.66,34.71,8
1.0,10.0,6.0,0.0,13.0,12.21,34.71,8
2.0,0.0,13.0,10.0,19.0,11.66,34.71,8
3.0,10.0,19.0,20.0,26.0,12.21,34.71,8
4.0,20.0,0.0,21.0,6.0,6.08,34.71,8
5.0,23.0,6.0,18.0,6.0,5.0,34.71,8
0.0,25.0,0.0,4.0,12.0,24.19,56.36,8
1.0,4.0,12.0,0.0,25.0,13.6,56.36,8
2.0,0.0,25.0,4.0,37.0,12.65,56.36,8
3.0,4.0,37.0,25.0,50.0,24.7,56.36,8
4.0,25.0,0.0,24.0,6.0,6.08,56.36,8
5.0,26.0,6.0,20.0,6.0,6.0,56.36,8
0.0,16.0,0.0,2.0,5.0,14.87,36.24,8
1.0,2.0,5.0,0.0,10.0,5.39,36.24,8
2.0,0.0,10.0,0.0,21.0,11.0,36.24,8
3.0,0.0,21.0,2.0,26.0,5.39,36.24,8
4.0,2.0,26.0,16.0,32.0,15.23,36.24,8
5.0,16.0,0.0,14.0,10.0,10.2,36.24,8
6.0,17.0,10.0,11.0,10.0,6.0,36.24,8
0.0,21.0,0.0,9.0,7.0,13.89,36.24,8
1.0,9.0,7.0,0.0,14.0,11.4,36.24,8
2.0,0.0,14.0,9.0,21.0,11.4,36.24,8
3.0,9.0,21.0,21.0,28.0,13.89,36.24,8
4.0,21.0,0.0,22.0,10.0,10.05,36.24,8
5.0,23.0,10.0,18.0,10.0,5.0,36.24,8
0.0,15.0,0.0,0.0,5.0,15.81,24.84,8
1.0,0.0,5.0,0.0,10.0,5.0,24.84,8
2.0,0.0,10.0,15.0,16.0,16.16,24.84,8
3.0,15.0,0.0,17.0,11.0,11.18,24.84,8
4.0,19.0,11.0,13.0,11.0,6.0,24.84,8
0.0,35.0,0.0,14.0,12.0,24.19,62.2,8
1.0,14.0,12.0,0.0,25.0,19.1,62.2,8
2.0,0.0,25.0,14.0,37.0,18.44,62.2,8
3.0,14.0,37.0,35.0,50.0,24.7,62.2,8
4.0,35.0,0.0,33.0,8.0,8.25,62.2,8
5.0,37.0,8.0,31.0,8.0,6.0,62.2,8
0.0,30.0,0.0,0.0,15.0,33.54,53.25,8
1.0,0.0,15.0,0.0,30.0,15.0,53.25,8
2.0,0.0,30.0,30.0,44.0,33.11,53.25,8
3.0,30.0,0.0,30.0,10.0,10.0,53.25,8
4.0,30.0,10.0,27.0,10.0,3.0,53.25,8
0.0,11.0,0.0,7.0,3.0,5.0,20.0,8
1.0,7.0,3.0,0.0,6.0,7.62,20.0,8
2.0,0.0,6.0,0.0,11.0,5.0,20.0,8
3.0,0.0,11.0,7.0,14.0,7.62,20.0,8
4.0,7.0,14.0,11.0,16.0,4.47,20.0,8
5.0,11.0,0.0,12.0,9.0,9.06,20.0,8
6.0,12.0,9.0,7.0,9.0,5.0,20.0,8
0.0,12.0,0.0,6.0,4.0,7.21,27.78,8
1.0,6.0,4.0,0.0,8.0,7.21,27.78,8
2.0,0.0,8.0,0.0,16.0,8.0,27.78,8
3.0,0.0,16.0,6.0,20.0,7.21,27.78,8
4.0,6.0,20.0,12.0,24.0,7.21,27.78,8
5.0,12.0,0.0,14.0,10.0,10.2,27.78,8
6.0,14.0,10.0,9.0,10.0,5.0,27.78,8
0.0,6.0,0.0,2.0,2.0,4.47,15.62,8
1.0,2.0,2.0,0.0,4.0,2.83,15.62,8
2.0,0.0,4.0,0.0,8.0,4.0,15.62,8
3.0,0.0,8.0,2.0,10.0,2.83,15.62,8
