acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,activity
-0.4313,-0.9978,,0.8715,-0.4781,,0
,,-0.4351,0.2649,-29.652,,
,-0.7041,-0.3567,,,-13.909,0
-0.3705,-12.02,-0.3636,-0.5192,14.357,22.424,0
,-0.786,-0.1249,-16.731,0.3837,,
,,,,-0.6591,-0.4289,
-0.4492,-13.759,-0.4464,21.151,23.815,,0
-0.3071,-0.545,-0.3521,,,-12.573,0
-0.2586,,-0.5285,-0.6249,,,
,,-0.3812,,0.8982,22.891,0
-0.21,-11.21,-0.486,,0.038,-19.373,
,,-0.3913,0.7182,-28.241,,0
-0.4814,-14.214,-0.5917,-0.0586,0.0286,0.0903,
,,-0.2503,-14.099,,23.531,0
-0.161,-0.6048,-0.1146,-13.984,,15.812,0
-0.4404,-12.72,-0.4505,,0.8079,-27.427,
-0.3054,,-0.2749,0.3323,-28.951,-0.6933,0
,,-0.449,0.4117,10.609,,0
,-11.194,-0.2679,,0.8598,20.27,0
,-0.6855,,,,17.67,0
-0.4146,-0.8442,,18.777,-0.6274,,
-0.0564,-0.8094,,0.8767,-26.349,,0
,-11.228,-0.5127,0.6264,11.137,-0.5427,
-0.3139,-12.509,-0.2724,-18.143,-0.9221,19.007,
-0.136,-0.7793,,-13.071,14.68,21.016,0
-0.4477,,-0.2565,0.9389,-0.8684,,
,-0.776,,,,,0
-0.5328,-0.9684,,0.851,,,0
-0.2303,-13.235,-0.2865,-14.948,,20.093,0
-0.2233,,-0.0929,-16.023,,25.079,
-0.2999,-0.6855,-0.1126,0.1411,-0.9762,-11.835,0
-0.2883,-11.972,-0.2924,,0.2637,-17.307,
-0.4882,-0.7519,,,,-0.7284,
-0.3141,,-0.317,-12.423,0.3728,13.946,0
,,-0.138,-14.165,14.649,,
-0.2113,-0.7989,,-11.459,,0.5948,0
-0.4234,-13.149,,25.772,29.181,,
,,-0.4059,11.499,-0.7672,,0
-0.3436,-13.907,-0.5246,,-0.139,,0
-0.3172,,-0.2166,-15.126,0.6771,,0
-0.1778,,-0.0914,,-0.3264,12.038,0
-0.3236,-11.587,,23.784,-0.6984,,0
-0.3772,-0.8203,,0.6181,-19.609,-0.9134,0
-0.524,-14.862,-0.5178,-0.0839,0.7163,-0.1107,
,,-0.2294,-15.019,,20.389,
,,-0.1045,-16.104,-0.1836,16.074,0
-0.4141,-0.9129,-0.2852,18.614,-0.1496,,0
-0.0477,-0.8137,-0.3227,11.745,-16.255,-0.7245,0
-0.4294,,-0.5802,0.2451,0.6187,-0.451,0
,-13.293,,-19.42,,17.946,0
-0.1707,,,-16.296,,19.901,0
-0.414,-0.954,-0.3049,19.481,,-22.7,0
-0.2221,-0.7913,,0.6803,-26.171,-0.9314,0
-0.4804,-10.408,,0.2914,,,
-0.3912,-13.72,-0.2611,,0.7109,17.04,0
-0.2285,-0.7399,,-13.909,0.6423,18.198,0
-0.3555,-0.8877,,,,,0
-0.0836,-0.9703,-0.3365,10.705,-15.082,-12.9,0
-0.4749,,,0.8739,12.495,-0.8856,
-0.269,-0.8487,-0.0854,-11.437,18.464,21.358,0
-0.3093,,-0.1639,,-13.929,-16.345,0
-0.3726,-12.103,,14.684,,-13.821,
-0.3962,-0.7827,,,-0.0662,,
-0.4101,-11.317,-0.4671,-0.9294,0.6926,,0
-0.2384,-0.7442,-0.0689,,-0.2264,26.044,0
-0.3006,,-0.1167,,,-0.1075,
-0.4373,-13.837,-0.3291,18.427,,-14.265,0
-0.3948,-0.6867,,0.6183,,,0
-0.5229,,,-0.6381,20.233,0.1665,0
-0.361,-0.9042,,-17.137,,22.97,0
,,-0.1349,,,,0
-0.3797,-10.383,,20.694,0.6614,-20.684,0
-0.1759,-0.7539,-0.343,0.7913,-28.49,,0
-0.4243,,,0.3426,,-0.1712,0
-0.3643,-10.78,,,-0.0808,,0
-0.1987,,-0.1097,-15.652,,14.256,
-0.4122,-0.9317,-0.2679,,,-23.177,0
-0.1007,,-0.3624,,-19.5,-0.6166,
-0.3896,-10.481,,0.6213,,-0.5437,
-0.2238,,-0.2135,-17.171,-10.132,16.279,
-0.2466,,-0.1063,-11.202,14.795,15.716,0
,-10.083,,,-0.7058,,0
,-0.7628,,,-24.676,-0.7709,0
-0.3921,-11.203,-0.4613,0.683,,-0.5452,0
-0.3013,,-0.2914,-13.068,0.5118,15.262,0
-0.1742,,-0.1343,,0.5211,19.729,
-0.3673,-10.598,-0.2171,0.3673,-13.207,-15.393,0
-0.3249,-11.893,-0.1961,,12.201,-12.616,0
,,-0.3747,0.9211,0.2491,-0.893,0
-0.1449,-13.284,,-17.853,,,0
-0.3086,-0.7803,-0.1064,-13.093,12.317,,0
-0.2752,-0.8708,-0.1793,0.1326,-11.757,-10.051,0
-0.1447,-0.973,,18.042,12.614,-12.802,0
-0.4862,-0.9176,-0.4137,0.8743,-0.4108,-0.9911,0
,-11.811,,-13.036,0.1878,,0
-0.1976,-0.9456,,-20.802,0.2925,22.113,0
-0.2505,-0.7771,-0.1059,,-0.6798,0.4777,0
-0.4438,-11.813,,,,-24.008,0
-0.2932,-0.7844,-0.3928,,-19.69,-10.433,0
,,-0.5525,-0.9188,16.467,,0
-0.2937,,-0.2478,-18.168,-0.2679,,
,-0.7165,-0.0798,-10.905,-0.4075,0.811,
-0.4456,-11.086,,,18.844,-31.506,0
,-0.8098,,,-45.717,-0.0165,0
-0.484,-14.509,-0.5649,,,-0.2599,0
-0.304,-10.386,-0.1948,,0.9517,17.684,0
-0.263,-0.8343,-0.0846,,-0.152,0.8625,0
-0.3232,-11.553,-0.4787,-0.0279,13.529,0.2779,
-0.1541,-0.682,-0.0931,,0.3736,12.652,
-0.4262,-10.234,,19.744,,-26.409,0
,-0.8569,-0.3486,,-31.698,-0.5109,0
,-0.9607,,0.6896,22.597,-0.6212,0
-0.4728,-14.081,-0.2286,,13.573,17.301,
-0.1734,,,,0.5319,20.923,
-0.2752,-0.8246,-0.1315,11.074,-0.2633,,0
,-10.919,,13.281,-0.9074,-13.852,0
-0.5019,-0.7461,-0.327,0.715,-0.2708,-0.6757,0
-0.0994,-12.953,-0.2545,-13.793,0.095,,0
,,-0.0921,-0.9386,,18.439,0
-0.1844,,,-0.1583,-0.4932,-0.3058,
-0.2794,,-0.3733,14.634,-0.0736,-18.076,0
-0.3209,-0.766,-0.3328,0.3943,-20.207,-10.441,0
,-13.431,-0.4683,-0.3528,,0.3416,0
-0.2011,-10.452,-0.2305,-15.657,0.8028,24.062,
-0.2041,-0.7682,-0.1213,-10.232,,0.6079,0
-0.3316,-12.485,-0.2193,,10.036,-16.783,
0.0509,,-0.3975,,-16.877,-0.8082,0
-0.4233,-11.262,-0.4651,0.1856,0.1493,-0.296,0
-0.3985,-12.334,-0.2834,-13.484,,12.857,0
-0.2474,,,-11.842,,,0
-0.3745,,-0.2204,14.645,-0.4019,,0
,-0.9703,,0.4084,-27.591,-0.4267,0
,,-0.4365,0.7521,16.542,-0.7294,0
-0.2782,-13.434,-0.1822,-14.378,-0.3386,,0
-0.2249,-0.7948,-0.1006,-10.319,,,0
,-0.7425,,0.399,-10.07,,
-0.2514,,-0.4747,12.701,0.8207,-10.235,0
-0.4606,-0.6437,-0.3493,,-0.0908,,0
,-13.876,-0.4847,,,0.1353,
-0.274,-10.26,-0.2108,-14.816,0.6599,,0
-0.1579,,-0.1102,-0.8759,0.4294,10.149,0
,,-0.4188,20.433,18.235,-20.538,
-0.2025,,-0.2571,0.3465,-34.313,-0.8211,0
-0.3999,-12.95,-0.5191,0.5544,15.045,,0
,-12.338,-0.2583,-17.993,-0.5716,20.689,
-0.1581,-0.5394,,-0.9455,,11.382,
,-12.643,-0.2643,,0.2448,-24.606,0
0.0028,-0.7668,-0.3032,0.2933,-37.206,,0
-0.4666,-10.039,,,19.511,,
,-15.163,,,0.9525,,0
-0.2301,-0.6792,,-14.99,,,
-0.4144,-0.8319,-0.1977,11.984,-0.5233,,0
-0.256,,-0.2848,,-13.896,-10.169,0
-0.4737,-0.5803,,0.7162,,,0
,-14.232,-0.4036,-12.358,,,0
-0.2704,-0.8891,-0.1182,-11.789,,24.024,0
-0.1679,-0.5539,,-0.2744,,-0.3421,0
-0.4887,-0.6805,-0.3587,,-23.908,-0.1282,0
-0.3349,-13.872,-0.4391,-0.0852,,0.1451,
-0.3766,-13.049,,-15.224,0.4271,16.514,0
-0.1806,,,-0.9705,0.1698,12.481,0
,,-0.2302,19.027,,-26.672,0
-0.2537,-0.8607,-0.3682,0.3982,-14.48,-0.1861,
,-10.369,-0.3956,0.3824,,-0.6866,
-0.2801,-13.084,-0.1877,,0.1314,,
-0.2136,-0.7229,-0.0873,-10.591,12.264,,0
,-0.7881,,0.7673,-10.743,-17.965,0
,,-0.2126,,-10.648,-0.5377,0
,-0.7361,-0.3597,0.6984,,,0
-0.4271,,-0.4267,,0.1094,,0
,,-0.1497,-12.484,,17.177,0
-0.2487,,,-0.3916,-0.3664,0.3993,0
-0.3168,-13.825,-0.2804,18.765,,-19.937,0
-0.166,-0.7534,,0.5561,-18.117,-0.4441,0
,-11.08,-0.4765,0.1667,13.057,,0
-0.4274,-10.68,-0.3138,,-0.1755,14.876,0
-0.1548,,-0.1047,-11.737,,,
,-10.892,,19.038,0.0644,-24.785,
-0.006,-0.7549,-0.2996,0.2805,-27.009,,0
-0.5436,-0.6252,,,20.33,-0.8523,
-0.1494,-13.459,-0.2207,-15.568,-0.705,14.611,0
-0.1466,-0.6704,-0.13,-16.919,0.4885,20.957,0
-0.3445,-0.6435,-0.2298,,-0.556,-13.78,
-0.319,,-0.372,,,,0
-0.4895,-0.5951,,0.5434,,,0
-0.2645,-13.049,-0.4555,-0.9141,,0.7828,0
-0.2205,-0.928,-0.1628,,0.9137,15.279,0
-0.1758,,,-0.9631,-0.5718,0.6903,
-0.3249,,-0.3336,,17.037,-20.409,0
-0.2921,-0.7912,-0.347,0.9399,,-0.5488,0
-0.3667,,-0.521,0.2793,,-0.2082,0
,,-0.3101,,-0.0741,12.641,0
-0.2124,-0.7458,-0.0817,-16.605,0.2344,16.927,
-0.3895,-0.8665,-0.2569,14.722,0.0271,,0
,-0.8743,-0.3035,12.33,-10.966,-0.7861,0
-0.5357,-10.312,-0.5219,0.6581,,-0.6895,
-0.3261,-13.588,-0.2833,,-0.2936,14.822,
-0.0225,,-0.0977,-14.916,0.2374,16.388,0
,,-0.1938,0.3134,-16.202,,0
-0.252,-12.582,-0.2097,12.711,13.804,-13.383,0
,-0.7099,-0.371,,-0.152,,0
-0.3048,-13.19,,,,0.3967,0
-0.3258,-10.029,-0.247,-13.663,11.245,,0
-0.2182,-0.7088,-0.1181,-0.9988,-0.7866,,0
,-13.533,,18.443,,-21.518,0
-0.4543,-0.7908,-0.2287,-0.0339,-42.315,-0.9184,0
-0.4013,-12.023,,-11.674,0.9128,16.34,0
-0.1682,,-0.1332,-11.706,,,
,-0.9622,-0.3325,15.785,,-24.968,
0.1203,-0.8332,,0.2862,,-0.1813,0
-0.5399,-0.9065,-0.442,0.7579,22.238,-0.8654,0
,-12.702,,,,16.88,
,-0.7735,-0.0955,-11.82,10.274,20.386,0
,,,0.406,-12.016,,
,-13.287,-0.2588,11.233,0.2895,-11.869,
-0.5878,,-0.3494,,0.195,-0.8092,0
,,-0.4274,-12.631,0.4501,11.27,0
-0.2534,,-0.1274,,0.5393,21.586,0
-0.2192,,,-0.2588,-0.4547,0.1409,0
-0.2925,-13.038,,19.643,,-19.462,0
-0.3102,-0.759,-0.2814,,-28.956,-0.5856,0
-0.3355,,,0.1271,,,0
-0.4064,-12.168,,-16.772,,15.962,
-0.1812,-0.7008,-0.1081,-10.437,0.8067,14.601,0
-0.3292,-0.925,,15.451,-0.1676,-19.848,0
-0.1943,-0.8229,,,-36.729,-0.8446,0
-0.3908,,-0.4504,0.6402,0.9455,,0
-0.2546,-13.151,-0.273,-14.305,0.5617,,
-0.2152,,-0.1128,,,,0
,-0.7601,-0.2104,10.839,-0.1347,,
,,-0.2824,0.8843,,-10.26,0
-0.5189,-0.6609,-0.273,0.6424,0.1335,,
-0.2109,-10.417,-0.3209,-0.9127,0.187,10.527,0
-0.2048,,-0.1478,-11.873,11.38,16.328,0
-0.2689,-0.7731,-0.1321,-0.94,-0.8151,0.4215,
-0.3114,-11.98,-0.3592,,-10.398,-22.625,
,-0.8188,-0.3144,0.1198,-20.066,-12.275,
-0.5638,-10.623,-0.3158,,,0.3845,0
-0.413,-13.62,-0.1969,,,18.674,
,-0.6207,-0.1407,-12.298,,14.094,0
-0.3569,,-0.3601,11.455,-0.6175,-26.723,
-0.0496,-0.8859,-0.3371,0.5899,-17.01,,0
-0.5314,-0.7324,-0.4006,0.5972,0.8575,-0.7045,
-0.2739,,-0.2785,-0.7669,10.449,,
-0.1853,-0.8661,-0.1135,-11.748,,24.603,
-0.2477,-0.6447,-0.2168,-0.0045,-0.6899,-0.6606,
-0.4138,-13.832,-0.2945,11.407,13.479,,
,-0.519,-0.1929,,-0.5759,-11.518,0
-0.392,-15.33,,,0.9246,0.5163,0
,,,,,20.976,
,,-0.1119,-11.817,-0.1094,10.915,
-0.5221,,-0.4192,,-0.1265,-30.433,0
-0.405,,-0.2744,0.1832,-28.687,,0
,,-0.456,,,-0.817,0
,-13.482,-0.3416,,,,
,-0.9995,,10.034,-0.6874,-19.761,0
-0.0785,-0.9072,-0.3037,0.7794,-13.345,-0.8009,0
,-0.8875,-0.42,,0.8088,-0.5062,0
,-11.154,-0.3049,-10.213,0.0476,17.73,
,-0.7992,-0.1078,-11.801,12.945,20.509,0
-0.3114,-0.7496,,-0.3028,-10.386,-0.2527,0
-0.2264,-13.673,,,28.803,-17.206,0
-0.5051,-0.6593,-0.2902,0.3721,-17.66,-0.5694,
,,-0.4688,-0.366,,0.3616,0
-0.3473,-11.253,,,13.086,13.499,
-0.2126,,-0.1063,-13.031,-0.8649,10.354,0
-0.3494,-0.8822,-0.3086,17.551,10.761,,0
-0.2417,-0.7825,-0.2652,,-31.402,-0.7709,0
-0.4423,,,,12.121,-0.247,0
,,-0.2866,-10.749,,,0
,-0.7141,-0.1172,-0.8201,10.978,,
-0.3813,-10.784,-0.3101,,-0.7744,,0
0.0135,,,,-17.378,-0.4601,0
-0.414,-0.8554,-0.3895,0.9374,14.242,-0.9745,0
-0.1647,,,,-0.637,13.086,0
,-0.7028,-0.0821,-0.8858,0.9584,,0
-0.3459,-0.8628,,0.4473,-0.054,-0.9464,
-0.1781,-12.009,-0.3434,,0.9674,-0.7979,0
-0.4373,-0.693,-0.3176,,,-0.3468,0
,,,-0.1745,20.848,0.3311,0
-0.3344,,-0.1301,-15.86,0.0965,,
-0.2419,,,-0.4856,0.6936,0.5459,0
,-11.783,-0.268,,10.428,-0.4631,0
-0.014,-0.7824,-0.3978,0.2172,-14.245,-0.1825,0
-0.3187,-0.9695,-0.3683,0.476,0.2564,-0.5866,0
-0.2742,,-0.283,-0.8411,,0.9901,0
-0.2404,-0.7565,,,0.2297,12.642,0
-0.2388,-10.136,,10.673,,-0.7417,0
-0.1605,-0.6203,,0.6244,,-0.1276,
-0.3534,,-0.4553,10.663,,-0.6832,
-0.1795,-14.664,-0.2481,-21.594,-0.9034,,0
,-0.6721,-0.0781,-14.656,,15.553,
-0.3807,,-0.3168,,,,0
,,-0.3925,,,-0.7702,
,,,0.9952,,-0.8978,0
-0.2705,,-0.1916,,-0.162,,0
-0.1258,-0.9654,-0.0927,-15.327,0.508,,0
-0.3074,-0.9675,-0.1944,0.7567,-0.3229,-0.7841,0
-0.0164,-0.624,,,-19.424,,
-0.3208,,-0.4378,0.687,,,
,-10.93,-0.2244,-0.7347,0.1709,,0
-0.257,,-0.153,-0.5625,,15.448,0
-0.2975,-11.916,-0.2614,0.5403,,-13.744,0
-0.1131,-11.324,-0.1229,-0.4936,-13.203,,0
-0.4799,-12.69,,0.0685,10.0,0.1825,0
-0.2695,-0.7393,-0.2394,-14.656,0.6344,19.571,0
-0.3326,-0.8909,-0.1895,-0.4736,-0.8281,,0
-0.2671,-11.381,-0.2225,13.858,0.104,-16.054,0
-0.3746,-0.839,,0.9942,,-10.8,
-0.2807,-11.974,-0.4578,,0.4971,0.6022,0
-0.2603,,,,0.3608,,0
,-0.7591,-0.1077,-0.8507,,,0
-0.2774,-13.222,-0.3497,20.09,17.976,-20.612,0
-0.4102,,-0.2354,,,-0.6163,0
,,-0.4638,0.5798,0.7552,-0.7696,0
-0.2672,-12.427,,-17.066,-0.5551,16.267,0
-0.2594,-0.7492,-0.1174,-0.8715,,,
-0.3698,-0.9715,-0.3068,0.8856,,-20.133,0
0.0162,,-0.334,0.3149,,-0.7778,
,-0.7781,,,0.8729,-12.812,0
,,-0.3409,-0.8209,10.393,17.503,0
-0.1581,-0.7287,-0.1145,,,21.274,
-0.3642,,-0.2174,0.3284,,,0
0.1384,,-0.3482,0.8713,-0.6,,
-0.4889,-0.6411,,0.5142,0.3521,-10.446,0
-0.4615,,-0.4299,,,10.097,0
-0.1522,-0.8836,,-16.57,0.587,,0
-0.217,-0.7808,,-0.882,-11.169,0.3188,
,,-0.2762,,,-30.485,
-0.5539,,,0.3372,-22.091,-0.9737,
-0.3999,-13.548,-0.4537,,11.749,0.55,0
-0.312,-12.125,,-17.013,0.7849,21.083,0
-0.1519,-0.6372,-0.1028,-14.187,-0.1828,12.719,0
,,-0.3136,18.513,0.3079,-27.721,0
-0.156,-0.833,-0.3594,0.2099,,-0.7763,0
,-0.9311,-0.4655,0.6077,16.488,,0
,-14.341,-0.2714,,,16.821,0
-0.2273,,-0.1001,-10.682,,,0
,,-0.2197,,-11.806,-16.028,0
-0.2241,-11.659,,14.593,-0.0223,-19.792,
,-0.6949,-0.3968,0.6064,,-0.7885,0
,-11.836,-0.3779,,-11.497,11.697,0
-0.2699,-0.8822,-0.146,-0.6631,16.46,18.463,0
,-0.7241,-0.1533,-0.5577,-0.5144,,0
,-12.72,-0.3947,19.517,0.7618,-25.927,0
-0.306,-0.7211,-0.2119,-0.0812,,,0
,-12.216,,0.4426,,,
-0.3276,-12.8,-0.2448,-10.197,,,
-0.1036,-0.8435,-0.162,,,16.095,0
,-0.8557,,0.409,-0.6573,-16.161,0
,-11.862,-0.247,0.7873,,-12.134,0
-0.515,,-0.3181,,0.3205,-12.207,0
-0.2981,,-0.1849,0.2665,-11.382,-10.161,0
-0.4168,-0.7361,-0.2576,0.6795,,-0.7968,0
,,,-0.8364,15.067,12.4,0
-0.2037,,,,0.1077,21.037,0
,-0.7352,-0.1084,-0.1952,-0.4276,-0.1897,0
,-14.709,-0.2208,16.339,17.81,,0
,-0.611,-0.2738,0.5889,,,
-0.3295,-15.757,-0.4592,-0.7338,0.6675,0.5212,0
-0.4566,-11.504,,-14.615,,,0
,,,-10.34,0.8968,,0
-0.3458,-0.9303,,,0.3495,,0
-0.1473,-0.7756,,,,,
,-0.9605,,0.5371,14.289,,0
,-12.829,-0.2535,-15.53,-0.2008,,0
-0.1505,,,-11.955,,14.322,0
-0.3766,-10.258,,,-10.157,-18.627,
0.0605,-0.78,-0.319,0.6964,,,0
,-0.8786,,0.7942,11.71,-0.8457,0
,,-0.2693,-0.8465,-0.3271,10.448,0
,-0.7832,-0.1391,,,24.232,
,,-0.1454,-0.5041,,0.185,0
-0.2881,,-0.2796,13.82,18.339,,0
-0.5317,-0.6566,-0.1671,-0.1244,-32.872,-10.017,
-0.3087,-14.614,-0.3759,-0.0792,,,0
,,-0.2561,,0.5199,18.203,
,-0.7521,-0.1616,-11.195,-0.2007,12.649,0
-0.405,-0.9492,,24.24,11.797,-35.065,0
,-0.8421,-0.2663,0.1565,,0.4299,
,,,,26.448,-0.34,0
-0.2657,-12.838,,-16.958,,,0
-0.148,,,-13.998,,14.981,
,-10.936,,12.278,-0.6371,-22.693,
-0.1699,-0.8281,,0.2672,-26.56,,
-0.4701,-0.9864,-0.4028,0.6845,,-10.179,0
-0.2866,,-0.2688,-10.364,0.964,16.7,0
-0.1796,-0.6701,-0.1091,,,22.023,0
,-0.8749,-0.2131,0.5317,,-12.071,
-0.1732,,-0.3615,0.9277,-0.8361,-13.758,
-0.4681,-0.6506,-0.3596,0.5754,-0.0719,-11.31,
-0.2902,-13.452,-0.2542,-0.9007,0.4022,16.136,0
-0.176,-0.8097,-0.1794,-13.595,11.354,,0
,,,,-0.7571,-0.29,0
-0.1417,,,15.148,0.4998,,
,-0.7115,-0.3963,0.4087,-0.447,-10.506,0
,-13.125,,,-10.8,,
-0.2872,-0.8129,-0.1508,-0.1913,,15.935,0
-0.1216,-0.7475,,-10.089,,0.6821,
-0.2799,-11.842,-0.2927,,17.461,,0
-0.1634,-0.6835,-0.3348,0.3258,-21.903,-0.7618,0
-0.3339,-11.147,-0.2392,-11.449,0.3457,,
-0.2857,,-0.1813,0.1567,-0.6139,,0
-0.3861,,-0.2782,14.614,10.19,-14.822,
-0.4892,,-0.3568,0.5687,-0.5262,-0.8082,0
,,-0.4644,-0.8212,0.3839,,0
-0.2197,-10.074,-0.159,-15.341,0.1566,18.235,
-0.2511,-0.6603,-0.1408,,0.1567,0.7481,0
-0.5216,-0.8787,-0.4455,,,,0
,,-0.4176,,-0.5073,-0.701,0
-0.431,-0.9734,,-0.0136,-0.0512,-0.1183,
,,,-0.5088,0.5744,0.8203,
-0.2645,,,,0.8486,,0
-0.357,,,,,-0.685,0
-0.2275,,-0.3586,0.0878,-0.8402,-0.5294,
-0.2861,-0.6027,-0.2769,0.2452,0.0569,-0.1054,0
-0.3671,-12.1,-0.3542,,,0.2019,0
-0.2846,,-0.2274,-0.7436,-0.1949,0.8032,
-0.1731,,-0.1476,-0.498,0.3106,0.7492,0
-0.3552,-11.13,-0.3163,10.952,0.0278,-20.372,0
-0.0805,-0.9695,-0.2877,-0.5411,-21.047,-0.0129,0
-0.322,-0.7749,,,0.5441,-0.0962,0
-0.3345,,-0.2484,,-0.2746,0.6455,0
-0.2533,-0.783,-0.1492,-0.5564,,15.228,
,-0.9044,-0.1493,0.0782,-0.1663,-0.4804,0
-0.2119,-13.548,,0.069,-0.6471,,
,-0.5689,,0.0693,-0.7488,-0.4223,0
-0.3501,-11.265,,,0.4679,,0
-0.4132,-11.551,-0.203,-0.5375,0.4254,11.999,0
-0.1708,-0.7158,-0.1227,,0.3872,10.79,0
-0.322,-10.356,-0.2479,0.8606,-0.2444,,
,-0.9057,,0.9661,,,0
,-0.7506,-0.4254,0.4923,0.3968,-0.0479,0
-0.2941,-14.159,-0.3983,,-0.8159,10.02,
-0.2881,-10.201,-0.1704,,,0.7602,
-0.1916,,,,-0.491,,0
-0.4003,-11.87,,,,-26.234,0
,-10.488,-0.3676,0.615,,-0.4673,0
-0.1746,,-0.4286,,0.4471,,0
-0.3929,-13.348,-0.3392,-11.483,-0.0197,,0
-0.2853,-10.839,,-10.917,,,0
-0.2052,-0.6535,-0.116,,-0.5435,0.7892,0
-0.4145,,-0.3217,16.484,-0.1739,,0
,-0.9322,-0.3603,0.1905,-20.14,-0.2161,
-0.2583,,,,14.887,,0
-0.2872,-11.616,,,,0.8228,0
-0.2391,,-0.1526,-0.6426,14.214,0.8611,0
-0.2288,-0.6462,-0.1563,-0.4345,-0.4174,0.7853,
-0.3462,-11.079,,16.817,0.6433,-22.156,0
-0.2292,-0.8465,-0.3108,-0.1036,-25.205,-0.0893,0
,-0.8237,-0.3959,0.3847,,0.1206,0
-0.1417,-0.8501,-0.15,-0.7156,12.432,12.823,0
,-0.7941,,-0.1336,,,0
,-12.501,-0.349,17.138,11.304,,
-0.2122,-0.7228,-0.2696,-0.1499,,0.2561,0
-0.2666,-0.9999,-0.4239,0.0262,,0.136,0
,,-0.1958,-0.7361,0.7895,0.9299,0
-0.2299,-0.8468,-0.1306,-0.894,0.745,17.506,0
,,-0.1761,0.4283,-0.5425,,
-0.2744,-12.572,,,11.588,-13.836,0
,-0.6426,-0.2154,0.1736,,-0.1037,0
-0.2138,-11.674,-0.3657,-0.1642,0.2906,,
,,,-0.9073,,10.894,0
-0.253,,-0.1251,-0.8123,0.4772,,
-0.3285,-0.6638,-0.2419,,0.0454,,
-0.2684,,,,-0.2413,,0
-0.4104,,-0.2197,0.6202,0.2147,-0.3968,
-0.1594,-11.978,-0.3665,-0.7004,,0.7744,
,-11.584,,,0.23,,0
,-0.8142,-0.1166,,,,
-0.3729,-0.7587,-0.2753,,,-12.112,
-0.4888,,,,-0.6879,-15.735,0
,,-0.3657,,-0.2214,-0.2782,
-0.3703,-10.611,-0.4372,0.0216,0.8441,0.1749,0
-0.1741,-10.611,,,0.1742,14.238,0
,,,,0.1054,13.214,0
-0.3366,-0.6753,-0.2129,0.0936,-0.8752,-0.6248,0
,-0.9859,-0.4232,12.46,0.3385,-18.925,
-0.2846,-0.8875,-0.3394,0.2922,-14.96,-0.2868,
-0.2401,,-0.4017,0.302,0.8677,0.1756,0
-0.3452,-11.159,,-11.678,,0.9866,0
,-0.8738,-0.1169,,-0.1673,11.43,
-0.2599,-0.6263,-0.1456,-0.2942,,0.2055,0
,,-0.3122,15.391,,-23.287,0
-0.1936,-0.8856,,-0.2459,-26.258,,0
-0.2928,,-0.4027,0.417,,-0.1647,0
-0.3716,-13.262,-0.357,,-0.1628,,
,-11.038,-0.2353,-0.7687,12.168,0.7818,0
-0.2473,-0.6505,-0.2069,-0.4571,-0.3759,0.6341,0
-0.2694,-13.069,-0.3534,,0.1653,-21.434,
-0.1744,,-0.3079,-0.2015,-18.33,-0.2711,0
,-0.7221,-0.3923,,,-0.3226,0
-0.3386,,-0.3769,-0.1386,0.2442,,
,-12.711,-0.2385,-10.955,0.9595,11.501,0
,-0.6999,,,0.0938,0.9613,0
,-10.778,-0.3253,11.912,-0.6682,-24.628,0
-0.2662,-11.133,-0.3178,0.3466,,,0
,-0.8181,-0.3816,0.4483,12.991,,
-0.3012,-12.149,-0.3448,-0.4342,,0.4414,0
-0.289,-13.19,,,,11.015,0
-0.2826,-0.7513,,,-16.969,,0
-0.4183,,-0.2901,,-0.1598,-17.538,0
-0.0261,-0.7977,,,-24.912,,
-0.4257,-10.165,-0.488,0.4799,16.829,-0.165,0
,,,-14.831,,13.026,
-0.272,,-0.0704,,0.4207,17.637,0
-0.3437,,,,,-13.233,0
-0.2042,,-0.2837,,,-16.063,0
,-0.6994,-0.322,0.5304,-0.4703,-0.8388,0
-0.4002,-12.678,-0.4178,-0.2505,0.6698,0.9216,0
0.0144,,-0.252,-0.9106,,0.9826,
,-0.6243,,-0.8978,0.5503,0.6914,0
,-10.534,-0.3304,,0.198,,
-0.216,,-0.283,-0.2904,-39.892,-0.16,0
-0.4358,,-0.4086,0.6999,12.709,-0.8325,0
,,-0.3406,-0.8708,12.129,20.479,0
-0.1786,-0.7738,-0.1037,-12.963,,19.538,
-0.3133,-0.6835,,-0.1767,-0.7051,-0.2991,
-0.4029,-15.353,-0.3418,21.735,,,
-0.408,,-0.2479,0.1207,-24.863,,0
-0.4251,-12.938,,-0.0574,12.638,0.182,0
-0.3318,-14.116,-0.2188,,,22.454,0
-0.1703,,-0.1019,-0.851,0.8549,,0
-0.3584,-0.9995,,16.463,-0.4627,-28.18,0
-0.1012,-12.491,-0.3965,0.3787,-30.909,-11.651,
-0.4293,-0.6164,-0.404,0.7415,,-0.9209,
-0.3926,-13.294,-0.4041,-10.563,0.2977,19.763,0
-0.1693,-0.9329,-0.1278,-12.903,17.668,22.331,0
-0.271,-0.6472,-0.1145,-0.7965,-0.7771,0.63,0
-0.4163,-12.629,,19.42,0.9566,-24.305,0
-0.3974,-0.7616,,0.8351,-0.8929,-0.9147,0
,-13.159,-0.4756,,,0.3978,0
-0.4433,-12.704,-0.1893,,0.3199,,0
-0.1576,,-0.0641,,-0.0416,,
