acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,activity
,-0.723,-0.0966,,,,0
,-10.187,-0.2816,18.242,,,
-0.0707,-11.741,-0.2248,,,,
,-0.8609,,,-0.4656,-0.8061,0
,,-0.4361,-0.6268,,0.142,
-0.4007,,,,,0.7114,
,-0.8243,-0.1039,-13.371,,,0
,,,0.9856,11.283,-0.1918,
-0.0971,-10.5,-0.3062,,,-0.6921,
,-0.7556,,0.327,-26.038,,0
-0.3114,-11.538,-0.4738,0.3325,13.494,-0.2545,0
-0.3433,,,,0.2393,,
-0.1126,-0.967,,-19.28,,,0
,,,,0.6923,-0.0461,
-0.3483,-0.866,,,-27.078,,0
,,-0.4815,0.3612,16.43,,0
-0.2921,,-0.3008,,13.379,0.9751,
-0.2022,,-0.1273,,,,0
-0.28,-0.6886,-0.1967,0.3774,0.0824,,
,-11.434,-0.373,24.192,15.249,,
,-0.8909,-0.3743,,-34.702,-0.8184,0
-0.1292,,,0.1239,0.5941,0.3919,
-0.3105,-11.316,,-10.325,,0.5566,
-0.1841,,,,10.788,,
-0.2382,,-0.2704,,,,0
,-10.504,-0.4211,22.836,0.1928,,0
,,,10.663,-0.9781,,
,,,0.5906,,,0
,,-0.4453,-0.4943,,,0
-0.3837,,,-13.919,17.487,12.784,
,-0.8228,,-12.764,,17.574,
,,-0.2309,10.946,,,
-0.0987,,-0.252,11.965,-0.5634,-10.025,
,-0.8151,,,,-0.9191,0
-0.1882,,,-0.4801,,,
-0.4188,-12.538,-0.3028,-16.641,0.843,0.9193,0
-0.1573,,,,,,
,,-0.3486,,,-0.6836,
-0.1033,,,14.928,,,
-0.3831,-0.9566,,,-0.3286,-0.6873,0
-0.0999,-10.275,,0.0186,,0.0453,
-0.2854,-10.086,,,,,0
-0.0113,-0.924,-0.1842,,,,
,-0.6916,-0.2399,11.476,,-0.8946,0
0.0491,-11.356,,10.724,,-0.9674,
-0.2715,,-0.2977,,,-0.9694,0
-0.2516,,,,0.6519,0.5082,0
-0.3411,,-0.2673,-15.127,,11.459,
-0.1545,,-0.1144,,,,0
,,,0.289,,,0
-0.2484,,,,-0.4233,,
,,,,,-11.183,
,,-0.3886,,11.82,,
-0.3096,,-0.3956,,0.5939,,
,-12.802,,-21.404,0.7026,16.201,0
,,-0.1969,,,0.6543,
-0.2999,,-0.4082,23.985,,,0
,,,0.516,,,
-0.3379,-0.821,-0.3532,0.7775,,-0.5506,
-0.1902,,,,,0.0125,
-0.2908,,-0.271,-16.263,,,0
-0.189,-0.827,-0.1884,-15.424,,,0
-0.295,-0.3546,,14.685,-0.1706,,
,,,,,,
,-13.553,,-13.32,,,
,-12.896,-0.1301,-10.548,23.404,0.9005,0
,-0.7539,-0.0753,-11.649,,,
-0.3791,,-0.2146,,0.3821,,
,-12.754,-0.4034,11.024,,-0.7726,0
-0.4167,-0.6167,-0.3596,0.898,17.266,-0.359,
-0.5025,-16.324,-0.4314,-19.648,,,
-0.3085,-10.492,,-12.693,0.2874,,0
,-0.6216,-0.0656,-0.3417,,0.871,
-0.4587,,-0.3509,,,-27.396,
-0.2173,-12.058,,,-25.338,,
,-0.7528,-0.3653,,0.5115,,
,-14.085,-0.418,-13.816,-0.3763,,
-0.4084,-12.769,-0.208,-13.861,11.913,,0
,,,-0.5945,-0.3634,,
-0.5293,,-0.2853,14.972,,,0
-0.3162,-10.37,,,-11.61,-0.5597,
-0.3991,,,,,-0.1076,
,,,,,0.3705,
,,,,,,
-0.2197,-0.5557,,-0.5968,-0.3198,,
,,,18.433,,,
-0.1133,-0.9764,,0.9807,-17.564,-0.8779,
,-0.7802,-0.3786,0.4634,0.032,,
,-12.939,,-0.957,,0.7643,0
,-11.522,,,,13.087,
-0.2015,,,,-0.7447,,
-0.4417,,,,,,
,,,,-12.618,-0.7886,
-0.466,-0.7156,,,12.158,-0.6797,0
-0.2717,-13.393,-0.27,-20.902,-0.4177,,0
,,-0.0951,,20.446,,
,-0.5355,-0.1068,,-0.4737,16.08,
-0.5463,-10.597,,17.131,-0.3537,-31.692,0
-0.1863,-11.077,-0.309,11.797,,-0.5957,0
-0.4247,-0.6858,,,,-0.4511,0
-0.5362,-17.224,,-13.946,-0.4687,,0
-0.4324,-10.869,,-10.263,,12.255,0
-0.2165,,,,0.0903,10.691,0
-0.3539,,,,-0.0885,-17.446,
,,,,0.261,,
,-0.5697,,0.5621,,-0.8699,0
-0.0607,-0.9381,-0.2882,-10.063,-0.5508,,0
,-13.87,,-13.407,0.7876,,
,,,,,19.028,0
,-0.7903,-0.201,,,,
,-13.01,-0.3881,,-20.698,,
,,,0.6396,0.5412,-0.3115,
,-10.276,-0.1304,-15.962,0.2631,12.563,
-0.2907,,,-10.807,,,0
-0.3907,,-0.4062,,,-0.8992,
-0.3365,-0.6297,-0.237,,-12.019,,0
-0.6283,-12.071,-0.4163,,,-0.9004,0
,,,,,,
-0.274,-0.8908,-0.0603,,-0.7964,,0
,,,-0.0566,-0.6534,0.2601,0
,,-0.2746,,-0.0476,,0
-0.6286,,-0.2738,,,,
-0.4871,,-0.4111,,,,
-0.4439,,-0.2298,-15.97,,,0
-0.2476,,,,0.0376,17.984,
,,-0.1949,,,,0
-0.2724,,-0.3042,0.8145,,,0
,,-0.3394,,19.156,-0.7035,0
-0.5964,-12.096,,,,,0
,,,,11.905,20.987,
,,,,-0.2991,,
,,-0.4205,16.405,0.3562,-34.756,
-0.3945,,-0.2161,,-32.295,,0
,,-0.4435,,,-0.411,0
,-11.14,,-14.424,,16.533,
,,-0.1093,-13.702,,26.703,0
,-0.5423,-0.0874,,,,0
-0.5926,-0.981,-0.4211,,-0.087,-27.251,
-0.4564,,,,,-18.155,0
,-0.9228,,,,-0.2328,0
,-11.41,-0.2901,,,12.322,
-0.2576,-10.022,,,,,
-0.2486,-0.5599,,-0.6755,-0.3752,0.7264,
-0.5654,,-0.4026,17.926,,-39.23,0
,-0.9725,,0.596,,-11.801,
,-0.8796,,0.1104,,0.1337,0
-0.8042,,,,,,0
,,,,-0.274,,
,,,,,,
,,-0.3301,11.631,,-29.863,
-0.4769,,,0.458,-13.262,,
,,,0.4104,22.716,-0.4612,
-0.5117,-13.02,,,0.235,,0
,-0.9988,-0.0307,,,,
,-0.3908,,,-0.5393,,
,,,,,-30.342,0
,,,0.3475,,-14.69,0
,-0.8963,-0.3955,,,-0.6528,0
-0.5083,-12.738,-0.231,-0.7702,,,
-0.2567,,,,,,
,,,-0.6595,,0.4076,
-0.5695,-0.7653,,,-11.928,,
,,-0.4017,,,0.2835,0
,,,-0.9311,0.5766,13.956,
,,-0.0823,,0.5319,,
,-0.3969,,-0.4577,,0.3551,0
,,,,0.7868,,
,,,0.0515,,,
,-0.8188,-0.3611,0.2487,,,
-0.4991,-12.613,,-0.871,27.182,19.13,
,-0.7942,,-21.5,-14.051,26.958,0
,-0.3246,,0.3354,,,
-0.575,-13.112,-0.3363,15.971,-0.7781,,0
,,-0.3505,15.258,,-0.7834,0
,-10.844,,-0.8937,11.587,0.0438,
-0.5186,,,,,,
-0.2119,,-0.0949,,,24.261,
-0.451,,-0.3309,,-0.0293,,
-0.3487,-13.646,,,,-17.451,
,,-0.3436,,,-14.592,0
-0.1606,,,,-13.928,10.759,0
,,-0.1203,-24.035,,20.592,
,,,,0.1763,,
-0.3687,-0.5168,-0.3005,,,,0
-0.4612,-13.968,-0.4013,12.707,,,
,,,,0.513,-0.7132,0
-0.2075,,-0.3569,-0.8905,,,0
,,-0.1711,,,,0
-0.1853,-0.6435,,-0.5147,0.2463,,0
-0.3599,-0.6015,-0.1787,,,-20.002,0
,-14.422,,0.941,0.4637,-0.4119,
-0.5296,-0.5924,,0.549,,-10.189,0
-0.3073,,,-0.3444,,0.7304,0
,,,,-0.1117,13.773,
,,-0.0665,-0.8881,,18.999,0
,-0.5317,,,-0.7235,-0.4542,
-0.4557,-13.819,,,0.5211,-18.789,
-0.577,,-0.272,,-0.0122,,
,-0.9993,-0.3824,-0.7145,0.853,,0
,,,-16.903,0.8304,13.507,0
-0.2225,-0.7593,-0.0057,,,,
,-0.6864,-0.1316,,,-0.3967,
-0.2998,-14.803,-0.3589,,-0.1952,-24.758,
,-0.7233,-0.3809,,15.4,-0.8325,
,-14.317,,,,,
,,-0.1375,-18.67,0.4121,,
,-0.6654,-0.0503,-12.717,-0.2208,17.66,0
-0.3556,,,0.9107,-14.429,-17.359,
,-13.595,,,-0.7277,,0
-0.5827,,,13.205,18.92,-0.9484,
-0.4335,-12.85,-0.0456,-15.533,,,
,,,-10.763,-0.3308,22.661,0
-0.4662,-0.6469,-0.2764,,-0.4505,-21.715,
-0.4089,-14.693,-0.4094,,-15.067,,0
,,,0.7328,0.2411,,
,,-0.4525,,,,0
-0.4303,-12.261,-0.2732,,,,0
,-0.7232,-0.1716,,0.4401,,
-0.2842,,-0.255,,,-18.739,
-0.4396,-13.259,,,,-29.839,
-0.6945,,-0.1497,-0.3889,,,0
-0.7029,-10.825,-0.3075,0.5644,,12.97,
,-13.69,,,25.748,,0
,-0.831,,-12.702,,,0
-0.358,-0.4656,,0.8174,-0.0255,-13.093,0
-0.3281,-11.657,,14.747,,,0
-0.5721,-0.8146,,0.6827,,,
,,-0.4422,,12.942,0.7579,0
,,,,,18.46,
-0.2114,-0.7874,-0.1053,-12.622,0.0938,,0
,-0.5201,-0.2297,,,,
,,,11.617,,,
,-0.6961,,,,,
,-14.543,-0.446,,,,
-0.5655,,,-16.725,-0.0469,17.452,0
,-0.6198,,-0.6699,,16.168,0
-0.4279,-0.8063,-0.1069,14.792,0.059,,0
,,-0.3148,,,,0
-0.4191,-0.7038,,10.277,0.9528,-0.4194,0
,,-0.2921,,,0.8337,
-0.3863,,,,0.0475,,
-0.2222,,-0.0551,-0.6893,,,
-0.4059,-0.8405,,,-0.7648,,
,-0.9877,-0.2751,,-16.932,-19.664,
-0.5743,-0.8864,,,,-0.2528,
,-12.879,,,,0.9058,0
,,0.0034,-18.909,-0.4156,,
,,-0.0681,,,0.4138,0
,,-0.3641,,20.966,,
,,,,-20.556,-12.519,0
-0.3128,-0.9931,,,,,0
,-12.408,,,,16.948,
-0.2373,,,-11.786,,,
,-0.5278,-0.1185,0.0919,-0.3996,,
,-15.439,-0.3062,15.796,,,0
,,,13.079,,-13.19,0
,-10.34,,,,,0
-0.5701,-13.887,-0.2179,,0.3188,11.069,0
,,,,,,0
-0.4685,-16.366,-0.2585,15.411,0.415,-24.878,
,,,0.8039,,-13.65,0
-0.4616,,,,12.137,0.6123,
,-12.389,-0.144,-14.718,,,
,-0.8173,-0.0355,-0.8798,,20.231,
,,-0.1384,0.2139,-0.5104,,0
-0.4629,,,17.702,13.631,-21.671,
,-0.6481,,0.9334,-0.6946,-0.5331,
-0.1864,-11.049,-0.4074,,,0.3968,
,,-0.1764,-20.95,,,
,,,,,,0
-0.3177,-0.4831,,0.5381,-0.7376,,0
,,-0.3233,18.08,,,
,-0.6373,,0.8364,,,
-0.2694,-10.351,-0.4374,-0.5663,,0.2646,
,-12.681,-0.1436,,-0.2932,13.144,0
-0.2144,-0.5907,,-12.414,,,0
,,,,,,
-0.228,,-0.3444,10.864,,,
-0.5231,-0.651,-0.3438,,,,
-0.3854,,-0.3404,-10.916,,0.6698,
,-12.263,-0.0746,,0.7787,15.948,
,-0.6641,-0.0633,-0.8485,0.0368,,
,-0.9851,,,-0.8521,-20.409,
-0.3478,,-0.2616,,-23.136,,0
-0.6119,-0.7531,,0.8514,,,
,-11.935,-0.3658,,,,0
,-12.545,,,0.7443,16.045,0
-0.2382,-0.6525,,-0.9035,-0.1748,,0
-0.4104,,-0.1674,12.155,,-20.648,0
-0.1248,,,,-19.833,-0.2269,
,-0.7076,,0.6436,0.398,-0.7612,0
,-12.63,-0.3519,,0.6972,0.6399,
,-13.113,,,,,
,-0.6308,-0.0612,-10.396,,,
,,-0.1333,,,-20.033,0
,,,11.623,-0.2039,-0.291,0
-0.4543,,,,,,0
-0.5737,,-0.4007,-10.965,0.2474,0.1702,0
-0.3946,,-0.1371,,,12.723,
,-0.5791,,-0.7766,-0.4845,,
-0.4373,-0.7818,-0.1794,,,-30.128,
-0.2356,,-0.3287,,,-0.592,
-0.5183,-0.665,,,,-0.6506,
-0.4997,,-0.3406,-16.387,,0.8935,0
-0.478,-12.122,,-10.783,,17.758,0
-0.2613,,-0.0768,-0.5179,,13.074,
,,-0.1761,,-0.6313,,0
-0.3845,,,,0.2069,,0
,-0.6531,,0.5951,-0.2822,,0
,-13.446,-0.2658,,,,
-0.4723,-0.7873,,,,,0
,-11.073,-0.448,-0.5864,,0.1592,0
,,,,,10.704,0
-0.0889,,,-14.813,,,0
,-0.6234,,,,-0.0069,0
-0.2937,,-0.1966,,,,0
-0.5814,-0.8362,,0.8467,,-10.971,
-0.2598,,-0.4169,-0.6616,0.4289,0.8067,
,-12.501,-0.1928,-16.385,0.0303,,
,-0.7559,-0.0853,-10.749,0.546,19.534,
-0.3451,-0.4527,,,,,
,-16.087,,,13.454,,0
,,-0.3754,,-0.6125,-0.5734,0
-0.3326,,-0.3981,-0.5991,,,0
-0.5667,-13.606,,,-10.57,13.728,
-0.1951,-0.7323,-0.0467,-0.7779,,15.933,
,,-0.1101,,-0.7859,,0
,,-0.3105,,0.7593,,0
,-0.6044,,0.8272,,,0
-0.2204,,-0.3599,-11.698,,0.8638,0
,-13.809,-0.1766,,,,0
-0.1985,-0.6238,-0.1251,,,18.355,0
,,,,,,
-0.3661,-12.438,-0.3291,,-38.472,,0
-0.465,-0.6605,,,25.9,,
,,,,,,0
,-13.164,-0.2278,,0.9411,10.624,
-0.191,-0.6836,,-10.642,-0.6101,,0
-0.4104,-0.6585,-0.2175,,,-23.584,
,-0.9781,,,,,
,-0.7989,-0.3717,,20.482,,
,-13.406,-0.3967,,-12.748,0.2707,
-0.3847,-11.923,-0.166,-16.69,,20.206,
-0.2191,,,,-0.3857,,
,,-0.3757,23.974,12.784,,0
-0.2129,-10.355,,,-28.793,-0.2781,
-0.3505,-0.6049,-0.3754,,,,
-0.2262,-13.103,-0.2828,,,,
-0.2151,-0.9426,-0.214,-20.303,,11.408,0
-0.3142,,,,-0.9451,,
-0.7597,-12.115,,,,,
-0.4647,,,10.875,,-0.4226,
-0.4221,-0.6982,,0.2481,,0.1508,0
,,-0.2916,-11.856,,0.5798,
-0.4599,,-0.2179,,0.4005,20.949,0
,-0.3773,,-0.8747,-0.2064,,
,,,,,0.6419,
,,-0.128,,15.55,,
-0.4556,-0.4596,,,,-12.399,
-0.5015,-12.912,,,,-30.47,0
,,,,-17.369,,0
,,-0.3669,,,0.101,
,,,-14.775,,,0
-0.3821,-10.669,-0.1079,,,26.231,
,,,,,0.2726,0
-0.7854,-11.497,,,26.432,-22.691,0
,-0.9834,,16.347,,-10.975,0
,-0.7494,,-0.843,,,0
,-13.0,,-12.552,22.263,22.424,
,,-0.0007,-17.292,,,0
-0.4801,-0.8074,,-0.452,0.1385,0.4811,0
,,,18.951,14.501,-0.7228,0
,,-0.4072,21.979,15.195,,
-0.2146,,,0.3676,0.535,-0.2884,
,-12.632,-0.1216,-13.359,,,0
,,,,11.946,14.751,0
,,0.0009,,,0.6828,
-0.3078,-12.277,-0.2218,,,,0
,,,0.9601,-10.173,,0
,,,0.4026,0.6964,,
,-13.038,,-10.507,0.8729,0.2492,
,,-0.0852,,,18.608,0
,,0.0136,-0.4931,0.0032,,
-0.5002,,-0.2003,20.337,,,0
,-11.995,-0.375,,,-0.4829,0
-0.3116,-0.7913,-0.3142,,,,
,,,,0.0653,,
-0.3798,-0.9321,,-0.7934,0.9686,,
,,,-0.4403,,18.872,
-0.4264,-0.6626,-0.0073,13.559,18.318,0.2213,
,-11.27,-0.3313,,,,
,,-0.3354,,,-0.3058,
-0.2787,-0.858,,0.044,,,0
-0.5274,,-0.144,,,0.5208,
,-11.855,,,19.791,17.236,
,,-0.0277,,,,0
-0.3417,,-0.2119,,-0.5139,,0
,,,16.943,,,
,,,0.743,,-0.259,0
,,,-0.7922,,,
-0.6615,,-0.1211,,,13.113,0
,,,-0.931,,22.597,
-0.3077,,-0.1934,0.7555,-10.276,,
,,-0.3076,,-0.8684,,0
-0.5998,,,,20.316,,0
-0.1894,-14.019,,-25.822,,13.076,
-0.2841,,-0.0431,-0.779,-0.9426,18.233,
-0.492,,-0.3591,,,-34.655,0
-0.5699,,-0.1445,,,-17.038,
-0.4225,,,0.3388,23.378,0.0507,0
-0.7557,,,-22.421,,13.573,0
,,-0.0548,-13.822,,,0
,,-0.1408,,-0.6796,-0.4305,
,,,0.97,,,0
-0.7522,-0.6729,-0.1826,0.9004,,-21.224,0
,,,,0.6753,10.016,
-0.4642,,,,,,
-0.2565,,,-11.226,0.2358,,0
-0.3018,-0.6374,,15.821,0.7427,,
,,,,-28.137,-21.523,
-0.5932,,-0.2331,,,-0.969,0
-0.1552,,,-17.371,,23.431,
,,-0.0609,-15.76,,26.136,0
-0.2426,,-0.0512,-10.189,,,0
,,-0.4005,,,,
,-0.9031,,10.401,,,0
,,-0.4753,0.0818,,0.475,
,-14.877,,-18.115,0.5217,,
-0.2572,,,,0.4736,32.853,
,-0.3687,-0.1998,0.325,,,
,-14.789,-0.4562,15.273,-14.146,-32.25,0
,,-0.2357,,,,0
-0.4183,-11.756,-0.423,,,10.854,0
-0.5969,,,,,,
-0.1993,,-0.0867,-0.9908,,,0
-0.4649,-0.8707,,,0.0486,-26.239,0
,-12.183,-0.3489,,-22.088,-17.957,
,-0.885,,11.729,,,
-0.4635,-12.966,,,,,0
,-12.303,,,,26.99,
,,,-0.6898,,14.321,0
-0.4715,,,20.354,0.9731,-42.459,0
,-0.9471,-0.1177,,,,0
,-0.8796,,,0.9517,,0
,,,-0.9971,0.6527,,
-0.2023,,-0.0838,,,,0
-0.2586,,,0.0398,,-0.8031,
-0.531,,-0.3073,,,,
-0.6039,,-0.1591,,,-16.83,
,-12.485,,,,0.9851,
-0.6382,,-0.2103,-11.582,13.702,,
,,,-12.122,,,
-0.3781,-0.6708,-0.1848,,-0.4404,,
,-12.062,-0.288,,-0.3153,,
,-0.7318,-0.3988,0.658,0.8708,,
,,,,,23.228,
,-0.479,-0.0281,-12.371,,13.769,
-0.762,,-0.3031,20.733,0.5857,,
,,-0.3091,11.141,,-0.43,0
,,,11.552,,-0.4673,0
-0.397,,-0.3304,,,,
,,,,0.8642,,
,-0.3921,-0.059,-0.5265,-0.5724,10.735,0
,-14.503,,17.729,,-49.951,0
-0.4737,,-0.1772,0.5787,,-11.031,
-0.6264,-10.292,,0.3413,,0.113,0
-0.3628,,-0.2205,-19.169,,,0
,-10.517,-0.0211,-13.123,,26.232,0
-0.2565,-0.4503,-0.1055,0.1112,,,0
,-15.387,-0.267,30.031,41.242,,
,,,0.5321,,-0.9507,0
-0.3188,,,-0.5369,,0.4377,0
-0.6047,-14.515,-0.2224,,,,
-0.3131,,-0.0392,-11.988,0.134,22.804,0
,-0.4981,,,-0.3211,-15.525,0
,,-0.4678,,-12.885,-16.801,
-0.5442,,,10.116,0.6201,,
-0.3065,,-0.4048,-14.857,,0.7767,0
-0.6116,,,,,,0
-0.1783,-0.5669,-0.0732,,-0.4093,,
,,-0.2466,,,,
-0.7421,-0.8372,-0.3593,0.1436,,,0
,-0.7282,-0.2247,,19.848,-13.988,
,,,-12.808,-0.5343,17.81,
-0.3647,,,,,,
-0.2319,,,-0.6934,,11.938,0
-0.6345,-11.48,,17.523,,,
-0.4935,,-0.1799,0.8513,-14.723,-0.9373,
,-0.8349,-0.3462,0.5167,,,0
-0.39,,-0.3021,-19.296,-18.95,11.548,
-0.3921,-11.314,,,18.663,21.669,
,-0.4676,,,-0.6737,,0
,-10.514,,19.498,0.2225,-34.143,0
-0.3436,-0.8733,,0.5238,-28.145,,0
-0.412,-10.93,-0.4,,20.282,0.0187,0
,-11.857,,-15.534,-0.7386,15.382,
,-0.9239,,,0.9834,,0
,-0.5797,-0.148,0.2874,0.3492,-0.7949,0
-0.4736,-15.287,-0.3163,,0.3988,,
-0.3937,-0.7224,,11.207,-0.4591,,
,-10.057,,,0.9544,,
-0.5619,,,-18.643,,14.322,
-0.1681,,,,0.8291,,0
-0.2999,-0.5334,-0.1113,0.3999,-0.5869,,
-0.5586,,,,-0.012,,
,,,-13.66,0.1224,,0
-0.6441,,,,11.38,20.661,0
,,,-10.647,0.0395,,
,-0.7743,,,,-25.255,
-0.3612,,-0.2677,,,-14.555,
,-0.7233,-0.3368,,,,0
-0.416,,-0.4281,-18.834,,,0
,,-0.1055,-13.474,0.9874,,
-0.185,-0.5001,,-0.7856,-0.6595,10.893,
,-10.667,,,10.498,-35.126,0
,,-0.2232,0.5027,,,0
,,-0.4065,,17.391,-0.0904,
-0.3513,,,-16.221,,17.985,0
-0.2021,-10.023,-0.0233,-10.431,,,0
,,-0.1255,-0.3798,,0.1782,
-0.5835,-15.454,-0.318,,0.3736,,0
,,,,-22.078,-15.054,0
,-10.808,-0.2971,,,,
-0.6877,,-0.0995,-0.9784,25.849,,
-0.2952,,-0.0508,-17.462,0.1773,,
-0.364,-0.8344,,,,-0.9202,
0.0272,-10.056,-0.231,18.809,0.7204,-0.8302,0
,,-0.3855,16.767,,,
-0.2201,-13.148,-0.4539,,-11.827,0.074,0
,,,-19.603,,21.216,0
-0.2076,-0.5007,,-0.9832,,20.06,0
,,,,,-29.056,
-0.2728,,-0.31,,,-11.643,
,-0.6931,,,27.759,-0.2229,0
,,-0.35,,-20.259,12.939,0
-0.357,,-0.0677,-13.166,,23.875,0
-0.2142,,,-0.5636,,,
-0.5502,,,,22.166,-31.947,0
-0.3636,,,0.426,,-0.9142,
,-0.8062,-0.4149,,,,0
-0.3787,,-0.2147,-14.2,0.0171,14.591,0
-0.3107,,-0.105,-13.589,,,0
-0.2243,-0.5276,,-0.4885,-0.4915,0.2987,0
-0.6502,,,,,-31.104,0
,,,0.7767,-29.738,-0.2818,
,,-0.4824,-0.2354,,,
,,,-20.257,-10.093,,0
-0.2531,,-0.0387,-13.273,,25.248,
,-0.4443,,,,0.0787,0
-0.4262,-18.165,,29.154,40.639,,
-0.3441,-0.8237,-0.1704,,,,0
,-10.21,,,,,
,-12.705,-0.1987,,-19.144,,0
-0.2648,-0.4188,-0.105,,-0.998,,0
,-14.494,-0.3359,21.61,19.974,,
-0.4255,,,,-19.359,,0
,,-0.4563,,23.106,0.2817,
-0.6896,,,,-20.791,,0
-0.2303,,,-0.5579,24.8,22.323,0
-0.2915,-0.5004,-0.1782,,,,0
,,,15.159,,,0
-0.6076,,-0.2138,,,,0
-0.3551,-11.927,-0.4191,-0.7113,,13.902,0
,-13.179,,-13.163,0.3742,,
,,-0.0903,,0.6699,17.332,0
,,-0.1924,,-0.3623,,
-0.0927,,-0.3403,,-13.354,-0.8644,
-0.7204,-0.6096,,,16.141,,
,-13.045,-0.3285,-15.608,-0.0046,,0
,-11.874,-0.0851,,,,0
-0.1838,-0.6102,,-0.7216,0.1255,19.563,0
,,-0.2715,,-0.3464,-41.773,0
-0.2872,,,0.3346,-33.697,-0.9286,0
-0.7175,-0.8292,-0.4264,,37.212,-0.7354,
,,-0.2603,-20.635,-0.8451,,0
-0.3218,,-0.0808,,,28.661,
-0.1546,-0.3643,,,-0.803,,0
-0.7241,,,21.213,0.7606,-45.385,0
,,-0.1871,,,-10.755,0
,-0.9284,,,,-0.1584,0
-0.383,-14.5,-0.2468,-19.868,-14.798,,0
,-0.9918,-0.025,-0.7717,,25.105,0
-0.2123,-0.46,-0.1101,-0.2885,,,
,-15.166,-0.4173,27.478,19.719,-37.468,0
-0.3828,,-0.2088,,-42.375,-11.77,0
-0.4853,,-0.4504,0.2184,,0.334,0
-0.5082,,-0.2033,,,22.621,0
-0.1522,-0.9207,-0.049,-0.8744,23.897,,0
-0.3071,,,0.0393,-0.7925,-0.5014,0
,-15.34,-0.4054,,-0.8474,,0
,,-0.1944,,-15.772,,0
-0.5028,-10.128,,,,,0
-0.604,-13.327,,-13.719,0.216,,0
-0.1842,-0.7205,,,0.2772,,
,,-0.2614,0.9297,,,0
-0.3265,,-0.2596,0.9298,,-13.261,
-0.6131,,-0.3252,0.8727,11.07,-0.9362,0
-0.3135,-14.315,,-18.672,-0.5738,13.923,
,-0.9824,-0.0606,,,23.207,
-0.1675,,-0.0746,,,13.098,0
-0.4536,,,,,-36.487,0
,,-0.2138,,,,0
,-11.624,-0.3565,,,,0
-0.2668,,,-0.9349,0.537,27.213,
,,,-0.4521,0.3142,0.8673,
,,,,0.0827,-24.44,
-0.4065,-0.8906,-0.3808,,,,0
,-0.7622,,,0.0758,0.1296,
,,,,-0.3495,,0
-0.4804,-12.47,-0.2481,-0.2484,,,
-0.2249,-0.5479,,-0.206,-0.1,0.3543,
,,,0.9389,,-25.59,0
,,-0.3724,0.3163,-0.7388,,
-0.3999,-0.6156,,,0.4572,,
-0.5221,,-0.342,-0.7278,0.2374,,
-0.354,-10.493,,,,17.537,
,,-0.1072,,-0.2934,,
-0.4063,-10.471,,10.408,-0.3605,,0
-0.2992,,,0.1243,,,0
,-0.6559,-0.3128,0.5556,13.365,-0.6524,0
-0.451,-11.083,-0.3311,-0.5695,-0.4099,,0
-0.4939,-13.798,-0.1579,,,19.338,0
-0.2764,-0.6442,,,-0.0584,,0
-0.5093,,,,0.5058,,0
-0.2911,,,,,-0.5163,
-0.3651,,-0.3119,,0.4247,,
,,-0.3186,-11.171,-0.6912,,0
-0.4422,-10.943,-0.1419,-0.6244,,17.21,
-0.3076,-0.6185,,-0.4381,0.4557,13.925,0
-0.4618,,,,,-25.983,
,,,0.5042,-12.636,,
-0.5602,,,,0.5281,-0.9905,0
,-10.245,-0.3057,,,,0
-0.6062,,,-0.8135,,,0
,,,-10.46,-0.3264,14.195,
-0.3373,-0.5492,-0.1327,,-0.5445,,0
,-11.455,,,-0.4138,-0.8978,
-0.4814,-0.6772,,,,,0
,-14.216,-0.3125,,-0.4648,0.4974,0
,-11.568,-0.1531,,,18.489,0
,-0.7216,,,,,
,,-0.1552,,-0.65,-22.785,
,-12.078,,0.5685,,-0.6615,
-0.5112,-0.7323,,,0.3334,-11.514,
-0.4348,,-0.2704,,,,
,-13.97,-0.1228,,24.29,18.834,0
-0.2026,,,,0.0128,18.799,
,,,-0.3506,-14.695,,
,,-0.3386,,-13.513,-20.349,
-0.6845,-0.7508,,0.1075,,,0
-0.3165,-0.5698,-0.1644,,,,0
-0.6244,,,,20.397,,0
-0.4099,,,,-0.9718,,0
,-12.67,,,,24.665,
-0.1179,-0.4741,-0.0888,-0.8932,-0.4291,,
,,-0.4356,19.683,-0.0293,,0
,-0.9041,,,-35.913,,
-0.5212,,,,34.06,0.1129,
,-13.201,-0.1649,-23.516,-23.442,19.435,0
,-10.492,-0.046,-0.9494,20.669,,0
-0.2645,-0.5116,-0.0656,-0.3427,-0.7469,0.2666,0
-0.5354,-14.821,,,0.2986,-43.654,
-0.5405,,,,,-0.4902,
,-10.889,-0.4623,,30.551,,
-0.3681,,,,-31.329,20.476,0
,-0.8832,-0.0142,,30.31,24.193,
,,-0.0832,-0.0251,-12.792,-0.5192,
,,,21.072,,-32.893,
,-0.6262,-0.2076,,,,
,-11.397,-0.4371,,17.191,0.4933,
-0.8615,,-0.2529,-13.536,-0.383,12.993,
,,-0.1219,,-0.2308,,0
,,-0.1098,-0.0133,,,0
-0.4928,,,16.914,0.3634,-24.619,
,,,10.046,,-13.514,
,-12.164,-0.4357,,,11.008,
,-11.129,,,0.7502,18.353,
-0.173,,,,,,0
,,-0.156,0.8852,-0.8559,-19.819,
-0.319,,-0.2296,,0.4471,,0
-0.7364,-0.5343,,0.5203,0.2548,-11.201,
,,-0.4133,,0.4559,,
,,,,0.5716,15.382,0
