speaker,utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12
,,9.0,0.125927,,0.085271,-0.4879,,,,,,-0.182506,-0.047152,0.307261
,6.0,,,,,,0.350812,,-0.070833,-0.067969,-0.403184,,-0.016874,0.266204
3,,,,-0.681361,0.102451,-0.365182,,-0.410462,-0.108719,-0.101436,,,0.052839,0.23174
3,6.0,12.0,0.159331,,,,0.371768,-0.417503,,,-0.464291,-0.057716,,
3,6.0,13.0,,,,-0.19744,,-0.442383,,-0.182906,-0.432979,-0.013525,0.111997,0.124178
3,6.0,,-0.150971,-0.625505,,-0.113279,,-0.428015,,-0.203773,,,0.070273,
,6.0,,-0.237286,-0.645359,,,0.445626,,-0.074836,-0.233344,-0.399374,,,
3,,1.0,,0.162817,-0.04348,,,,0.09863,0.134531,-0.13436,,-0.155727,
,,,0.472858,0.185875,,-0.77067,0.129438,-0.575278,0.069895,0.085369,,,,0.183798
,,,0.442469,,-0.168296,-0.729557,0.168112,-0.520814,0.080083,0.019795,-0.103946,,,0.195044
,7.0,,0.421506,,,,0.236251,-0.503946,,,,-0.133297,-0.189478,
,7.0,,0.408871,0.069339,,-0.619262,,-0.528599,,-0.051311,-0.21713,-0.163408,-0.191583,0.237258
3,,6.0,,-0.020169,-0.282437,,0.316705,,0.097962,,-0.274765,-0.193727,,0.289731
3,7.0,,,-0.094779,,-0.4391,,-0.521451,,-0.120412,,-0.206994,,
3,,,0.453994,,-0.100202,,,,0.087914,-0.158025,,-0.199538,-0.042218,
,,,,,,,0.43207,,0.086175,-0.183949,,-0.208777,-0.036359,0.268221
,,10.0,,-0.220239,0.033954,,0.457756,-0.454599,0.049311,-0.22184,-0.408921,-0.204091,,0.230245
,7.0,11.0,0.394774,,0.097,,0.449978,-0.456133,0.032859,-0.254911,,-0.175364,-0.016486,0.170597
,,,,-0.263585,,,0.444252,-0.438103,0.028284,,-0.391978,,,0.124045
3,7.0,13.0,,,,0.065918,,-0.448655,,,-0.381455,,0.04098,
3,,,,,,,0.539735,-0.497387,0.019292,,,-0.074733,-0.00643,0.038586
3,7.0,,,,,,,,0.010528,,-0.370299,,-0.026375,
3,7.0,,,,,0.162518,,-0.506529,,-0.299398,-0.345647,,-0.039271,-0.059357
,7.0,,0.029752,-0.280503,,0.206131,0.633717,-0.504823,,,,,-0.045406,
,,,0.029917,-0.327709,0.321932,,0.63497,,,-0.25226,,,,
3,,19.0,0.03371,,,,0.632723,-0.479988,0.028464,,-0.298402,,-0.091877,
,7.0,20.0,0.021171,,,,,,,-0.229892,,,,-0.190522
,,,,,0.094755,,,,-0.182835,0.384409,,,,
,8.0,2.0,,-0.240604,0.070684,-0.877867,,,-0.173124,,-0.193226,,,0.050923
,8.0,3.0,,,0.040226,-0.857295,,,,,,-0.079868,-0.221238,0.074728
,8.0,,0.423398,-0.332252,,-0.817861,,,-0.112925,0.313977,-0.261405,,-0.228972,
,,,0.444906,,,,,,,0.278131,,,,0.102334
,8.0,6.0,,,-0.009258,,0.439716,-0.521178,,,,,-0.214944,0.148312
3,8.0,7.0,,-0.434407,0.007736,-0.668375,,,-0.107848,0.151984,,,-0.135891,
,,8.0,0.633438,-0.425285,,-0.528892,0.49748,-0.445249,-0.104419,,,-0.212908,,
3,,,,,0.022565,-0.439999,0.560589,,-0.087919,0.021237,-0.524487,-0.216564,-0.085148,
3,,,0.546321,,0.035175,-0.339458,,,-0.081383,-0.032647,,-0.15629,,
,8.0,,,-0.40636,0.080569,,,-0.452685,,-0.078452,,-0.106298,-0.091927,0.096208
,8.0,,0.463145,-0.473579,0.116112,-0.112914,,,-0.104669,-0.082834,,,-0.092865,
3,8.0,,,,0.175092,-0.056709,,-0.464134,-0.135335,,,,,-0.032312
3,,,0.288317,-0.429713,,,,,,-0.117191,-0.436589,,,-0.065576
,9.0,1.0,,,,,,-0.492548,,0.044687,-0.055169,-0.298104,,0.204852
3,9.0,2.0,,,-0.136399,,,-0.470181,,,-0.078032,,,
3,9.0,,0.450274,,-0.153601,,,,,,-0.127058,,0.022246,
3,,,,-0.139214,,-0.358531,0.139577,,0.112044,,-0.208909,-0.316665,,
3,,,,-0.206522,-0.136432,,,-0.384026,,-0.20109,,-0.300501,0.035749,0.270907
,,6.0,,-0.192665,,-0.269058,0.194808,,,,-0.312897,-0.2756,,0.264162
3,9.0,7.0,,-0.176224,-0.001702,,0.269605,-0.444665,,-0.242259,,-0.228104,0.106538,
,10.0,,0.934919,0.13933,,-0.947243,0.227614,-0.658531,-0.286278,,-0.014876,,-0.162333,-0.054222
,,2.0,,0.068938,-0.032583,-0.856612,,,-0.194563,0.203144,,,-0.154329,
3,10.0,3.0,0.954552,-0.103184,,,0.159893,,,0.159637,-0.034263,-0.126708,,0.028055
3,,4.0,0.934799,-0.153811,-0.066167,,,,,0.103471,,,,0.056288
3,,5.0,0.930868,-0.152,-0.155428,,0.166593,,-0.036953,0.081257,,-0.176246,-0.221444,0.0766
,10.0,6.0,0.885835,-0.213221,-0.109155,-0.642299,,-0.457002,,0.095709,-0.324182,,-0.178589,0.133493
3,,,,-0.19422,-0.11086,-0.513985,,-0.429323,,,-0.367877,-0.296876,,0.208093
3,10.0,,0.805358,,-0.102265,,0.434415,,,-0.063026,,-0.296415,-0.155062,0.221108
3,10.0,9.0,0.5992,-0.138637,-0.027009,,,-0.425237,-0.011929,,-0.450451,,-0.108116,0.167613
,10.0,,0.34662,-0.094302,,-0.277699,,-0.434151,,,-0.488374,-0.163199,,0.144863
3,,11.0,0.288766,,,,0.758198,-0.454565,,,-0.44156,-0.095588,,
3,,12.0,0.179328,,,-0.097653,0.759062,,-0.062039,-0.185209,,-0.009433,-0.094704,-0.048736
3,,,,-0.176414,,-0.096104,,-0.380811,-0.115213,-0.207053,-0.402042,,,
3,,,-0.089912,-0.136144,,-0.113134,0.762794,,,-0.220865,,0.081325,,-0.17233
,10.0,15.0,,,0.583711,-0.031616,,-0.366988,,-0.191034,-0.298234,0.113342,,
,10.0,,-0.220031,,,,0.761579,,,,,0.144257,-0.162933,
3,,17.0,,-0.241849,,,,-0.412195,-0.074261,-0.128455,-0.316721,0.140032,-0.132992,-0.259917
,,1.0,0.946349,-0.65529,,-0.568323,,,,0.193806,,,,
,,2.0,0.91856,-0.796767,,,,-0.578938,-0.11759,0.146172,-0.055198,0.018731,-0.232983,0.073136
,11.0,,0.838027,-0.88016,-0.217378,-0.429873,0.117201,,-0.074269,0.121612,-0.135676,,-0.242691,0.11374
3,,,0.772003,,,-0.318831,,-0.509749,-0.079846,0.080738,,-0.07757,,
3,11.0,,,-1.061797,,,0.278199,-0.49272,-0.107737,0.017602,,-0.088711,,
3,,6.0,0.806324,-1.123175,,,,-0.482432,-0.099715,,-0.373645,,-0.137609,
,11.0,,0.756216,-1.103318,,-0.118437,,,,-0.064746,-0.407658,,-0.080276,0.213023
,,,0.654924,,0.042673,,,,-0.13009,-0.09939,,,-0.054804,
3,11.0,,,,0.104184,0.134393,,-0.474001,,,,-0.098015,-0.057697,0.142386
3,,10.0,0.387097,-1.154316,0.161195,,0.432818,-0.50331,,-0.176446,,-0.054517,,
,11.0,,0.292653,,,0.328249,,-0.50631,-0.097303,-0.206262,-0.373617,,-0.099801,
3,,,0.736277,-0.109217,,,-0.089707,-0.557623,-0.105097,0.210881,0.047172,,,0.174498
3,,2.0,,-0.045193,0.198672,-0.726706,,-0.489486,-0.074278,0.205421,,-0.205629,,0.13856
3,12.0,3.0,,-0.110414,0.127712,,,,,,,,,0.162059
3,12.0,,,-0.182609,0.025326,,,,-0.11034,0.177713,-0.126595,-0.223209,-0.157403,0.155138
3,,,,,,-0.709596,,-0.401586,,0.175285,-0.175773,-0.205156,,0.166535
,12.0,6.0,0.45389,-0.14486,0.07195,,,,,0.099785,,,,
,,7.0,0.346025,-0.099081,,,,,,0.009965,,-0.068057,,
,,8.0,0.230191,0.001221,0.045285,,0.316945,,,-0.124177,-0.464149,,,0.127093
3,12.0,9.0,,,0.069472,,0.480951,,-0.009632,,-0.505742,-0.097678,-0.030109,0.137553
,12.0,10.0,,,,-0.258093,,,-0.035625,-0.179548,,-0.092995,-0.032523,
3,12.0,,,,0.025243,-0.111262,0.54492,,-0.036702,-0.25424,-0.44575,,-0.005326,
,,12.0,0.050328,,,-0.04272,,-0.436042,,,,,,-0.026519
3,,13.0,-0.094932,,0.313464,,0.551139,,-0.033543,-0.340295,-0.434707,0.053881,,-0.061029
3,12.0,,-0.180895,,,0.06659,,,,-0.315412,,0.10333,,-0.11722
3,12.0,,-0.278691,-0.15799,,,,,-0.013021,-0.299126,,,-0.143445,
3,,1.0,0.497002,,,,,,-0.106932,,,,-0.234715,0.085847
,,,,,-0.125445,-0.762198,0.343993,,,,,,-0.157435,
3,,3.0,,-0.051908,,-0.735216,,-0.558721,,,,-0.062032,,0.219606
,13.0,4.0,0.61038,0.02084,,-0.646614,0.47899,,,-0.051917,,,-0.078027,
,,5.0,0.402009,,,-0.517796,,-0.541547,0.003182,,-0.414909,-0.1147,,
,,,,,-0.072139,-0.379877,,,0.04624,-0.095552,-0.429029,-0.123989,-0.097144,
3,13.0,7.0,,,,-0.222867,0.691727,-0.591389,,,-0.419168,,-0.110639,
3,13.0,,,,,-0.11492,0.764843,-0.575091,-0.022722,-0.175975,-0.386088,,-0.1163,0.06957
3,,9.0,-0.069251,,,,,-0.542322,-0.053213,-0.247229,,0.029354,-0.156119,
3,13.0,,-0.123553,,,,,,,,-0.359798,,,-0.105845
3,13.0,,-0.169697,-0.104815,0.253006,0.088355,0.687865,,0.009201,,-0.318907,0.086201,-0.150514,
3,13.0,12.0,-0.21105,-0.135334,0.23961,0.156874,,,,,-0.275323,0.094352,-0.151809,
,,13.0,-0.199178,-0.125555,,,,-0.65635,,,-0.217092,0.083486,-0.177998,
3,,,-0.192375,-0.199856,,0.294887,0.675987,,,-0.230978,,0.056336,-0.189805,
3,13.0,15.0,-0.197966,-0.287178,0.258179,,,-0.613896,,,-0.180942,0.041428,,
3,14.0,,,0.126628,,,,-0.585189,0.19334,0.077718,-0.293915,,,0.220207
,,2.0,,0.096727,-0.130877,-0.452151,,,0.211184,,,,-0.033259,
,,,0.382011,,-0.210633,,0.31964,,,-0.148716,,-0.227455,,0.229554
,14.0,,,0.023286,-0.206869,,,,,-0.266421,,-0.181605,,0.165716
,14.0,5.0,,,,-0.021787,,-0.450671,,,-0.351669,-0.155568,0.048436,
,14.0,,0.194193,,-0.210458,,0.357258,-0.401071,0.205151,-0.421536,-0.327852,,0.049241,-0.010235
3,14.0,,,-0.08352,-0.052691,,,-0.408888,0.13728,,,,,
,14.0,,-0.017902,-0.162331,,0.347589,0.383446,,,-0.441228,-0.23886,-0.016848,,-0.177227
3,14.0,9.0,,-0.203899,0.259374,0.411004,0.396202,,0.081257,-0.39322,-0.156109,,-0.042396,-0.227776
,,,,,0.049259,,,,-0.136778,,-0.193366,-0.226839,,0.096344
,15.0,,,-0.276081,0.056569,,0.198026,,,0.208201,-0.221863,,,0.118535
3,,3.0,0.500328,-0.377162,0.06008,,,-0.387707,,,,,-0.030955,0.175386
,,4.0,,,,-0.607244,0.343158,-0.380992,-0.205065,0.048591,,-0.276356,,
,,5.0,0.41426,-0.419491,,-0.526196,,,-0.183587,,,-0.194476,,
,,,0.313296,,0.077364,,0.47535,,-0.12433,-0.181119,,-0.052678,-0.043855,0.211402
,15.0,7.0,0.228106,,,-0.271,,,-0.083151,-0.213141,,,-0.028548,0.095877
3,,8.0,,,0.247142,,0.54734,-0.376907,-0.088598,-0.25217,,0.003868,-0.006405,
,15.0,9.0,0.122175,,0.323964,-0.047339,0.53947,,-0.09074,,,,-0.025532,-0.022758
,,,,-0.410277,,,0.549643,,-0.074111,,-0.384355,,,-0.067399
3,,11.0,-0.138704,-0.335201,0.386954,0.032338,0.566218,,,-0.278553,,0.042392,,
,,12.0,-0.246603,-0.317631,0.406046,0.102248,0.599282,,-0.077507,-0.251047,,0.04367,-0.121192,
,16.0,1.0,,,,,,-0.61933,-0.17825,0.336179,,,,
3,,,0.256449,-0.500909,,-0.863992,0.227513,-0.567881,-0.176633,0.278165,-0.137524,-0.078775,-0.10468,
3,,3.0,,-0.488672,-0.042047,,0.26701,,,,-0.159944,-0.135911,,
,,,0.232947,-0.57126,,,0.310773,,-0.150483,0.104083,-0.218626,,-0.09026,
,,,0.193307,-0.673352,-0.020971,-0.608045,0.380558,,,0.04883,-0.323332,,-0.073995,0.289695
3,16.0,,0.093637,-0.717578,,-0.533066,,,-0.131443,,,-0.137549,-0.019047,0.245353
,,,0.012686,,0.123871,-0.420037,,,,,-0.423581,,,
3,,,-0.076174,-0.774328,0.246883,,,-0.369362,,-0.164068,,,,0.143683
,,9.0,,,,,0.491651,-0.341305,,,-0.379141,-0.069397,,
3,,,-0.322053,,,-0.041385,0.540273,-0.337978,,-0.266647,-0.368945,-0.001643,,
,,11.0,-0.342624,,,-0.010989,,-0.345369,,,,,,
,16.0,12.0,-0.401105,,0.524214,,0.528543,-0.349754,-0.076508,,-0.359398,0.091215,,
3,16.0,13.0,,-0.660067,0.544838,,0.494071,-0.366534,-0.06186,,,0.090312,-0.133159,
3,16.0,14.0,,-0.615506,0.55239,,,,,-0.306778,-0.270723,,-0.177574,-0.259839
3,16.0,15.0,,-0.542264,,,,,,-0.302587,,,,-0.278798
,,16.0,-0.687534,-0.543881,,,,-0.460374,0.030029,-0.276068,-0.222741,0.117599,,
,16.0,,-0.680729,,0.601105,,0.488225,-0.449121,0.046317,,,,-0.22112,-0.249027
3,,18.0,-0.783783,-0.562047,,,0.488939,-0.449588,,,,,,-0.240921
,17.0,,0.377463,,,-0.689421,0.012481,-0.83559,-0.042999,0.296496,,-0.055049,,0.090905
,,2.0,,,,,,-0.77417,,,,,-0.096017,
,,,0.455239,,,,0.096532,-0.683296,-0.101647,0.348314,,,,0.088096
3,17.0,,,-0.131371,0.028016,-0.8247,0.150346,,,0.337204,-0.151827,,,0.103709
3,,5.0,,-0.102094,,,,-0.600295,,,,,,0.133353
3,17.0,,,-0.214347,0.046324,,0.237142,-0.525615,-0.079408,,,,-0.090819,0.199956
,,,0.787809,,-0.009243,-0.56274,0.228573,,,,-0.265317,-0.306426,-0.095311,
3,,8.0,0.44778,-0.241285,,-0.41884,0.337383,-0.420504,-0.016297,-0.098643,-0.297025,,-0.112863,
,17.0,9.0,,-0.232254,,,0.406527,,,-0.201138,-0.387869,,-0.017456,0.302959
3,17.0,,0.63212,,,-0.184385,,-0.404532,,,,-0.141717,,
,17.0,11.0,,-0.454252,0.02545,,,,,,,,,
,,,,,,,,-0.360299,,-0.26364,,,-0.020074,
,,13.0,,-0.560722,,,0.524948,,-0.007639,,,-0.051451,,-0.103618
3,18.0,,0.424032,0.025915,,-0.460833,,,-0.022991,0.182595,,-0.33118,0.13997,
,18.0,2.0,,,-0.134393,-0.476398,-0.134984,-0.551837,-0.027738,,0.093706,-0.384017,0.134305,
3,18.0,,0.312833,-0.124844,-0.110102,-0.47527,-0.038775,,,0.177939,,,,
,18.0,,,-0.168569,-0.083453,,0.049663,-0.430464,,,,,,
3,18.0,,0.218244,-0.162903,,-0.492759,0.084457,-0.375204,-0.037467,,,,,0.14814
3,,6.0,,,-0.162503,,,,-0.055547,-0.009605,,-0.495613,,
,18.0,7.0,,,,,,,,-0.103,,,0.121748,
3,,8.0,,,,-0.279087,0.241132,-0.332339,0.014036,,-0.314437,-0.219691,,
,,,0.046119,,,-0.126843,,-0.41956,-0.001032,-0.250037,-0.364291,,,0.140703
,,10.0,0.159122,-0.119744,,,,,-0.021575,-0.289835,,-0.074185,0.064688,
3,,,,,0.153493,0.090486,,,-0.047529,-0.324181,-0.333359,,0.035191,-0.093287
3,18.0,,0.233079,-0.452248,,0.187305,0.443521,,,-0.358354,,-0.034309,0.004981,
3,19.0,1.0,0.52441,-0.030505,,-0.650246,,,-0.101996,,,,,0.12526
,19.0,2.0,0.472932,,,,,-0.55567,-0.143766,0.149251,,,,
,,3.0,,0.003629,-0.088621,,,,,,-0.003059,,,0.127207
3,19.0,,0.616028,-0.062669,,-0.571176,,-0.523193,-0.075059,0.146556,,-0.190152,,
3,19.0,5.0,0.55232,-0.107119,0.061328,,,,-0.081261,,-0.26513,-0.197521,,0.157658
3,,,0.328907,,,,0.328063,,-0.029517,-0.121074,,-0.107641,,0.155542
,,,,-0.013855,0.363025,,0.424855,-0.195017,,,-0.384659,,,0.085433
,,8.0,,,0.438933,-0.342836,,,,,,,-0.00744,-0.022412
,19.0,,,-0.122691,0.387417,,,,-0.03472,-0.286193,-0.347743,,-0.035927,-0.125505
,19.0,,,,,-0.107673,,,-0.027915,,-0.336869,,,
3,19.0,,-0.219852,0.007743,,-0.022362,,-0.35298,,,,0.09734,-0.101973,
,,12.0,,0.014447,,0.082288,,-0.395145,,-0.27331,,0.090587,,
,,1.0,,,-0.059705,,,,0.007621,,,-0.082239,,
3,,,0.817534,,,-0.661998,-0.101523,,,,,-0.10099,-0.005356,0.142423
3,,3.0,,,,,,-0.552323,,,-0.155622,,-0.026591,
3,20.0,4.0,,-0.242705,,-0.719492,,,,0.273264,-0.17097,-0.097256,,
3,,,,-0.322963,,,,-0.426225,-0.091852,0.217844,,-0.111339,,0.189326
,,6.0,0.574076,-0.397419,-0.017579,,,-0.420288,,,,-0.166964,0.036692,0.223049
3,,7.0,,-0.429233,0.030325,,0.244942,-0.401139,,0.072502,-0.351793,,,0.265404
,,,,-0.411908,,-0.596023,0.277153,,,0.008811,,,,
,,9.0,,,,-0.440224,,,,,,0.046523,0.092022,
,20.0,10.0,0.414942,,0.433871,-0.257891,,-0.433696,-0.10235,-0.134002,,,0.009359,
3,20.0,,,-0.254979,0.51622,-0.221154,0.432154,,,-0.197391,,,-0.0376,-0.078911
3,,,,,,,0.408971,,,-0.323199,-0.458494,,-0.074114,
,20.0,13.0,,,,-0.155857,0.477104,-0.321782,,,,,,-0.241335
,,,-0.080253,,,-0.096026,,,,,-0.343114,,,
,,,-0.101944,-0.170484,0.876276,,0.571387,-0.314652,,,,,,
3,20.0,16.0,,-0.099106,,,,,,,,,-0.225369,-0.273758
3,,,0.406995,,,,,-0.578062,,0.189413,,,,
3,21.0,2.0,0.427763,-0.149462,-0.295396,,-0.077473,,-0.113116,,0.209875,-0.288768,,
3,,3.0,,-0.189207,,,-0.01429,,-0.11547,0.149091,0.139207,-0.319702,-0.000346,
,21.0,,0.439965,-0.265798,,,0.050098,,-0.111127,0.082274,0.087991,-0.339898,-0.039501,0.204386
3,,,0.449922,-0.314483,,,,-0.371059,-0.111156,0.034791,,-0.329809,-0.103966,0.234981
,21.0,,,-0.209745,,,,-0.388734,-0.091423,,-0.116985,-0.285533,,
,21.0,7.0,0.448836,-0.227299,-0.349944,-0.292875,,,,,-0.247832,-0.209645,-0.058812,0.265845
,,8.0,0.391462,-0.376165,-0.206213,,0.349817,,-0.111489,-0.108044,-0.306489,,-0.026217,0.270989
3,,,0.278614,,-0.119046,,,,,-0.212642,-0.339468,-0.178391,-0.04243,
,,10.0,,-0.547394,,,,-0.30539,,,-0.372069,,-0.018014,
3,21.0,,0.271301,,0.019292,0.217604,0.406987,-0.338851,,-0.298173,,-0.115925,,0.052953
3,,,,-0.702789,,0.234351,,-0.333449,-0.035292,-0.34282,,-0.054886,,-0.007436
,21.0,,,-0.606061,,,,,,-0.371696,,,,-0.061823
,22.0,,0.775704,-0.143038,0.078264,,0.171376,-0.510628,,,,,,
3,22.0,2.0,,,,,0.23452,-0.469852,-0.273827,0.30813,,-0.069308,-0.183767,
3,,3.0,,-0.309737,,-0.883641,0.319235,-0.456857,-0.276017,0.285135,-0.162902,-0.124505,,0.072135
,,,,,-0.075556,,,,,0.176795,-0.208425,,-0.183512,
3,,5.0,0.586259,-0.451873,-0.067011,-0.639911,,-0.423407,,,-0.313068,,-0.181962,0.21265
3,,6.0,,-0.456094,-0.12364,-0.57001,,-0.459072,-0.09208,0.009292,,-0.138549,,0.211625
3,22.0,7.0,0.415086,,0.011614,,0.5701,,,-0.014903,,-0.090801,,
3,22.0,,0.293702,,0.133577,-0.392538,,,,-0.055594,,,-0.006883,0.121194
3,22.0,,,-0.555126,0.198725,-0.211646,,-0.509737,-0.139485,-0.089924,-0.480567,-0.038601,-0.031646,0.017734
,,10.0,0.224208,-0.580664,,0.056388,,,,,,-0.004953,,-0.05395
3,,11.0,0.134882,-0.525715,0.28691,0.138024,0.598847,,,,-0.376891,,,-0.112804
,22.0,12.0,0.043201,,,,0.583482,,-0.08645,,,,-0.117638,-0.147487
,,,0.811896,0.215295,0.188569,-0.901567,0.099848,-0.824489,,0.341904,,0.092834,-0.099907,0.070945
3,,2.0,0.81917,0.164802,0.036637,-0.915217,,-0.763209,,0.315061,-0.112776,,,0.055194
3,23.0,,,-0.0282,-0.054916,-0.900796,,,,,-0.1056,-0.023724,,0.069216
,,4.0,0.966283,-0.109545,,,0.200969,-0.636763,-0.12296,,-0.125104,-0.0795,-0.17913,0.098656
,,5.0,,-0.347681,,-0.77746,,-0.502201,-0.170662,,,,-0.114367,
,,,0.777984,-0.467513,,-0.777134,,,,,-0.244933,,-0.101233,0.122906
,23.0,,0.781329,-0.615296,,-0.723359,0.283856,-0.40224,,,-0.272838,,,0.210264
3,23.0,8.0,,-0.666015,0.062738,-0.606204,,,-0.163407,0.049025,,,-0.125508,0.304742
3,23.0,,,,0.060097,,,-0.389092,,0.017699,,-0.206707,,0.305313
3,23.0,,0.462406,-0.677312,0.048134,,0.524116,-0.40288,-0.190132,,-0.452257,-0.158714,,0.214168
,23.0,,0.357606,-0.712867,0.118388,,0.597034,,-0.178053,-0.061979,-0.508994,-0.107957,,
3,,12.0,0.482425,,0.179344,,,,-0.17535,,-0.489463,,0.015061,
3,23.0,13.0,,,,-0.012405,,-0.32122,-0.178716,,,-0.066782,,
,23.0,,,-0.883026,0.363244,,0.49393,-0.375171,-0.160556,,-0.408895,,-0.057394,-0.063121
3,23.0,15.0,,,,0.061067,0.495592,,,-0.154968,-0.373777,-0.031735,-0.079326,-0.111603
3,,,,,,0.070758,,-0.46003,-0.129561,-0.165862,-0.356559,-0.013795,,-0.135593
3,23.0,17.0,,-0.702102,,0.108848,0.494242,,,-0.180163,-0.323258,-0.01286,-0.130489,-0.144516
3,24.0,,,-0.222085,,,-0.011397,-0.612467,-0.093119,0.364123,-0.168105,,,0.108295
,24.0,,0.569995,,0.229311,-0.851942,,-0.626286,,0.352045,,-0.088636,-0.035867,0.124476
,24.0,3.0,0.538853,,,,0.064247,,-0.038497,,-0.238211,-0.105666,,0.160013
3,,,,,,,0.070616,,-0.038493,,-0.230387,-0.156949,,
,,,0.469726,-0.299737,,-0.81889,0.097031,-0.52782,,,-0.244011,-0.188826,-0.003231,0.240005
,,6.0,0.459439,-0.280656,0.014159,,0.143502,-0.499056,-0.028469,,,,,
3,24.0,,0.383787,-0.190027,0.029291,-0.737112,,-0.455238,-0.004422,0.094738,,,0.00248,0.351187
3,,,0.394176,,,-0.673347,,,,,,-0.197283,,
3,24.0,9.0,0.380876,,,-0.538718,0.290574,-0.476347,,-0.044256,,,0.006226,
,24.0,10.0,,,,,0.407684,,,-0.153212,-0.257552,,-0.016574,
,24.0,,,-0.270751,-0.054252,-0.328318,0.512749,-0.433072,-0.101173,,,,,0.238668
,,12.0,0.253993,-0.263172,-0.013145,,,-0.457592,-0.093647,-0.273201,,,,
,24.0,13.0,,,,-0.136084,0.531531,,,-0.297789,,-0.048879,-0.011235,0.038517
3,24.0,14.0,,,0.12425,,0.442341,-0.414785,-0.077028,-0.369451,,,,0.00799
,24.0,,,,,,,-0.394839,-0.052424,-0.43076,-0.24386,,-0.054033,-0.015446
,25.0,,,0.03412,,-0.592338,0.01609,,-0.150238,,0.055907,,-0.091523,
,25.0,2.0,,-0.118191,,-0.530423,,,,0.182286,,-0.203421,,
3,,,0.893695,,-0.138053,-0.615576,,,,,,,,
,25.0,,,,-0.020684,,,-0.452034,-0.18438,0.146489,,,,0.191992
3,25.0,,0.514858,,,-0.612611,,,-0.16629,0.064162,,-0.164348,,
,25.0,,,-0.520978,0.05314,,,,,,-0.332932,-0.147311,0.014337,
3,25.0,7.0,,,0.102077,-0.317875,,,,,,-0.139361,0.002546,
,,,0.339478,,,,0.453815,-0.393384,,,-0.330993,,,0.148797
3,,9.0,,,,-0.014864,0.488663,,,-0.29543,,-0.068925,,
3,,,0.212637,-0.405705,,,,,-0.05716,,-0.266129,-0.015421,,-0.081398
,,,0.076006,-0.363155,,0.131581,0.474906,,-0.037692,-0.353362,-0.257516,,,
3,,,,,0.226161,,0.427698,-0.432521,,,-0.217277,,,-0.188225
,,13.0,,-0.32935,,,,-0.435191,-0.016133,,,,-0.145423,
,26.0,1.0,0.542148,0.267419,,-0.725725,,,0.020368,,-0.035952,,,0.028715
,26.0,2.0,0.524788,0.29769,-0.059927,-0.730358,-0.019072,,,0.246606,,,0.012595,0.011592
3,,3.0,,,,,0.070654,,0.048037,0.239179,-0.150913,-0.113438,-0.025694,0.049755
,,,0.667175,,-0.183497,-0.718015,,-0.624825,,,,,,0.111922
3,,5.0,,,-0.094361,,0.198345,,,0.205301,-0.335639,-0.163556,-0.074722,
,,,,0.000811,0.029717,,0.282629,,0.043604,,,-0.17504,-0.05656,
3,26.0,7.0,0.556503,-0.013804,,,,,0.03139,,-0.479514,-0.163286,,0.211996
3,26.0,,0.421034,-0.015751,,-0.58169,,-0.346561,,,-0.489338,-0.168985,-0.042053,
3,26.0,,,-0.033476,,-0.417868,0.458334,-0.35416,0.009138,,,-0.169849,,
,,,0.213241,,0.289432,,0.551056,-0.389826,-0.000533,-0.181276,,,-0.037445,
,26.0,11.0,,-0.156996,,-0.203436,,-0.371798,-0.068788,,,0.012894,-0.047698,
,,12.0,,-0.159427,,,0.646391,-0.416956,-0.060125,,-0.46408,,-0.059044,
3,26.0,,-0.048775,,,-0.100783,,,-0.086916,-0.238239,,,,
3,,,,-0.138595,,-0.052528,0.691458,-0.442012,,-0.227808,,,,
3,26.0,15.0,,-0.182973,0.652652,,,-0.434882,-0.041283,,-0.358288,,-0.145067,-0.232427
3,,,,-0.221774,,0.05342,,-0.412728,,,-0.329677,0.180182,,-0.251966
3,26.0,17.0,,,0.776269,0.058819,0.696369,,-0.032684,,,0.162883,,-0.255839
3,,18.0,-0.408866,-0.226364,,0.057453,0.676969,-0.390485,,-0.153316,,,,
3,26.0,19.0,,,0.799006,0.119546,,-0.440925,,,,,-0.212906,
,,1.0,,-0.547015,,,,-0.429958,-0.052761,0.355618,-0.266684,-0.201789,-0.037376,
3,,,,,0.26187,,,,,,,-0.228944,-0.037158,
,,3.0,0.841019,-0.591303,,,0.035422,,,0.257612,-0.3766,-0.251872,,0.128492
3,,,,-0.600777,,,,,-0.017054,0.150549,-0.379891,,,0.19239
3,27.0,5.0,0.648861,-0.60882,,,,,,,,,-0.002818,0.26985
,27.0,,0.550236,,,-0.349721,,,0.040721,-0.125463,-0.36042,,-0.008308,
3,,7.0,0.414062,-0.621772,0.161816,,0.251078,,,,,,,
3,,,0.357065,,0.288972,-0.108351,,-0.338163,-0.023582,-0.233502,-0.473641,-0.00185,,0.12398
,,,,-0.768978,0.364617,,0.308202,-0.31899,,-0.232982,,,,
3,,,,-0.758638,0.401479,0.172748,0.315675,-0.319249,,-0.245014,,0.016617,,-0.07781
,,11.0,,,0.441889,,0.366476,-0.337517,,,,0.057705,-0.090008,
3,28.0,,0.636909,,,,0.139531,,,0.337095,-0.164165,0.052778,,0.052365
,28.0,2.0,,-0.001377,,,0.210046,,-0.116812,,,-0.026543,,0.054856
