speaker,utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12
4,11.0,6.0,,-0.608511,-0.024263,-0.618852,-0.04575,-0.209422,,-0.001132,0.141185,-0.334504,,0.220169
4,11.0,,0.684744,-0.628553,-0.032604,-0.579271,0.006816,,-0.208153,-0.03407,,-0.380895,-0.151331,0.26288
4,11.0,,,-0.673642,-0.007282,-0.541266,0.017629,-0.134533,-0.218919,,0.009247,-0.404727,,0.290671
4,,9.0,,-0.729419,,-0.516633,0.021114,,-0.241488,,-0.05047,-0.393479,,0.288022
,,,0.518337,-0.791845,0.133654,,0.036641,-0.034369,-0.261125,,-0.121199,,-0.008303,0.284205
4,11.0,11.0,0.413392,-0.821566,0.204804,-0.483305,0.050868,,-0.264316,-0.170295,-0.184622,,,0.295003
,11.0,12.0,,,,-0.437902,0.071474,,,-0.196604,,-0.344059,,0.304982
4,,13.0,0.295486,,,-0.371228,,0.003805,,-0.213399,-0.231807,,0.075654,0.295552
4,,14.0,0.246528,,0.300141,-0.278275,0.118255,0.015749,-0.251969,-0.238266,-0.232526,-0.359354,0.066294,0.264965
,11.0,15.0,0.163146,-0.871512,0.335469,-0.235532,,0.026172,-0.219365,-0.293899,,,,0.230213
4,11.0,,0.15751,-0.862028,0.350727,-0.220567,0.172048,0.027006,-0.220647,-0.326788,-0.242754,-0.321823,0.04938,0.19503
4,11.0,17.0,0.117842,,0.360619,-0.209277,0.191085,0.017851,,-0.359603,-0.231849,-0.298312,,0.171191
,11.0,18.0,,-0.828616,0.372537,-0.200515,0.19653,0.015317,-0.227732,-0.3871,,-0.277028,0.038113,0.147868
4,,19.0,0.075025,,0.393244,-0.198334,0.205426,-0.006849,,-0.41767,-0.206773,,0.019758,0.133441
,11.0,,,,,,0.210295,,-0.19575,-0.444836,-0.186625,-0.22342,,
4,,21.0,0.002568,,0.433517,-0.170682,0.224953,-0.033459,-0.203779,-0.453918,-0.171922,-0.193452,,0.09191
4,11.0,22.0,-0.037411,-0.783781,0.47703,-0.166425,0.238635,-0.042505,-0.211475,-0.454905,-0.159537,-0.160333,-0.001154,0.072769
4,,23.0,-0.079693,-0.767759,0.511448,-0.158564,0.250727,-0.033874,-0.210605,-0.465049,,,-0.004342,0.050283
4,,,,,0.433617,,,,-0.437571,0.383855,-0.017725,,0.071585,-0.010264
4,,2.0,1.080101,-0.733395,0.388771,,-0.115276,-0.427777,,0.369699,,-0.099574,,-0.000592
,,3.0,0.952076,-0.739199,,-0.86174,-0.077221,-0.401838,-0.329385,,-0.023807,-0.101982,-0.050524,-0.000125
4,12.0,4.0,0.868217,,,-0.858827,-0.038545,-0.355011,-0.276508,0.322295,,-0.121633,,0.01388
4,,5.0,0.786393,-0.753686,0.244531,-0.839666,0.008743,-0.322052,-0.238136,0.280671,-0.045047,-0.143987,-0.164884,0.044037
4,12.0,6.0,0.684751,,,-0.795949,0.055748,-0.289474,-0.204707,,-0.066637,,-0.187617,
,,,0.627838,-0.778355,0.154965,,0.108476,-0.254867,-0.195651,0.158765,,,-0.182125,
,,,0.626863,-0.830189,,-0.723554,,-0.230755,,0.106734,-0.146242,,,0.223561
4,,9.0,0.562245,,0.132143,-0.686843,,-0.218036,-0.214806,0.028923,,,,0.272654
4,12.0,10.0,0.545705,-0.908827,0.145623,-0.635183,0.233352,,,-0.048141,-0.230324,-0.232156,,
4,12.0,,0.490851,-0.954339,,-0.539208,,,,,-0.247667,-0.236307,-0.039678,0.373544
4,,12.0,0.369667,-0.962959,0.13539,-0.427876,0.268171,,-0.195298,-0.217165,-0.253049,-0.231332,-0.017676,0.388877
4,12.0,13.0,0.271182,,0.18782,-0.360432,0.2917,,-0.201136,-0.265158,,,,0.370288
,12.0,,0.254301,,,-0.329329,0.279118,-0.143364,-0.186335,-0.304036,-0.269806,-0.179493,-0.00718,0.306906
,12.0,15.0,0.234645,,0.341714,,0.264384,-0.115493,-0.154058,-0.335215,-0.287684,,0.000518,0.231038
,,16.0,,-0.996972,,,0.295986,,,-0.351414,-0.285508,-0.118643,-0.013005,0.172177
4,,,,-1.01426,,-0.223057,0.30253,,,-0.368836,-0.290674,-0.080113,,
4,12.0,18.0,,,,,0.2906,-0.113006,-0.206678,-0.386154,-0.291308,-0.052383,-0.044787,0.086294
4,,,0.132332,,,-0.209784,0.285235,-0.100315,,-0.412127,-0.288121,-0.018406,-0.05463,0.065548
4,12.0,,0.146792,-1.03999,0.590349,-0.199892,,-0.091179,-0.210198,-0.424044,-0.281895,,,0.040108
,,,,-1.024814,0.621405,-0.194568,,-0.091627,,-0.41916,-0.276486,0.033461,-0.0738,0.019188
,12.0,,,-0.982894,0.64308,,0.298486,-0.090616,,-0.419088,-0.256556,0.039376,-0.085183,
4,,23.0,0.112173,-0.968012,0.659008,,0.301938,,-0.196175,-0.409945,-0.242974,0.041254,-0.103924,-0.004591
4,13.0,1.0,,,,-0.863302,,-0.322484,-0.344411,0.31573,0.017744,-0.22343,0.086328,0.032379
4,13.0,2.0,0.754177,-0.564144,0.402782,-0.860797,-0.244942,-0.314434,-0.293882,0.31409,,-0.258328,0.042175,0.037353
4,13.0,3.0,0.729065,-0.569345,0.303621,-0.844592,,-0.311077,-0.253613,0.310952,,-0.292868,0.003273,0.049051
4,13.0,,0.750145,,0.207529,-0.846538,-0.081899,-0.324174,-0.211221,0.287868,-0.083069,-0.300872,-0.015623,
4,,,0.765318,,,-0.826449,-0.002625,-0.265413,-0.179449,0.211241,-0.15112,-0.322252,-0.007937,0.140945
4,,,0.696192,,0.146047,,,,-0.18074,0.117918,-0.210291,,,0.206734
,13.0,7.0,0.563855,,0.115702,-0.679986,,,-0.169372,0.017093,-0.240838,-0.366697,-0.004851,
4,13.0,,0.471953,,,-0.592615,0.247554,,-0.159134,-0.100231,,-0.372173,0.005923,0.284693
4,13.0,9.0,,-0.460675,0.093336,-0.515304,0.303368,-0.186057,-0.191553,-0.215934,,-0.339074,0.053577,0.272151
,,,0.373248,-0.459883,,-0.471961,0.356046,,,-0.299109,-0.218235,,0.064196,
,13.0,11.0,,-0.552008,0.12173,,,-0.152769,,-0.339201,-0.216371,-0.250342,0.060811,
,13.0,12.0,,-0.637849,0.161358,,0.336398,-0.117129,,-0.368729,-0.194114,-0.22761,,0.170093
4,13.0,,0.297257,,0.216548,-0.339119,0.310016,,-0.323939,-0.374892,,-0.194627,0.078193,
4,,,,-0.696715,0.302483,-0.291277,,-0.121686,,-0.360008,-0.156419,-0.157669,0.064481,0.087608
4,13.0,15.0,0.222165,-0.687766,0.369586,-0.236518,0.357563,-0.127866,-0.33602,,-0.137789,-0.135066,0.038471,0.062532
4,13.0,16.0,,-0.68869,0.3906,,0.374767,-0.110073,,-0.381195,-0.105473,-0.129969,,
,13.0,17.0,0.150783,-0.699915,0.406021,,0.367783,-0.085025,-0.298065,-0.389124,-0.080921,-0.147086,,0.008515
4,14.0,1.0,0.829493,-0.545719,0.464492,-0.728181,,-0.323422,-0.27608,0.31087,0.047935,-0.210966,0.175199,
4,14.0,,0.920807,,0.414177,-0.664304,,-0.29943,,,0.068291,-0.220867,,
4,14.0,3.0,,-0.547031,0.292267,,-0.415776,-0.297081,-0.249839,0.271892,0.076115,-0.234983,0.141871,
4,14.0,4.0,0.936269,-0.607762,0.307201,,,-0.264405,-0.264742,,0.060543,-0.238854,,0.132385
,14.0,5.0,0.959046,,0.250365,,-0.313976,-0.266847,-0.262032,,0.051939,-0.250217,0.097675,0.138757
,,6.0,0.860191,,0.109969,,-0.274248,-0.277175,-0.234815,,0.054814,,0.076632,0.158137
,14.0,7.0,0.749503,-0.632708,0.011782,-0.586716,-0.227324,-0.265675,-0.208581,0.187537,0.053782,,0.056133,0.178673
4,,8.0,1.083557,-0.711289,0.005023,,-0.212496,-0.189237,-0.242443,,0.013277,-0.345174,0.053495,0.190228
4,14.0,,,-0.86962,0.005997,-0.59106,,-0.108416,-0.238159,0.170111,-0.016424,,0.038347,0.195102
4,14.0,10.0,1.221321,,-0.129307,-0.522455,-0.187193,-0.069702,-0.248748,,-0.026599,,0.033231,
4,14.0,11.0,,-0.876175,-0.107804,,,-0.068217,-0.279783,0.059297,-0.054268,,0.05714,
4,,,1.244446,,,-0.50092,,,-0.319862,0.017882,-0.101712,-0.339261,0.114707,0.295456
4,14.0,13.0,1.171319,,,-0.403499,-0.038892,,-0.338941,,-0.130234,-0.320864,0.155329,0.330849
,14.0,14.0,1.051351,-1.003296,0.085004,,-0.010143,-0.015368,,,-0.157043,-0.306133,,
4,14.0,,0.828177,-0.976166,,-0.339477,0.040228,,-0.336242,-0.186651,-0.164151,-0.280113,0.151234,
4,14.0,16.0,0.622839,-0.931321,0.019475,,,-0.068257,-0.299612,-0.277509,,-0.26815,0.122406,0.281303
,,17.0,0.553395,-1.011217,,-0.236008,0.079166,-0.026874,-0.339691,-0.304301,,-0.226326,0.141689,0.219026
4,14.0,18.0,0.481003,,,,,-0.010264,,,-0.161992,-0.194022,0.137915,
4,14.0,19.0,0.370286,,0.26444,-0.16548,0.125666,,-0.31359,-0.385001,-0.157589,-0.1716,0.110562,0.131987
4,,20.0,0.302177,,0.309758,-0.127471,,0.042578,,,-0.155224,,,
,14.0,21.0,0.245527,-0.933913,0.35894,,0.095829,,-0.291619,-0.472575,-0.164333,-0.1284,0.091052,0.004421
4,,22.0,,-0.966517,,,0.14969,,-0.280539,-0.48566,-0.186403,-0.090956,,
4,,,0.163168,-0.961486,0.463275,-0.158402,,0.020367,,-0.500158,,-0.078858,0.029717,
,,1.0,,-0.180316,0.352488,-0.833488,-0.211467,-0.544303,-0.20473,0.239993,0.110265,,-0.023935,0.200338
4,15.0,2.0,0.790207,-0.185355,,-0.828752,,,,0.211937,,,-0.073818,
4,15.0,3.0,0.755552,,0.186719,,-0.130855,,-0.146396,0.188546,0.138513,-0.201411,-0.117701,0.195807
4,15.0,4.0,,-0.229348,0.096842,-0.769337,,-0.419155,,0.163064,,,-0.164657,
,,5.0,0.884186,-0.297565,0.002931,-0.749936,,,,0.11531,,-0.295414,,0.201506
4,15.0,6.0,,-0.404161,-0.091084,-0.669868,0.048964,-0.328722,,,0.090063,-0.363656,,0.244549
4,,7.0,0.942501,-0.509407,-0.073687,-0.599712,0.109228,-0.265864,,-0.009281,,,,
4,15.0,8.0,0.930471,-0.584766,-0.039257,-0.551591,0.157444,,-0.167891,,-0.060679,-0.428978,-0.138607,0.367308
4,15.0,,0.904793,,-0.021623,,0.210412,-0.182964,-0.176883,-0.143569,-0.105643,-0.41347,-0.108662,0.379678
4,15.0,10.0,0.846237,,-0.004055,,,,-0.207833,,,-0.404921,,0.352348
4,,11.0,0.708476,-0.72335,,-0.316689,,-0.170544,,,-0.15802,,,
4,15.0,,0.588546,-0.725666,0.075002,,0.31377,,,,-0.140823,,,0.317323
4,15.0,,,-0.755579,0.175491,,0.304551,-0.128885,-0.208489,-0.327133,,-0.352409,0.03046,
4,15.0,14.0,,,0.286312,-0.114721,0.297246,-0.082196,-0.239433,,-0.169776,-0.292318,,0.153268
,,,,-0.89133,0.338163,-0.094617,0.302244,-0.075296,,,,-0.264907,0.004844,0.123482
4,15.0,16.0,0.341147,,,-0.081199,0.296661,-0.07443,-0.209574,-0.367612,-0.18134,-0.255785,0.006326,
,15.0,17.0,0.385247,-0.894837,0.40947,,0.266062,-0.048444,,-0.353054,-0.203239,-0.229596,,
,,,0.388427,-0.899692,0.462005,-0.038593,0.209986,-0.019887,-0.252732,-0.347945,-0.195244,,,
4,15.0,19.0,0.315397,-0.876594,,-0.00926,0.191579,,-0.24066,,-0.178649,-0.182119,0.025104,
4,,1.0,1.174881,-0.612849,0.412032,,-0.267613,,-0.356293,0.357882,,-0.093139,0.041809,
,,,1.211482,-0.652035,0.320587,-0.879798,-0.204205,-0.448795,-0.359327,0.354301,0.067568,-0.099629,0.007375,
4,16.0,3.0,,-0.616063,0.208459,-0.819682,-0.181113,,-0.333194,0.318237,0.087822,,-0.030143,0.021089
4,16.0,,,,0.165061,-0.880483,-0.098302,-0.367577,,0.316343,0.037628,-0.146125,-0.070307,0.046782
4,16.0,,,-0.740371,0.101981,,-0.039222,-0.32571,-0.314279,,,-0.167263,-0.124381,
4,16.0,,1.279402,-0.728394,,-0.831886,,-0.281926,,,,,-0.15875,0.093373
4,16.0,7.0,,-0.710726,0.006665,,0.067427,-0.269635,,0.142323,,-0.215337,-0.155132,0.154464
4,16.0,8.0,1.189073,-0.780617,0.005576,,0.121478,,,,,-0.23745,-0.148193,0.231715
4,16.0,9.0,1.106647,-0.882057,0.010104,-0.631062,0.158932,-0.188705,-0.213424,,-0.186924,-0.257921,-0.141511,
4,16.0,10.0,0.934463,,-0.006533,,,-0.162671,-0.199172,,-0.212587,-0.272584,-0.074841,0.335255
4,,11.0,,-0.997738,,,,-0.143993,-0.21131,-0.179891,,-0.268011,-0.027971,0.380321
4,16.0,12.0,0.799598,-0.989437,0.18885,-0.360643,0.191862,-0.120332,,-0.228084,-0.292718,-0.275064,0.005816,0.364733
4,16.0,13.0,0.70849,-0.984526,0.257772,-0.268591,0.21597,-0.089829,-0.173867,-0.276428,,-0.248187,0.004512,0.278562
4,16.0,14.0,,,0.326629,-0.250319,0.268363,-0.058108,,,-0.326029,,-0.016136,
4,16.0,,0.542924,-1.027339,,,0.274542,-0.043142,,-0.360062,-0.316464,,,0.136327
4,16.0,16.0,0.475703,-1.006461,0.424826,,0.262941,-0.052782,,,,-0.117423,-0.040351,0.116554
4,,17.0,0.450488,-0.977913,0.514675,-0.216699,0.263442,-0.043666,,-0.415653,-0.309183,-0.064102,-0.032326,0.07604
,17.0,1.0,1.067787,-0.415719,0.567151,-0.75036,-0.341131,-0.444746,-0.400398,0.232845,,-0.132383,0.001483,
4,,2.0,1.006168,-0.395319,0.531612,,-0.310972,,-0.381893,0.238798,0.170422,-0.131222,-0.044901,0.14922
4,17.0,3.0,,-0.401096,0.488909,-0.781206,-0.279108,,,0.225613,0.157819,-0.128569,-0.070866,0.142986
4,17.0,,,-0.377794,,-0.796161,,-0.423047,-0.327417,0.213325,0.135463,,,0.140918
4,,5.0,,-0.330918,,-0.779324,-0.151484,-0.403994,-0.273846,0.197537,0.110288,,,0.15749
4,17.0,,0.680633,-0.300508,0.280484,-0.741383,,-0.37407,,0.172135,0.080603,,-0.220218,0.187555
4,17.0,7.0,0.633252,-0.297756,0.215663,-0.70795,-0.040081,-0.35693,-0.177867,,,-0.226513,-0.250747,0.212101
,17.0,8.0,,,,-0.652655,0.021759,,-0.14394,0.069921,,,-0.257257,0.276208
4,17.0,9.0,0.646969,,,-0.577129,0.080687,,-0.129891,,-0.010104,-0.317504,-0.214548,0.351217
4,17.0,10.0,0.5842,-0.442956,0.151733,,0.081253,-0.312421,-0.108883,,,-0.370183,-0.147464,
,17.0,11.0,0.513726,-0.501876,0.156254,-0.43329,0.106915,-0.28123,-0.111739,-0.166548,-0.078118,-0.380685,-0.057013,0.391515
4,17.0,12.0,0.440193,,,-0.367789,0.150632,,-0.138409,-0.224253,,,0.010915,
,17.0,13.0,,-0.652002,0.217886,-0.27209,0.191684,,-0.187974,-0.272001,-0.152452,-0.34348,0.056315,0.347966
,17.0,14.0,,,,-0.174891,0.236546,-0.184878,-0.208602,-0.331104,-0.143626,-0.297623,,
,,15.0,0.175187,-0.7084,0.307117,,0.264192,,,,-0.153305,-0.285202,0.071561,0.189941
,17.0,16.0,0.126925,-0.753668,0.413124,-0.084092,0.288749,-0.112207,,-0.374557,-0.204519,,0.050788,0.139262
4,,17.0,0.120896,,0.455474,-0.058193,0.290899,-0.11922,-0.209734,-0.399096,,-0.197211,0.033742,
4,17.0,18.0,0.147194,-0.791849,0.471128,,0.272572,,,,-0.19547,-0.178006,0.021684,0.096685
4,18.0,1.0,0.743394,-0.33081,,-0.623668,-0.346249,,,0.161956,0.172816,,,
4,18.0,,,-0.400653,0.135416,,,-0.487326,-0.195162,,,-0.076122,-0.121938,0.124044
4,18.0,,0.857321,-0.496495,0.096677,-0.698671,-0.216297,-0.455975,,0.158979,0.137405,,-0.148802,0.101379
4,18.0,4.0,0.89788,,0.05235,-0.694856,-0.150408,-0.405319,,0.133877,0.090597,-0.065571,-0.173626,0.114246
4,18.0,,0.847827,-0.59908,-0.026207,-0.666803,-0.085914,-0.331517,-0.126133,0.060809,0.043251,-0.116464,-0.199055,
,18.0,6.0,,,-0.073122,-0.624813,-0.036332,-0.274745,-0.09962,,,,-0.234361,0.180326
4,18.0,7.0,0.782686,-0.728694,-0.089741,-0.576887,,-0.243539,-0.066966,,-0.04095,-0.184254,-0.242457,0.234831
,,8.0,0.697954,,-0.088656,,0.054427,-0.216569,,-0.208274,,-0.216294,-0.204198,0.315561
4,18.0,9.0,0.581131,-0.780081,-0.078894,,0.065768,-0.197508,-0.018726,-0.295783,-0.104927,-0.259713,-0.16106,0.377149
,18.0,10.0,,-0.832898,-0.025962,,,-0.171745,,,,,-0.136308,0.387275
,18.0,,0.391525,-0.842615,0.079261,,,-0.122618,,,-0.176345,-0.242451,-0.095098,
4,,12.0,,,0.228521,-0.18925,0.172681,,-0.052509,-0.448826,-0.243955,,-0.094231,
4,18.0,13.0,0.326707,-0.994403,,-0.164634,0.199761,-0.071896,,-0.504822,,-0.135714,-0.094391,0.249084
4,18.0,14.0,0.284618,-1.017309,0.309644,-0.124631,0.188606,-0.081592,-0.057269,-0.536777,,-0.109096,-0.076451,0.233805
4,,,0.293116,-1.062217,0.369036,-0.100635,0.175578,,-0.071225,-0.525831,-0.277509,-0.08133,-0.06488,0.200872
4,18.0,16.0,,-1.08806,0.399363,-0.082076,0.167587,-0.060643,,-0.513873,-0.279262,-0.065249,-0.061291,
4,,17.0,0.254755,,0.398853,,0.156704,,-0.052812,,-0.242024,-0.049007,-0.071388,0.129273
,18.0,18.0,0.2723,-1.084921,0.432946,,,,-0.040161,-0.559419,,,-0.099061,
,18.0,19.0,0.202333,-1.067387,0.486956,,,-0.051657,-0.062071,,-0.214473,0.037506,,0.045084
4,,1.0,,-0.332592,,,-0.191518,-0.497121,-0.458289,0.314739,0.079463,-0.128538,0.025527,0.122738
4,19.0,,,,0.470645,,-0.142894,-0.440901,-0.474502,0.329121,,-0.12923,,0.062219
4,19.0,3.0,,-0.360481,0.377296,-0.932995,-0.088622,-0.396697,-0.458429,0.324883,0.138479,-0.133584,-0.077216,0.017385
4,19.0,4.0,1.251519,-0.41007,0.297452,,,-0.374833,-0.426172,0.319326,,-0.163819,-0.132544,
,,5.0,1.099318,-0.416246,0.224442,,0.028878,-0.307932,-0.36814,,0.059147,,-0.150167,
,19.0,,1.00973,,0.20038,-0.863369,0.147457,-0.230393,-0.338329,0.216481,-0.066309,-0.305046,-0.172138,0.045092
4,19.0,,0.807895,-0.556821,0.169831,-0.764466,,-0.201703,-0.317139,0.151701,-0.124444,-0.368888,-0.203351,
4,19.0,8.0,0.652352,-0.571101,0.183029,-0.64354,0.336268,-0.199451,-0.289527,0.093882,-0.17167,-0.405963,,
4,19.0,,0.522921,-0.600058,0.21761,-0.492736,0.433163,-0.201814,-0.302032,-0.000795,,,-0.158856,0.183435
4,19.0,,,-0.631161,0.252661,-0.393224,0.466586,-0.19928,,-0.078438,-0.208178,-0.372734,-0.130969,0.160113
4,19.0,11.0,0.292653,-0.646954,,-0.297191,0.476591,-0.191915,,-0.128006,-0.1839,-0.323809,-0.101582,0.12124
4,,12.0,0.182106,,,-0.197129,0.475726,-0.152757,-0.333577,-0.147019,-0.151885,-0.280269,,
4,19.0,13.0,,-0.716473,0.514503,-0.151979,0.476317,-0.116438,,-0.190564,-0.126371,-0.210079,-0.103668,
4,,14.0,,,0.566067,-0.115129,,-0.110324,-0.223829,,-0.116751,-0.170866,-0.109518,-0.027191
4,19.0,,,-0.695714,0.576807,-0.079003,0.504115,-0.108272,,-0.258499,-0.115777,-0.15963,-0.106314,-0.046737
4,20.0,1.0,,-0.358393,0.382133,-0.658555,-0.49357,-0.247135,,,0.279348,-0.16102,,0.06278
4,20.0,,1.11777,,0.344222,,-0.413041,-0.256348,-0.492067,0.182169,,,-0.032203,0.037525
4,,3.0,1.177488,-0.428225,,,-0.378279,-0.19172,-0.506709,0.166575,,,-0.06183,
4,,4.0,1.222346,-0.473878,0.315938,-0.729309,-0.341263,,-0.502716,0.142986,0.287584,-0.184191,-0.086522,-0.022182
,20.0,,1.279431,,0.331803,-0.73445,-0.266561,-0.117542,-0.494099,0.149244,0.244854,,-0.100785,
4,,,1.282359,-0.558491,,-0.75052,-0.143759,-0.106157,-0.488072,0.158825,0.150735,-0.279341,-0.097509,-0.018833
4,20.0,7.0,1.220623,-0.547331,0.366767,-0.765585,,-0.079304,-0.454933,0.145903,0.035468,-0.322049,-0.105667,
4,20.0,8.0,1.146283,-0.536196,0.293849,-0.796734,,-0.057546,-0.385508,0.115059,,-0.343539,,
4,20.0,9.0,,,,,0.123348,-0.052308,-0.345384,,-0.08405,-0.377495,-0.183331,0.027035
4,20.0,,0.983517,-0.575181,0.161347,,0.187223,,-0.335141,0.063628,-0.1136,,-0.202872,0.061887
4,20.0,,,-0.642152,0.158751,,,,,0.061464,,-0.413449,-0.199634,
4,,,0.920623,-0.718226,0.168362,,0.270102,,-0.335713,0.049661,-0.20042,-0.417039,,0.109265
,20.0,,0.975028,-0.778504,,-0.666322,0.273952,-0.010669,-0.350981,-0.000903,-0.23568,,-0.103932,0.144323
4,,,0.777416,-0.652026,0.157623,,0.314764,-0.038244,-0.310553,-0.088859,-0.255642,-0.38727,-0.064406,0.206523
,,15.0,0.681776,-0.594858,0.143755,,0.363273,-0.059604,,-0.10262,,-0.388783,-0.048404,0.225106
,,,0.791421,,,,0.377886,,-0.347902,,-0.298237,-0.37819,,0.200094
,,17.0,,-0.663901,0.252429,-0.499854,,0.006932,,-0.091502,-0.290333,-0.364755,-0.039191,0.187273
4,20.0,18.0,0.736434,-0.639567,0.243539,,0.424251,,-0.332051,-0.113345,-0.270196,-0.349403,-0.058093,0.177131
4,,19.0,0.831372,-0.722663,,-0.485471,0.466153,,-0.36751,,-0.267573,-0.324186,,0.152882
4,20.0,20.0,0.758778,-0.658417,,,,0.000577,,-0.143663,-0.232203,-0.3002,-0.090622,0.161213
4,,,,-0.646124,0.276343,,,-0.001869,,-0.186415,-0.224052,-0.269669,,
,20.0,22.0,0.792767,,,-0.408608,,,-0.325273,-0.227527,-0.228748,,-0.108296,
4,,1.0,0.435945,-0.422234,0.560329,-0.78253,-0.307469,-0.523295,-0.341618,,0.03769,-0.162727,0.136774,0.091159
4,21.0,,0.359379,,0.523795,-0.826027,-0.235748,,-0.30295,0.35239,-0.003425,-0.159142,,0.051859
4,21.0,,0.313025,-0.419396,,-0.830727,,-0.533763,,0.372491,-0.027276,,0.055831,
4,21.0,4.0,0.345921,-0.407658,0.360834,-0.799061,,-0.527336,-0.22842,,-0.031288,-0.208048,0.003739,0.006932
4,21.0,5.0,0.284422,-0.40768,0.332265,,,-0.506222,,,-0.069169,-0.250731,-0.015016,
4,,6.0,,-0.394387,0.311467,-0.728196,,,,0.360426,-0.140626,-0.316041,,0.012957
4,,,0.286868,,,-0.664845,0.071628,-0.423498,-0.154123,0.303832,,-0.36667,-0.051476,0.033794
4,21.0,8.0,0.260429,-0.419464,,-0.607753,0.136842,,-0.132327,0.226232,-0.226127,,-0.058012,0.059644
4,21.0,9.0,,-0.444432,0.168828,-0.557416,0.206112,-0.336328,,,-0.277018,,,
4,,,0.169453,,0.110112,-0.497979,,-0.314147,-0.179174,,-0.311525,-0.416767,,0.151156
4,,11.0,0.171125,-0.530264,0.11353,-0.455833,0.342701,,,,,,0.016321,0.179073
4,,12.0,0.13329,,0.138113,-0.373605,0.396214,-0.172632,-0.186558,0.012408,,-0.430293,0.022417,0.148276
,21.0,13.0,0.109062,-0.665556,0.159661,-0.243549,0.491473,,-0.216133,-0.07358,-0.274169,-0.392614,0.031433,
,,14.0,0.074276,-0.676436,0.18193,-0.142669,,-0.15804,-0.259567,,-0.258943,,0.038397,0.099798
4,21.0,,0.034133,-0.688056,0.240454,-0.10682,0.57784,-0.149542,,-0.158755,,-0.323357,0.04521,0.060894
4,,16.0,-3.8e-05,-0.697937,0.321446,-0.085113,,-0.151705,-0.304075,-0.186218,-0.22888,-0.266529,,
4,21.0,17.0,-0.0146,-0.691988,0.350301,0.034387,0.546885,-0.175599,,,-0.162692,,0.057146,
4,,,-0.004054,-0.723653,,,0.574822,-0.153621,-0.243816,-0.174813,,-0.23761,,-0.027115
4,22.0,1.0,0.692819,-0.258496,0.051255,-0.86491,-0.019178,-0.366389,,0.086135,0.171274,,-0.156441,
4,22.0,2.0,0.659821,-0.266231,-0.010163,-0.837286,0.045994,-0.351462,-0.286989,0.085872,,-0.070078,-0.180309,0.077584
,22.0,3.0,0.588679,-0.236974,-0.06597,-0.790782,,-0.300925,-0.217419,0.040693,,,-0.182099,0.136638
,22.0,,0.588333,-0.286706,-0.079446,-0.776393,0.122806,,,-0.003831,,-0.200463,,0.172854
4,22.0,5.0,,-0.418919,-0.034091,-0.780147,0.222727,-0.227617,-0.194189,-0.040044,,-0.247337,,0.212451
4,,6.0,0.559909,-0.491971,-0.024828,-0.686067,,,-0.222398,,,,-0.112378,0.28056
4,22.0,,0.413144,-0.5406,,,0.365737,-0.180733,-0.240748,,-0.171212,-0.344925,-0.067803,0.291525
4,22.0,8.0,0.288518,-0.562116,,-0.497295,0.420706,,-0.237892,-0.19215,,-0.349123,-0.030689,0.266181
4,22.0,9.0,0.124989,-0.620895,,-0.35314,0.479369,-0.152229,-0.26599,-0.262773,-0.201131,-0.332118,0.013224,0.193977
4,,10.0,-0.031103,,0.194472,-0.262299,0.507008,-0.145938,-0.327841,-0.291894,-0.213733,,0.05025,0.132659
4,22.0,11.0,-0.106619,,0.287763,-0.220127,0.502221,-0.161607,-0.33265,-0.287539,-0.220906,-0.234401,0.056901,
,,12.0,-0.198003,-0.655495,0.368633,-0.155483,0.50232,-0.184318,-0.284055,,-0.181617,-0.192631,0.037433,0.038535
4,22.0,13.0,-0.181746,-0.667269,0.422732,-0.095341,0.49503,,-0.254182,,-0.14227,-0.193327,,-0.016901
4,22.0,14.0,-0.126574,-0.718356,0.451747,-0.052407,0.478411,-0.163298,-0.270442,,-0.148199,-0.209263,0.036473,
,,,-0.217004,-0.672351,0.489717,-0.059263,0.51544,,-0.294254,-0.232083,-0.157585,,0.009383,
4,23.0,1.0,,-0.293037,0.145809,,-0.205517,,,0.205299,0.102029,,0.013575,0.114192
,23.0,2.0,0.500515,-0.303985,0.110117,-0.713668,-0.09078,-0.407865,-0.175292,0.179888,0.052073,-0.303649,,
,23.0,,0.472552,,0.091904,-0.730445,,-0.375359,-0.169599,,-0.004652,-0.332523,-0.050997,
4,,4.0,0.464428,-0.351647,0.003321,,0.086059,-0.321456,,0.10694,-0.036728,-0.375924,-0.053336,0.129706
4,23.0,5.0,0.412319,,-0.057272,-0.610494,,,,0.041473,-0.060098,-0.415637,,
4,23.0,6.0,,-0.354326,-0.041748,-0.579493,0.241031,-0.211084,,-0.037092,-0.110775,-0.43073,-0.041327,0.181455
4,23.0,7.0,,,,-0.560933,,-0.152925,-0.197467,,-0.170372,-0.399633,-0.036217,0.198519
,23.0,8.0,,-0.410437,0.03047,-0.503242,0.411679,-0.136703,-0.231405,-0.158798,-0.201986,-0.372875,-0.043481,
4,,,0.32309,-0.447247,0.024458,-0.451172,0.448182,-0.104044,-0.272816,,-0.199158,-0.360809,-0.023175,
,,10.0,0.253603,-0.467147,,-0.449159,,,,,,-0.327029,,
,23.0,11.0,,-0.492487,0.082482,,,,-0.314895,,-0.187417,-0.273335,,0.085471
