date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
,,,,,0.003467,,,
0.013318,4,0.510638,0.081002,,,0.422915,,UP
0.013318,4,,0.081932,0.573788,,0.422915,,
0.013318,4,,,,,0.422915,,
0.013318,,0.574468,,,,0.422915,0.414912,UP
,4,,,,0.003467,,0.414912,
,4,0.617021,,0.545968,,,0.414912,UP
,4,0.638298,0.082833,0.53734,0.003467,0.422915,,
,,0.659574,0.081932,,0.003467,0.422915,0.414912,
,,0.680851,,0.57587,0.003467,0.422915,0.414912,
,4,0.702128,,0.609789,0.003467,0.422915,,UP
,,0.723404,,0.68075,0.003467,,0.414912,
,,0.744681,0.106341,0.803332,,,0.414912,
,,,,0.836358,,0.422915,,UP
0.013318,4,0.787234,0.10505,0.827581,,,,UP
0.013318,4,,0.090068,,,,,UP
,,0.829787,0.088567,0.775811,0.003467,,,
0.013318,4,,,0.755132,0.003467,0.422915,0.414912,
0.013318,,,0.090068,0.727908,0.003467,,,UP
0.013318,4,0.893617,,,0.003467,,,UP
0.013318,,,,0.599226,,,,
,4,,0.090068,0.623624,0.003467,,0.414912,UP
0.013318,4,0.957447,0.088567,0.611128,,0.422915,0.414912,UP
,,0.978723,0.081002,0.605177,0.003467,0.422915,0.414912,
0.013318,4,1.0,,0.598483,0.003467,,,
0.013362,,0.0,,0.591491,,,0.414912,
,,,,,0.003467,0.422915,,
,,,0.088567,0.542696,,0.422915,,
0.013362,5,,,,0.003467,0.422915,,UP
0.013362,5,0.085106,,,0.003467,0.422915,0.414912,DOWN
,,,,,0.003467,,,DOWN
,,,0.051099,0.323118,0.003467,,,DOWN
0.013362,5,,,,,,,
0.013362,,0.170213,,0.258108,0.003467,,0.414912,
,5,0.191489,0.067491,0.257661,0.003467,0.422915,0.414912,
,,,0.071965,,,0.422915,,DOWN
0.013362,,0.234043,0.074667,0.3374,0.003467,,0.414912,
,,0.255319,,0.452693,0.003467,,,
,5,,0.116909,0.586581,,0.422915,0.414912,UP
,,,0.097574,,0.003467,0.422915,0.414912,
,5,0.319149,,0.711395,0.003467,,0.414912,UP
0.013362,,,0.119731,,,0.422915,,
0.013362,,0.361702,,0.714668,,0.422915,,UP
0.013362,5,,,,,0.422915,,
0.013362,,0.404255,,,0.003467,,,
0.013362,,,0.097574,0.703957,0.003467,,,UP
0.013362,5,0.446809,,,0.003467,,,
,5,0.468085,,,0.003467,0.422915,,UP
0.013362,,,,0.611425,,,0.414912,DOWN
0.013362,5,,0.097574,0.597144,,,,UP
0.013362,,,0.090068,,,,,DOWN
0.013362,5,0.553191,0.076258,0.554894,,,,
0.013362,,,0.074817,,,,0.414912,
,5,,0.057013,0.525141,,0.422915,0.414912,
,5,,0.057013,0.50848,,0.422915,0.414912,
0.013362,,,,0.500446,,0.422915,0.414912,
,,0.659574,,0.508777,0.003467,,,
,5,,0.074817,,,,,
0.013362,5,0.702128,0.057013,,0.003467,,0.414912,DOWN
,,0.723404,0.104179,0.626004,,0.422915,0.414912,UP
,5,,0.116909,,,,0.414912,UP
,5,0.765957,0.124745,0.771199,,0.422915,,UP
0.013362,,,,,,,0.414912,UP
0.013362,5,0.808511,,,,0.422915,,
,,0.829787,0.088567,,,,0.414912,UP
,5,,0.119731,,,,0.414912,
,5,,0.116909,,0.003467,0.422915,,UP
0.013362,,,0.088567,0.60607,,0.422915,0.414912,DOWN
,5,0.914894,,0.548051,0.003467,0.422915,0.414912,
,5,0.93617,0.116909,,0.003467,0.422915,,
,5,0.957447,0.097574,,0.003467,0.422915,,
,,,,,,0.422915,,
,,1.0,,0.601755,,,,
,,0.0,,0.592086,0.003467,0.422915,0.414912,UP
,6,,,,0.003467,0.422915,,UP
0.013406,,0.042553,,0.531389,0.003467,0.422915,,
0.013406,,0.06383,,0.461767,,,,
,6,0.085106,,0.396162,,,,DOWN
,,0.106383,0.071965,,0.003467,0.422915,0.414912,
,,,0.060496,0.290687,,,,DOWN
,,,0.060496,0.248438,0.003467,,,
0.013406,,,0.066531,,,,0.414912,DOWN
0.013406,6,0.191489,0.062958,,,,,DOWN
0.013406,,0.212766,,0.20842,0.003467,,0.414912,
0.013406,6,0.234043,,,0.003467,0.422915,,
0.013406,,0.255319,0.072175,,0.003467,0.422915,0.414912,DOWN
0.013406,,,,,,0.422915,,DOWN
0.013406,6,,0.078029,0.367301,,0.422915,,
0.013406,6,0.319149,0.085235,0.461619,,,,
,6,0.340426,,,,,,DOWN
0.013406,,0.361702,0.085235,,0.003467,,0.414912,
0.013406,6,,0.085235,,,0.422915,0.414912,DOWN
0.013406,,,0.078029,0.614698,0.003467,,0.414912,DOWN
0.013406,6,,,0.579738,,,0.414912,DOWN
0.013406,,0.446809,0.074817,,0.003467,,,
,,,0.071905,0.496578,,,0.414912,
,,0.489362,,0.46742,0.003467,,0.414912,
0.013406,6,,0.076258,0.435287,0.003467,,,DOWN
0.013406,6,0.531915,,,,0.422915,0.414912,DOWN
,,0.553191,0.051249,,0.003467,,,
0.013406,,,,,0.003467,0.422915,,
,,,0.051249,,,0.422915,0.414912,
,6,0.617021,0.041371,,,,,DOWN
0.013406,,,,,,0.422915,0.414912,
0.013406,6,0.659574,0.041762,0.337251,,,,DOWN
,6,,0.051249,0.359119,,,0.414912,DOWN
0.013406,,,,0.405385,,0.422915,0.414912,DOWN
,6,0.723404,,,0.003467,,,UP
,6,0.744681,,0.60235,,0.422915,,UP
0.013406,,,0.134682,,,,,UP
,6,0.787234,0.108833,,,,,
0.013406,6,0.808511,,0.615591,,0.422915,,UP
,,,0.087306,0.583011,0.003467,,,UP
0.013406,,,,0.553109,0.003467,,0.414912,
0.013406,6,0.87234,,,0.003467,0.422915,,
,,0.893617,,,0.003467,,0.414912,UP
,,,0.061907,0.456114,,,,
,6,0.93617,,0.477536,0.003467,,0.414912,UP
0.013406,6,0.957447,,0.476941,,,,
,6,0.978723,0.076258,,,,,
,6,1.0,,0.464445,,,,DOWN
,7,,0.072175,,,0.422915,0.414912,DOWN
,7,,,0.383963,,,,DOWN
,,,,0.360458,0.003467,0.422915,0.414912,DOWN
0.013451,7,0.06383,0.068272,,,0.422915,0.414912,DOWN
,7,0.085106,,,,0.422915,,DOWN
0.013451,,0.106383,0.059625,,,,,
,7,,,0.197858,,,,
0.013451,,0.148936,0.059625,0.173163,0.003467,0.422915,0.414912,DOWN
,7,,0.062958,,,0.422915,,DOWN
0.013451,,0.191489,,0.138798,,0.422915,,
,7,,,0.1446,,0.422915,0.414912,DOWN
0.013451,,0.234043,,0.156352,0.003467,,0.414912,DOWN
0.013451,7,,,0.182832,,0.422915,,DOWN
,,0.276596,,0.215858,,0.422915,,
0.013451,,,0.074817,0.25543,,,0.414912,UP
,,0.319149,,0.334722,0.003467,,0.414912,UP
,,,0.084965,0.39765,,,0.414912,
,,,0.081092,0.455222,0.003467,,,UP
0.013451,7,,,,,0.422915,,
0.013451,,,0.085235,0.515323,,,0.414912,
,,,,0.494347,0.003467,0.422915,0.414912,UP
0.013451,7,0.446809,,0.470693,0.003467,,0.414912,
0.013451,7,0.468085,,,0.003467,,0.414912,DOWN
0.013451,,0.489362,0.071905,,0.003467,,,DOWN
,,0.510638,0.068272,,0.003467,0.422915,0.414912,
,7,,,0.365367,0.003467,,0.414912,
0.013451,7,0.553191,,0.331747,0.003467,,,
,7,0.574468,,0.30482,0.003467,0.422915,,
,7,,,,,,0.414912,DOWN
0.013451,,,0.068272,,0.003467,,0.414912,
,7,0.638298,,0.278489,0.003467,,0.414912,
,7,,,0.282654,0.003467,,0.414912,DOWN
,7,0.680851,,,,0.422915,,
,,0.702128,0.072175,,,,,DOWN
,,,,0.396162,0.003467,,0.414912,DOWN
,7,0.744681,,0.532728,0.003467,,0.414912,UP
0.013451,7,,,0.602797,,0.422915,0.414912,
0.013451,,0.787234,0.085235,,0.003467,,,
,7,,0.078029,0.587771,,,0.414912,UP
0.013451,7,,0.085235,0.571705,0.003467,0.422915,0.414912,
0.013451,7,0.851064,0.077099,0.535704,0.003467,,0.414912,UP
0.013451,,0.87234,,,,0.422915,,UP
0.013451,7,0.893617,,0.481851,,0.422915,0.414912,UP
,7,0.914894,,,0.003467,,,
0.013451,,,,,,,,
,,,0.068272,,0.003467,,,DOWN
,7,,0.068272,0.435733,,,,
,7,1.0,,0.406575,,0.422915,,
0.013495,,,,,,,,
,1,0.021277,0.041401,,,0.422915,0.414912,
0.013495,1,,0.041401,0.345284,,,0.414912,DOWN
,,,,0.300655,,0.422915,0.414912,
0.013495,1,0.085106,,0.264653,0.003467,0.422915,,DOWN
,,,,,,,0.414912,DOWN
0.013495,1,,0.051249,,0.003467,,,DOWN
0.013495,,,,0.181494,0.003467,,,DOWN
,,,0.057464,,0.003467,,,DOWN
,1,,,0.181047,,,,
0.013495,1,0.212766,,0.219875,,,,UP
0.013495,,,,,0.003467,,,UP
,1,0.255319,,,,,,UP
,1,0.276596,0.134142,0.520232,0.003467,0.422915,,UP
,,,0.106341,,,,,
,1,0.319149,0.106461,0.616037,,0.422915,,UP
0.013495,1,0.340426,0.088267,,,,,UP
,1,,,0.623178,0.003467,,0.414912,DOWN
0.013495,1,0.382979,,,0.003467,,,DOWN
0.013495,,0.404255,,,,0.422915,0.414912,
,1,,0.057464,0.63136,,,,
0.013495,1,0.446809,,0.591937,,0.422915,,DOWN
0.013495,,,,0.563374,,0.422915,0.414912,
0.013495,1,0.489362,,0.551324,,0.422915,,
,,0.510638,,0.540464,,0.422915,,
0.013495,,,0.057464,0.527968,,,0.414912,DOWN
,,0.553191,0.041431,,0.003467,0.422915,,
,1,,,,,0.422915,0.414912,
,,0.595745,,0.494347,,,0.414912,
0.013495,,,0.041431,0.475156,,0.422915,,
0.013495,,,0.041431,0.463701,0.003467,0.422915,0.414912,
0.013495,,,0.041131,0.466974,,,0.414912,
0.013495,1,0.680851,,,,0.422915,0.414912,DOWN
0.013495,,0.702128,0.051759,,,,0.414912,
0.013495,1,0.723404,,0.540762,0.003467,0.422915,0.414912,DOWN
0.013495,1,0.744681,,,,0.422915,,
,1,0.765957,,0.686849,0.003467,0.422915,,DOWN
,,0.787234,0.051759,,,,0.414912,DOWN
,1,0.808511,,,,,,
0.013495,1,0.829787,,0.610979,,,0.414912,
0.013495,,0.851064,0.051759,,0.003467,0.422915,,
,1,,,,0.003467,,,
0.013495,1,,0.051759,,0.003467,0.422915,0.414912,DOWN
,,,0.045094,0.476644,,0.422915,,DOWN
,,,0.074817,,,,,
,1,,0.088267,,,,0.414912,
,1,,,,,,,UP
,1,1.0,,0.526034,,0.422915,,
0.013539,2,,,0.530199,,0.422915,,UP
0.013539,2,0.021277,0.098925,,0.003467,,,
,2,,,0.491372,0.003467,,,UP
,,,,0.426659,0.003467,,0.414912,
,2,0.085106,0.057464,0.368343,0.003467,0.422915,,
,,,,,,0.422915,0.414912,UP
0.013539,,,,,0.003467,0.422915,0.414912,
0.013539,,,,,0.003467,,0.414912,
0.013539,2,,0.051699,0.219875,0.003467,,,
0.013539,,,,0.211395,0.003467,0.422915,0.414912,
0.013539,,0.212766,0.059445,,,,0.414912,
0.013539,,,,,,,0.414912,UP
0.013539,2,0.255319,0.119581,0.400476,,,0.414912,
,,0.276596,,,,0.422915,,
,2,,,,,0.422915,,
0.013539,2,,0.106341,,0.003467,0.422915,,
,2,0.340426,0.087697,,0.003467,,0.414912,UP
0.013539,2,0.361702,0.062988,0.582416,,0.422915,,
0.013539,,0.382979,,,0.003467,0.422915,0.414912,
,,,,,,0.422915,,UP
0.013539,,,0.087697,0.584201,0.003467,0.422915,,UP
0.013539,2,,0.11898,,,0.422915,,
,,0.468085,0.119491,0.528563,0.003467,0.422915,0.414912,UP
,,0.489362,,0.514281,0.003467,0.422915,0.414912,
,,0.510638,,0.506843,,0.422915,,UP
,2,,,,,0.422915,,UP
,2,,,0.485421,,,0.414912,
0.013539,2,0.574468,0.087066,,0.003467,,0.414912,UP
0.013539,,0.595745,0.075117,0.463106,,,,DOWN
,2,,,0.452841,0.003467,0.422915,,
0.013539,2,0.638298,,0.450164,0.003467,0.422915,,DOWN
0.013539,2,,,0.45418,0.003467,,0.414912,DOWN
,2,,0.051699,0.463106,,0.422915,0.414912,
,,,,0.477239,,0.422915,0.414912,
0.013539,2,,0.041431,,,,,
0.013539,2,,,,0.003467,,0.414912,
0.013539,,0.765957,0.043203,0.649509,0.003467,0.422915,0.414912,
,2,0.787234,0.041431,,0.003467,,0.414912,DOWN
0.013539,2,0.808511,0.041431,0.600863,,,,DOWN
,,0.829787,0.041431,,0.003467,,,DOWN
,,0.851064,,,0.003467,,0.414912,DOWN
,,,0.041431,,,0.422915,0.414912,DOWN
,2,0.893617,,,,,,DOWN
0.013539,,0.914894,,0.454032,,0.422915,,
,,0.93617,,0.492115,0.003467,0.422915,0.414912,DOWN
0.013539,,0.957447,0.041431,,0.003467,0.422915,,DOWN
,,,,,0.003467,,0.414912,DOWN
0.013539,,1.0,,,0.003467,,,
,,0.0,0.074427,0.517852,,0.422915,,UP
,,,,0.494644,,,,UP
,,,,0.473073,,0.422915,,DOWN
,3,,0.051699,0.413865,,0.422915,,DOWN
,,,,0.355549,0.003467,0.422915,,
0.013583,3,0.106383,0.041131,0.30958,,,0.414912,
,,,0.041131,0.265992,0.003467,,0.414912,
,3,0.148936,0.043503,,,0.422915,0.414912,
0.013583,3,0.170213,,0.213478,,,,DOWN
0.013583,,,0.051819,0.205296,0.003467,0.422915,0.414912,
0.013583,3,0.212766,0.041431,0.23609,,,,
,,0.234043,0.067491,,,0.422915,0.414912,DOWN
0.013583,3,0.255319,,,,0.422915,,
,3,,,0.51443,,,0.414912,UP
0.013583,3,,,,,,0.414912,
0.013583,,0.319149,0.041431,,,,,
,,0.340426,0.041431,,,0.422915,0.414912,DOWN
,3,,,0.567688,,,0.414912,DOWN
,3,0.382979,0.045545,0.594615,0.003467,0.422915,0.414912,DOWN
,3,,,,0.003467,0.422915,,
,,0.425532,0.088327,,,,,UP
,3,0.446809,,0.555192,0.003467,0.422915,0.414912,
0.013583,,0.468085,,,0.003467,0.422915,0.414912,
0.013583,,0.489362,0.088327,0.529158,0.003467,0.422915,0.414912,UP
,,,,,,,,UP
0.013583,3,,0.088327,,0.003467,0.422915,,UP
0.013583,,0.553191,0.088327,0.495388,0.003467,,0.414912,UP
,,,0.088327,0.493008,,0.422915,,UP
0.013583,,0.595745,,,,0.422915,,UP
,,,0.086466,0.465338,,,,UP
0.013583,3,,0.088327,0.454775,,,,UP
0.013583,,,0.088327,,,0.422915,0.414912,UP
0.013583,3,0.680851,,0.466825,,0.422915,0.414912,UP
,,0.702128,,,,,0.414912,UP
,,0.723404,0.077129,,0.003467,0.422915,,
0.013583,,0.744681,,0.585094,0.003467,0.422915,0.414912,UP
,3,,0.074216,,0.003467,0.422915,,
0.013583,3,,,0.587325,0.003467,,,DOWN
,,,0.041431,,,,0.414912,
0.013583,,0.829787,0.041431,,0.003467,,,
,,,,,0.003467,0.422915,,
0.013583,,0.87234,0.041431,0.47709,,0.422915,,DOWN
0.013583,3,,,,0.003467,0.422915,0.414912,
0.013583,3,,,0.389021,0.003467,,0.414912,
0.013583,3,0.93617,0.0526,0.436924,,,,
,3,,,0.461172,,,0.414912,DOWN
0.013583,,0.978723,,0.489586,,,0.414912,UP
,,,,,0.003467,,,
0.013628,,,,,,0.422915,0.414912,
0.013628,4,,0.108833,0.481404,,0.422915,,
,4,,,,0.003467,0.422915,0.414912,
,,,0.051819,0.393335,,,0.414912,
0.013628,4,0.085106,0.051819,,0.003467,,0.414912,
,4,0.106383,0.041131,0.288753,,0.422915,,
,4,,,0.240702,0.003467,,,
0.013628,,,,,,0.422915,0.414912,
,4,,,,,,,DOWN
,4,0.191489,,,0.003467,0.422915,0.414912,DOWN
,4,0.212766,,,0.003467,0.422915,,
,,0.234043,0.042602,0.261083,,,0.414912,
,,,,0.363731,,0.422915,0.414912,
0.013628,4,0.276596,0.043503,0.464445,0.003467,0.422915,0.414912,
0.013628,,,,,,,0.414912,
,4,0.319149,,,,0.422915,0.414912,DOWN
0.013628,,,0.041431,0.548349,,0.422915,0.414912,DOWN
,4,,,,,,,DOWN
0.013628,,,,0.582267,0.003467,0.422915,,
,,,0.041431,0.594466,,,0.414912,
,,,0.041431,,,0.422915,0.414912,DOWN
0.013628,4,0.446809,,0.565457,0.003467,,,DOWN
0.013628,4,0.468085,,,,,0.414912,
0.013628,,0.489362,,0.539274,0.003467,0.422915,,
,4,0.510638,,,,0.422915,0.414912,
0.013628,4,,0.043503,,,0.422915,0.414912,
0.013628,,,0.043503,0.519637,0.003467,,,
,,,,0.509223,,,0.414912,UP
,4,0.595745,0.067581,,0.003467,,0.414912,
,4,,0.043503,,,,0.414912,DOWN
,4,,0.043503,,,0.422915,,
,,,0.043503,0.461619,0.003467,,,
0.013628,4,0.680851,,,,0.422915,,
,4,,0.074216,0.498364,0.003467,,,UP
,,,0.067581,0.538233,,0.422915,,
,4,0.744681,0.074667,0.622434,0.003467,0.422915,,UP
,,0.765957,0.045094,0.648468,0.003467,,,
,,,0.045094,0.632252,0.003467,0.422915,0.414912,
,4,,,0.593722,0.003467,,,DOWN
,,,0.041431,0.565605,,,,
0.013628,4,,,0.553258,,0.422915,0.414912,
0.013628,4,,0.041431,0.526778,,,0.414912,DOWN
,4,,0.041131,0.481851,,,0.414912,DOWN
,,0.914894,,,0.003467,,0.414912,
0.013628,4,0.93617,,,0.003467,0.422915,0.414912,
,,,0.042602,,0.003467,0.422915,0.414912,DOWN
0.013628,,,0.045094,,,,0.414912,
0.013628,,,0.045755,0.50967,0.003467,0.422915,0.414912,DOWN
,5,,,,,0.422915,,
,,0.021277,,,0.003467,0.422915,0.414912,
,5,,0.043503,0.454924,,0.422915,,
,,0.06383,0.043503,,0.003467,,,
0.013672,5,0.085106,0.041131,0.340077,,,,DOWN
,5,0.106383,0.042602,,,0.422915,,
0.013672,5,,,,,,0.414912,
,,0.148936,0.041131,0.219429,,,,DOWN
0.013672,,0.170213,0.041131,,0.003467,0.422915,,
0.013672,5,,0.041131,,,,,DOWN
0.013672,,0.212766,,,,,,
,,0.234043,,0.259149,0.003467,,0.414912,UP
0.013672,5,0.255319,0.051549,,,,,UP
,,,0.041552,,,,,DOWN
0.013672,,,0.041431,,,0.422915,0.414912,DOWN
0.013672,,0.319149,,,,,,DOWN
,5,0.340426,,0.555638,0.003467,0.422915,,DOWN
,,,0.041431,0.545522,0.003467,0.422915,0.414912,DOWN
0.013672,5,,0.045094,0.5723,,0.422915,,
,,0.404255,,,0.003467,,0.414912,
0.013672,,0.425532,0.041431,,,,0.414912,DOWN
,,,0.041431,0.551919,,,0.414912,DOWN
,5,0.468085,,,,,0.414912,
,5,0.489362,0.041431,,,,,
0.013672,5,0.510638,0.041431,0.509372,,,0.414912,
,,0.531915,,0.494793,,0.422915,0.414912,
0.013672,5,0.553191,,0.484082,0.003467,0.422915,,DOWN
,,0.574468,0.041431,0.475305,,0.422915,,DOWN
,,0.595745,,0.455222,0.003467,0.422915,,DOWN
0.013672,,,0.041431,0.443767,,0.422915,0.414912,
0.013672,,0.638298,,0.427551,0.003467,0.422915,,DOWN
0.013672,,,,,0.003467,,0.414912,DOWN
,,,0.041552,,,0.422915,0.414912,
0.013672,5,0.702128,0.041431,0.462065,,,,DOWN
0.013672,,0.723404,,,0.003467,0.422915,0.414912,DOWN
0.013672,5,,,0.561291,,,,DOWN
,,,,0.590598,0.003467,0.422915,0.414912,
0.013672,,0.787234,0.041431,,0.003467,0.422915,0.414912,DOWN
0.013672,5,,,,0.003467,0.422915,0.414912,
0.013672,5,0.829787,0.041431,0.5241,0.003467,,0.414912,
0.013672,,,,,0.003467,,,
,,,,,,,,
0.013672,5,0.893617,,,0.003467,0.422915,0.414912,DOWN
0.013672,5,0.914894,0.041431,0.415799,,,0.414912,DOWN
0.013672,,,0.051549,0.465338,,0.422915,0.414912,
,,0.957447,,0.487652,0.003467,,0.414912,
,5,0.978723,0.051549,0.508331,0.003467,,,UP
,5,,,,,0.422915,0.414912,UP
0.013716,6,,0.064609,,,,0.414912,
,6,,0.073976,,,,,UP
,,0.042553,0.073856,0.453288,,0.422915,,
0.013716,,,,0.387831,0.003467,0.422915,0.414912,UP
0.013716,,,,0.323713,,0.422915,,
,,,,,,0.422915,0.414912,UP
,6,,,,,0.422915,0.414912,
0.013716,6,,,0.193841,0.003467,0.422915,,UP
,6,0.170213,0.041131,,,0.422915,0.414912,
0.013716,,0.191489,,0.152336,,0.422915,0.414912,DOWN
,,0.212766,,0.157096,0.003467,,0.414912,
,,,,,0.003467,0.422915,,UP
0.013716,,,0.045755,0.214966,,0.422915,0.414912,
,,0.276596,0.045755,0.253198,,0.422915,,
,6,0.297872,0.045755,0.313746,0.003467,,0.414912,UP
0.013716,,0.319149,,0.403005,0.003467,0.422915,,
0.013716,,,0.072985,0.475454,,0.422915,0.414912,
,6,0.361702,,0.510711,0.003467,0.422915,,
0.013716,,0.382979,0.072985,,0.003467,,,UP
,6,0.404255,0.045755,,0.003467,0.422915,0.414912,DOWN
,6,,,,,,,
0.013716,,0.446809,0.045154,0.479173,,,0.414912,DOWN
0.013716,,0.468085,,0.442428,,,,
0.013716,6,,0.045755,,,,0.414912,DOWN
0.013716,,,,,0.003467,0.422915,,DOWN
0.013716,,0.531915,,0.374293,,0.422915,,DOWN
,6,0.553191,,0.35302,0.003467,0.422915,,DOWN
,,0.574468,,0.333978,0.003467,,,
,6,0.595745,,,,0.422915,,
0.013716,,0.617021,0.041431,,,,,DOWN
,6,,,0.300952,,0.422915,,
,,,,,0.003467,,,
0.013716,,0.680851,0.045755,0.319697,,,,
0.013716,6,,,0.349598,0.003467,0.422915,0.414912,DOWN
0.013716,6,0.723404,,0.386641,,0.422915,,
0.013716,,,,,,,0.414912,DOWN
,,0.765957,0.045755,0.571705,,,0.414912,DOWN
,,,,0.564415,0.003467,0.422915,,DOWN
0.013716,6,,,,,,,DOWN
,,0.829787,,0.494049,,0.422915,0.414912,
0.013716,,0.851064,,,0.003467,,0.414912,DOWN
,6,0.87234,0.041431,0.453139,,0.422915,0.414912,
0.013716,,,0.045755,0.416394,0.003467,0.422915,,DOWN
0.013716,,0.914894,,,,,0.414912,DOWN
,,,,,0.003467,,,DOWN
0.013716,,0.957447,0.045755,0.408063,,,0.414912,DOWN
0.013716,,,,,,,0.414912,DOWN
,6,,0.045755,,,0.422915,0.414912,
,,,,,0.003467,0.422915,,
0.01376,,0.021277,,,,,0.414912,DOWN
,7,0.042553,0.041431,,0.003467,,0.414912,
0.01376,,0.06383,,0.264058,,0.422915,0.414912,DOWN
0.01376,,0.085106,0.041431,0.217792,0.003467,,,
,,0.106383,0.045755,,0.003467,,0.414912,DOWN
0.01376,,0.12766,,,,0.422915,,UP
0.01376,7,,,0.135971,,0.422915,,
0.01376,,0.170213,,,,,0.414912,
0.01376,,,,0.108896,,0.422915,0.414912,DOWN
0.01376,7,,0.041131,0.112913,,0.422915,,DOWN
,7,,,0.124814,0.003467,0.422915,0.414912,UP
,,,,0.144154,,0.422915,,UP
0.01376,7,,0.045755,,,,0.414912,
,7,0.297872,0.068272,0.21199,0.003467,0.422915,,UP
,,0.319149,,0.285481,0.003467,0.422915,,UP
,7,0.340426,,0.35183,0.003467,0.422915,0.414912,
,7,0.361702,,,0.003467,0.422915,,UP
,,0.382979,0.068452,0.449122,0.003467,,0.414912,
,7,,0.045755,0.455668,,,,DOWN
0.01376,,,0.045755,0.44704,0.003467,0.422915,,DOWN
,7,0.446809,0.041431,,,0.422915,0.414912,DOWN
,,,,0.398691,,,0.414912,DOWN
0.01376,,0.489362,0.041431,,,0.422915,,
0.01376,,,,0.366855,0.003467,,0.414912,DOWN
,,0.531915,0.041221,0.353317,0.003467,0.422915,,
0.01376,7,0.553191,0.041431,0.328176,0.003467,,0.414912,DOWN
0.01376,,0.574468,0.061997,,,0.422915,0.414912,UP
,,,0.068452,0.302737,,0.422915,,UP
,,0.617021,0.068452,0.301398,0.003467,0.422915,,UP
0.01376,7,0.638298,0.068452,,,,,UP
0.01376,7,0.659574,,,0.003467,0.422915,,
,7,0.680851,0.072175,,0.003467,,0.414912,UP
,7,0.702128,0.072175,0.370723,,,,UP
0.01376,,,0.081062,,,0.422915,,UP
0.01376,,0.744681,0.119581,0.535555,,0.422915,,
,,,,0.594168,,,,UP
0.01376,,0.787234,,,0.003467,0.422915,0.414912,
,,,0.086496,0.57468,0.003467,0.422915,0.414912,
,7,0.829787,0.045394,,0.003467,0.422915,,DOWN
,7,0.851064,,0.531538,0.003467,0.422915,,
,7,,0.045364,0.513835,0.003467,0.422915,,
,,,,,0.003467,0.422915,0.414912,UP
,,,,,0.003467,,0.414912,DOWN
,7,,,0.426807,0.003467,,0.414912,
0.01376,7,0.957447,0.045755,,,,0.414912,
,7,,0.045034,,,,,
0.01376,7,1.0,0.045034,,,,0.414912,DOWN
,1,,,,0.003467,,,
0.013805,,0.021277,,0.330854,,,,DOWN
,,,0.041972,,,,,
,,0.06383,,0.274918,,0.422915,,DOWN
0.013805,1,,,0.232966,,,,
,1,,,,,,0.414912,
,1,,0.041131,,0.003467,0.422915,0.414912,
,,0.148936,0.045034,0.15055,,0.422915,,
0.013805,,0.170213,,0.145492,0.003467,0.422915,0.414912,
0.013805,1,,,0.157691,0.003467,,,DOWN
0.013805,,,,,0.003467,0.422915,,
0.013805,1,0.234043,,0.247099,0.003467,0.422915,0.414912,DOWN
0.013805,1,0.255319,,,0.003467,0.422915,,UP
0.013805,,,,0.480214,,,,UP
0.013805,,0.297872,0.080911,0.520083,,,0.414912,
,,,0.095292,,,0.422915,,
,,0.340426,0.093671,,,0.422915,0.414912,
,1,0.361702,0.089798,0.647426,,0.422915,,
0.013805,,0.382979,,0.697709,,,,UP
0.013805,,,,0.735347,,0.422915,0.414912,
,1,0.425532,,,0.003467,0.422915,,UP
0.013805,,,,0.728355,0.003467,,0.414912,
0.013805,,0.468085,0.146691,,0.003467,0.422915,,
0.013805,1,0.489362,0.146691,,0.003467,0.422915,0.414912,
0.013805,,0.510638,0.146691,0.738768,,,,
0.013805,1,0.531915,0.146691,,,0.422915,0.414912,
,1,,0.134682,0.727908,0.003467,0.422915,,UP
,1,0.574468,0.134682,0.714966,,0.422915,0.414912,UP
,1,0.595745,,0.707825,0.003467,,,
0.013805,,,,0.69994,,,0.414912,UP
,,,,0.700536,,,,UP
,,0.659574,0.146691,0.719875,,0.422915,,
,,,0.146691,0.751413,0.003467,0.422915,,
0.013805,,,0.149664,0.789497,0.003467,0.422915,,
0.013805,,,,,,0.422915,,
,,0.744681,,0.908509,0.003467,0.422915,0.414912,UP
0.013805,1,,0.150324,0.935733,0.003467,0.422915,0.414912,
0.013805,,,0.133391,,,0.422915,,
,1,0.808511,0.119881,0.865219,,,0.414912,UP
0.013805,,0.829787,,0.819994,0.003467,,0.414912,UP
,,,,,,0.422915,0.414912,
,,0.87234,,0.757215,,0.422915,,
0.013805,1,,,0.689973,0.003467,0.422915,,
0.013805,,,0.090939,0.608301,0.003467,0.422915,,DOWN
0.013805,1,,0.114027,0.638203,0.003467,0.422915,0.414912,
,1,,,0.621541,0.003467,,0.414912,
0.013805,1,0.978723,,0.602946,0.003467,0.422915,0.414912,DOWN
,1,1.0,,0.585242,,,,
,,,,,0.003467,0.422915,,
0.013849,,0.021277,0.07839,0.554746,0.003467,0.422915,0.414912,
0.013849,2,,,0.52886,0.003467,,,DOWN
,2,0.06383,0.045334,0.47233,,0.422915,0.414912,DOWN
,2,0.085106,,0.411187,0.003467,,0.414912,DOWN
0.013849,,,0.045755,,,0.422915,,
0.013849,2,0.12766,0.045274,0.315085,,,,DOWN
,2,,0.045755,0.27715,,,,DOWN
